num,feature,contribution,model,x0,v0,t,rand,alpha,beta,gamma,delta,omega
1,rand,xt,ml,-1.1337293166123008,-0.3214099716399083,0.0015517898682825214,-0.016307077568759355,0.0,0.0,0.0,0.0,0.0
2,rand,xt,ml,-1.1328360519044829,-0.29676954098454833,-0.030620695285800487,-0.02256158273555209,0.0,0.0,0.0,0.0,0.0
3,rand,xt,ml,1.0476612008460398,0.11799826067317258,0.021481560733267038,-0.015013365494034913,0.0,0.0,0.0,0.0,0.0
0,rand,vt,ml,-1.0462538489335333,0.29619644102506876,-0.011463246904085416,-0.0016021084458789753,-0.0,-0.0,-0.0,-0.0,-0.0
1,rand,vt,ml,1.1337293166123008,0.3214099716399083,-0.0015517898682825214,0.016307077568759355,-0.0,-0.0,-0.0,-0.0,-0.0
2,rand,vt,ml,1.1328360519044829,0.29676954098454833,0.030620695285800487,0.02256158273555209,-0.0,-0.0,-0.0,-0.0,-0.0
3,rand,vt,ml,-1.0476612008460398,-0.11799826067317258,-0.021481560733267038,0.015013365494034913,-0.0,-0.0,-0.0,-0.0,-0.0
0,rand,xt,true,0.035791219056888854,-0.04203082270431305,0.016218187120194343,-0.01728769010115872,0.0,0.0,0.0,0.0,0.0
1,rand,xt,true,0.07299629096859822,-0.042116242343951345,-0.030058308550744397,-0.011281138204790323,0.0,0.0,0.0,0.0,0.0
2,rand,xt,true,0.09104967112399476,0.0020393217901808047,0.007129938370501883,-0.011133259792393385,0.0,0.0,0.0,0.0,0.0
3,rand,xt,true,0.0451882647757358,0.010891783224340437,0.01910683137893236,0.051108172276920126,0.0,0.0,0.0,0.0,0.0
0,rand,vt,true,-0.035791219056888854,0.04203082270431305,-0.016218187120194343,0.01728769010115872,-0.0,-0.0,-0.0,-0.0,-0.0
1,rand,vt,true,-0.07299629096859822,0.042116242343951345,0.030058308550744397,0.011281138204790323,-0.0,-0.0,-0.0,-0.0,-0.0
2,rand,vt,true,-0.09104967112399476,-0.0020393217901808047,-0.007129938370501883,0.011133259792393385,-0.0,-0.0,-0.0,-0.0,-0.0
3,rand,vt,true,-0.0451882647757358,-0.010891783224340437,-0.01910683137893236,-0.051108172276920126,-0.0,-0.0,-0.0,-0.0,-0.0
0,alpha,xt,ml,-1.1432814804547542,-0.05607876753904708,0.030654087678406067,0.0069787052342435915,0.0,0.0,0.0,0.0,0.0
1,alpha,xt,ml,1.029842330054388,-0.05156472301481542,-0.0035601254155581156,0.02408564161163457,0.0,0.0,0.0,0.0,0.0
2,alpha,xt,ml,1.0542358473293756,-0.09807331780880527,-0.015153149465628379,-0.0022660705303127106,0.0,0.0,0.0,0.0,0.0
3,alpha,xt,ml,1.0682760792169141,-0.09787466824037033,-0.011979665598156648,0.022613871514821696,0.0,0.0,0.0,0.0,0.0
0,alpha,vt,ml,1.1432814804547542,0.05607876753904708,-0.030654087678406067,-0.0069787052342435915,-0.0,-0.0,-0.0,-0.0,-0.0
1,alpha,vt,ml,-1.029842330054388,0.05156472301481542,0.0035601254155581156,-0.02408564161163457,-0.0,-0.0,-0.0,-0.0,-0.0
2,alpha,vt,ml,-1.0542358473293756,0.09807331780880527,0.015153149465628379,0.0022660705303127106,-0.0,-0.0,-0.0,-0.0,-0.0
3,alpha,vt,ml,-1.0682760792169141,0.09787466824037033,0.011979665598156648,-0.022613871514821696,-0.0,-0.0,-0.0,-0.0,-0.0
0,alpha,xt,true,0.06718874882845743,0.008803500188978162,-0.0006324766423230536,0.032157037688398275,0.0,0.0,0.0,0.0,0.0
1,alpha,xt,true,0.02539623897485943,0.10212754053366113,-0.002672693492063676,-0.0019040320307342237,0.0,0.0,0.0,0.0,0.0
2,alpha,xt,true,0.08746681391898183,-0.0034410182152919706,-0.07179048631471958,0.01987614990250197,0.0,0.0,0.0,0.0,0.0
3,alpha,xt,true,-0.002745762377198516,0.03068490098228188,0.010790112658358155,0.03359313214618834,0.0,0.0,0.0,0.0,0.0
0,alpha,vt,true,-0.06718874882845743,-0.008803500188978162,0.0006324766423230536,-0.032157037688398275,-0.0,-0.0,-0.0,-0.0,-0.0
1,alpha,vt,true,-0.02539623897485943,-0.10212754053366113,0.002672693492063676,0.0019040320307342237,-0.0,-0.0,-0.0,-0.0,-0.0
2,alpha,vt,true,-0.08746681391898183,0.0034410182152919706,0.07179048631471958,-0.01987614990250197,-0.0,-0.0,-0.0,-0.0,-0.0
3,alpha,vt,true,0.002745762377198516,-0.03068490098228188,-0.010790112658358155,-0.03359313214618834,-0.0,-0.0,-0.0,-0.0,-0.0
0,beta,xt,ml,0.673344027161445,0.31155938277333745,0.0060577428552718166,-0.03724672959604327,0.0,0.0,0.0,0.0,0.0
1,beta,xt,ml,0.6828923264030314,-0.3348587644609355,0.05545843349961037,-0.003078678709585435,0.0,0.0,0.0,0.0,0.0
2,beta,xt,ml,0.6726851991905001,-0.35636871981451673,0.05014803881283851,0.016646130361635758,0.0,0.0,0.0,0.0,0.0
3,beta,xt,ml,1.0386229824879365,-0.06989126022137047,-0.004631012818499828,-0.015103425007031887,0.0,0.0,0.0,0.0,0.0
0,beta,vt,ml,-0.673344027161445,-0.31155938277333745,-0.0060577428552718166,0.03724672959604327,-0.0,-0.0,-0.0,-0.0,-0.0
1,beta,vt,ml,-0.6828923264030314,0.3348587644609355,-0.05545843349961037,0.003078678709585435,-0.0,-0.0,-0.0,-0.0,-0.0
2,beta,vt,ml,-0.6726851991905001,0.35636871981451673,-0.05014803881283851,-0.016646130361635758,-0.0,-0.0,-0.0,-0.0,-0.0
