num,feature,contribution,model,x0,v0,t,rand,alpha,beta,gamma,delta,omega
0,x0,xt,ml,0.034365057945251465,0.01913011074066162,-0.00827014446258545,-0.008675456047058105,0.021344423294067383,-0.01779794692993164,-0.01144111156463623,-0.017642974853515625,-0.03820359706878662
1,x0,xt,ml,-0.0021398067474365234,-0.0005960464477539062,-0.0012606382369995117,0.0007092952728271484,-0.0020325183868408203,0.0021964311599731445,-0.00015497207641601562,0.002142786979675293,0.0029832124710083008
2,x0,xt,ml,-0.005111098289489746,-0.0014543533325195312,-0.0012755393981933594,0.0011146068572998047,-0.0020176172256469727,0.0017851591110229492,-0.0006914138793945312,0.0015616416931152344,0.0020325183868408203
3,x0,xt,ml,-0.0017046928405761719,-0.0005781650543212891,-0.001150369644165039,0.0007927417755126953,-0.0021517276763916016,0.0022202730178833008,-0.0002086162567138672,0.002199411392211914,0.002995133399963379
0,x0,vt,ml,0.014194846153259277,0.008153915405273438,-0.0033274292945861816,-0.00391155481338501,0.007978081703186035,-0.007513165473937988,-0.004296004772186279,-0.0067681074142456055,-0.014537572860717773
1,x0,vt,ml,-0.023273006081581116,-0.005942210555076599,0.0018205493688583374,-0.0017218291759490967,0.005763396620750427,-0.00682435929775238,-0.0021144747734069824,-0.007531791925430298,-0.010379403829574585
2,x0,vt,ml,-0.022179657593369484,-0.007124617695808411,0.0015273690223693848,-0.003041699528694153,0.005711987614631653,-0.007126852869987488,-0.003152713179588318,-0.007403641939163208,-0.010351091623306274
3,x0,vt,ml,-0.02322867512702942,-0.005864724516868591,0.0013854354619979858,-0.0019166618585586548,0.006044656038284302,-0.006695464253425598,-0.00192299485206604,-0.007535144686698914,-0.01010410487651825
0,x0,xt,true,52.10137827378172,-0.7944760169007525,-19.41421648092878,0.0,0.0,0.0,0.0,0.0,0.0
1,x0,xt,true,0.08462892113589027,-0.02691483907102943,16.043889091142958,0.0,0.0,0.0,0.0,0.0,0.0
2,x0,xt,true,0.09131716795826583,-0.029021870187584398,9.288352135953826,0.0,0.0,0.0,0.0,0.0,0.0
3,x0,xt,true,-0.06058486506501648,0.019266900335646042,-2.5042064731766067,0.0,0.0,0.0,0.0,0.0,0.0
0,x0,vt,true,-3.5465076942134632,0.6210597243149929,6.0638872272723905,0.0,0.0,0.0,0.0,0.0,0.0
1,x0,vt,true,0.012095135658624079,-0.003851229386625521,-0.4038073327313263,0.0,0.0,0.0,0.0,0.0,0.0
2,x0,vt,true,-0.06050976280481679,0.019234189550668135,-11.922595121530428,0.0,0.0,0.0,0.0,0.0,0.0
3,x0,vt,true,-0.06566061939559178,0.020878239636920592,1.9903878007218656,0.0,0.0,0.0,0.0,0.0,0.0
0,v0,xt,ml,-0.007975101470947266,-0.011196732521057129,-0.017598271369934082,-0.016367435455322266,0.0295102596282959,-0.013965368270874023,-0.018292665481567383,-0.019219517707824707,-0.040209293365478516
1,v0,xt,ml,16.762418746948242,5.530309677124023,-0.3359481692314148,0.5775690078735352,0.9761795401573181,-1.243220329284668,0.6763309240341187,0.05993396043777466,1.4773070812225342
2,v0,xt,ml,-0.01576244831085205,-0.004869699478149414,-0.0018835067749023438,-0.0018894672393798828,0.003209710121154785,-0.0028640031814575195,-0.00171661376953125,-0.004214048385620117,-0.006121397018432617
3,v0,xt,ml,-0.01569688320159912,-0.0068187713623046875,-0.0009506940841674805,-0.0026732683181762695,0.004461407661437988,-0.003668665885925293,-0.0025033950805664062,-0.005346536636352539,-0.006181001663208008
0,v0,vt,ml,-0.0002294778823852539,-0.0035002827644348145,-0.006352365016937256,-0.006727874279022217,0.011549890041351318,-0.006084144115447998,-0.00680387020111084,-0.007447600364685059,-0.015237927436828613
1,v0,vt,ml,-0.22555217146873474,-0.08114799857139587,0.006102770566940308,-0.01033097505569458,-0.009275972843170166,0.013772398233413696,-0.010441243648529053,-0.003573298454284668,-0.027940422296524048
2,v0,vt,ml,-0.021034106612205505,-0.007159635424613953,-0.0014349818229675293,-0.002201646566390991,0.006538257002830505,-0.00535920262336731,-0.002627074718475342,-0.0075466930866241455,-0.010372325778007507
3,v0,vt,ml,-0.017593801021575928,-0.008934363722801208,0.0011395663022994995,-0.0028442591428756714,0.006750226020812988,-0.005854666233062744,-0.002763420343399048,-0.007928162813186646,-0.00885501503944397
0,v0,xt,true,19.541031667545518,0.07967702518702907,-17.293098346355407,0.0,0.0,0.0,0.0,0.0,0.0
1,v0,xt,true,4.176186890215977,0.3149094482632342,-11.029941766191337,0.0,0.0,0.0,0.0,0.0,0.0
2,v0,xt,true,0.00026595475297597204,-0.0007502624539190705,0.10738990080902955,0.0,0.0,0.0,0.0,0.0,0.0
3,v0,xt,true,4.162074196116984,-55.773437274936285,16.552914857189187,0.0,0.0,0.0,0.0,0.0,0.0
0,v0,vt,true,17.895820847058303,-0.055717518099118735,3.5130347700046913,0.0,0.0,0.0,0.0,0.0,0.0
1,v0,vt,true,11.578044080896502,2.303535242659835,1.7689645673992032,0.0,0.0,0.0,0.0,0.0,0.0
2,v0,vt,true,0.03808819408160288,-0.10356748233860819,-41.88577881522358,0.0,0.0,0.0,0.0,0.0,0.0
3,v0,vt,true,0.6185126598565682,-25.133726946207506,-3.8395009497492527,0.0,0.0,0.0,0.0,0.0,0.0
0,t,xt,ml,0.029385089874267578,0.01583993434906006,-0.005257129669189453,-0.01175999641418457,0.013867020606994629,-0.01564323902130127,-0.005790591239929199,-0.01302957534790039,-0.025609135627746582
