num,feature,contribution,model,x0,v0,t,rand,alpha,beta,gamma,delta,omega
38,x0,xt,ml,0.049561262130737305,0.003319978713989258,2.29986310005188,-0.009495019912719727,0.013059377670288086,-0.11192560195922852,-0.008380413055419922,0.46294331550598145,-0.43981075286865234
39,x0,xt,ml,0.035947561264038086,0.007176399230957031,-2.1351218223571777,0.0014960765838623047,-0.04114508628845215,0.11704564094543457,-0.05098581314086914,-0.44968128204345703,0.40758848190307617
40,x0,xt,ml,-0.05624890327453613,-0.031107664108276367,-3.41036319732666,-0.029540061950683594,-0.09278655052185059,0.1430034637451172,-0.05104541778564453,-0.5842328071594238,0.5738377571105957
41,x0,xt,ml,0.013574957847595215,0.0003546476364135742,-2.2685647010803223,0.00629425048828125,-0.02105236053466797,0.04573464393615723,-0.00947415828704834,-0.3019005060195923,0.27258992195129395
42,x0,xt,ml,-0.0588536262512207,-0.009927153587341309,2.2395968437194824,-0.0006198883056640625,-0.06598830223083496,0.00047087669372558594,-0.11400282382965088,0.08634626865386963,-0.13297796249389648
43,x0,xt,ml,-0.06015896797180176,-0.02059340476989746,3.3259005546569824,0.025963783264160156,-0.25918781757354736,0.14542341232299805,-0.5352944135665894,0.20143985748291016,-0.4708975553512573
44,x0,xt,ml,-0.0581592321395874,-0.02442300319671631,3.927600383758545,0.030785799026489258,-0.3135114908218384,0.16376972198486328,-0.6119817495346069,0.23317337036132812,-0.5566954612731934
45,x0,xt,ml,-0.022912025451660156,-0.0012040138244628906,5.1803975105285645,7.748603820800781e-05,-0.5370587110519409,0.180169939994812,-1.0016828775405884,0.3943413496017456,-0.9289413690567017
46,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,x0,xt,ml,-0.002658367156982422,0.004357099533081055,1.2830555438995361,-0.0022292137145996094,-0.04139542579650879,0.03725290298461914,-0.1127004623413086,0.06491541862487793,-0.08443593978881836
51,x0,xt,ml,0.006937980651855469,-0.03910064697265625,-4.313811779022217,0.009697675704956055,0.39275288581848145,-0.226593017578125,0.8552074432373047,-0.5016803741455078,0.6782412528991699
52,x0,xt,ml,0.0031381845474243164,0.002041459083557129,2.1939964294433594,0.00022351741790771484,-0.03763437271118164,0.020259618759155273,-0.11433660984039307,0.04124045372009277,-0.09617805480957031
53,x0,xt,ml,-0.059866905212402344,0.009492039680480957,4.591500759124756,-0.001424551010131836,-0.4076957702636719,0.22509396076202393,-0.908246636390686,0.4466205835342407,-0.7608592510223389
54,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,x0,xt,ml,-0.051283836364746094,0.005996227264404297,3.825497627258301,-0.00032782554626464844,0.05295276641845703,-0.0392913818359375,0.008869171142578125,0.700831413269043,-0.6952166557312012
66,x0,xt,ml,0.00483393669128418,-0.0030040740966796875,-2.3957550525665283,-0.004273653030395508,-0.03777742385864258,0.025784969329833984,0.02899765968322754,-0.35344362258911133,0.38988590240478516
67,x0,xt,ml,0.04912614822387695,0.007981061935424805,-4.775557041168213,-0.011539459228515625,-0.08727312088012695,0.033605098724365234,0.04891157150268555,-0.7701992988586426,0.881388783454895
68,x0,xt,ml,-0.026050209999084473,-0.004220008850097656,1.58863365650177,0.0019490718841552734,0.02001821994781494,-0.009679794311523438,-0.0223696231842041,0.11507868766784668,-0.16469359397888184
69,x0,xt,ml,-0.022679567337036133,0.0055283308029174805,5.044192314147949,-0.0017255544662475586,0.1358121633529663,-0.13536810874938965,-0.13424158096313477,0.6551623344421387,-0.9430885314941406
70,x0,xt,ml,-0.10388493537902832,-0.01538991928100586,5.0359039306640625,0.01023411750793457,0.07927417755126953,-0.06775259971618652,-0.11793375015258789,0.6020426750183105,-0.8947968482971191
71,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,x0,xt,ml,0.08113384246826172,0.006997585296630859,-4.348370552062988,0.0016391277313232422,-0.05125999450683594,0.04197955131530762,0.007712841033935547,-0.6209194660186768,0.6465673446655273
76,x0,xt,ml,-0.029802322387695312,-0.004139542579650879,0.5910038948059082,0.0024199485778808594,0.02523958683013916,-0.014090538024902344,-0.030228495597839355,0.12888312339782715,-0.18320977687835693
77,x0,xt,ml,0.00775456428527832,0.0038564205169677734,4.995575428009033,-0.0018954277038574219,0.12045502662658691,-0.12007355690002441,-0.13899803161621094,0.6181597709655762,-0.9516537189483643
78,x0,xt,ml,0.16654729843139648,-0.004786252975463867,4.625391960144043,0.01500844955444336,-0.43542981147766113,0.5234837532043457,-1.3026803731918335,0.7318377494812012,-0.9032845497131348
79,x0,xt,ml,-0.04200339317321777,0.01894831657409668,-4.663196086883545,-0.021201372146606445,0.26363134384155273,-0.49746036529541016,1.1438816785812378,-0.6166160106658936,0.8405327796936035
80,x0,xt,ml,-0.01290738582611084,0.005936622619628906,-2.7111918926239014,0.012037158012390137,0.16550719738006592,-0.16662180423736572,0.45885443687438965,-0.2701669931411743,0.38419365882873535
81,x0,xt,ml,0.02492666244506836,0.0042945146560668945,2.4776370525360107,-3.2782554626464844e-05,-0.01658797264099121,0.01595020294189453,-0.35254955291748047,0.07672309875488281,-0.2884387969970703
82,x0,xt,ml,-0.003606081008911133,-0.01201629638671875,4.750394821166992,-0.014185905456542969,-0.3359109163284302,0.35214126110076904,-0.927269458770752,0.46495795249938965,-0.8246153593063354
83,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,x0,xt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,x0,vt,ml,0.052040815353393555,-0.003363192081451416,-3.356659173965454,0.0006087124347686768,-0.04461705684661865,0.03255382180213928,-0.005946308374404907,-0.5720406770706177,0.5728065967559814
1,x0,vt,ml,0.10390328615903854,0.008832290768623352,-6.025291442871094,0.0009274110198020935,-0.07144315540790558,0.057847052812576294,0.0018151476979255676,-0.8803731799125671,0.8993181586265564
2,x0,vt,ml,-0.07840096950531006,-0.007695332169532776,3.3193130493164062,-0.0016082078218460083,0.039704516530036926,-0.03261342644691467,-0.014087557792663574,0.3583073616027832,-0.39864033460617065
3,x0,vt,ml,0.002613663673400879,0.010941922664642334,1.8591747283935547,-0.0006049871444702148,0.04365593194961548,-0.051584839820861816,-0.030697882175445557,0.2713017165660858,-0.35029351711273193
