,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
30,-46350105633440.13,kernel,172894475012284.2,3526197632621.9316,-0.0625,-2.1058561175537835e+28,3.022822776031797e+28,5.481401009510082e+26,-8796093022208.0,0.35793904784886305,0.9061781251071022,0.5454545454545455,0.2020748113519637,1.5,-1.0,0.37,0.3,1.2
31,21121651255952.87,kernel,-37890428636374.75,890677433676.3047,-0.005859375,4.3583114404193296e+27,-9.892297344841121e+27,1.8515996766238018e+26,0.0,0.38126837135689784,0.2627127063649389,0.6464646464646465,0.19894746207261105,1.5,-1.0,0.37,0.3,1.2
32,-25586068759617.953,kernel,8816520009008.834,891448803863.8326,-0.00390625,-6.635566590762844e+27,1.1014187524215233e+27,1.853219015819102e+26,0.0,0.38142586115765614,0.5062103165520707,0.12121212121212122,0.1315235115377249,1.5,-1.0,0.37,0.3,1.2
33,-63206592396340.336,kernel,45939835039142.82,1388657410452.1675,-0.00390625,-1.6639532805248559e+28,1.1052844771917236e+28,2.3786209657191276e+26,-1099511627776.0,0.38520297324466446,0.7208232545082305,0.18181818181818182,0.6367202168286887,1.5,-1.0,0.37,0.3,1.2
34,17914136235249.52,kernel,-34683461065388.297,891224883392.7139,0.0,3.638108027564929e+27,-9.172208811569371e+27,1.8527484724502963e+26,1099511627776.0,0.38665906626903324,0.3063385247228618,0.32323232323232326,0.09481727278534102,1.5,-1.0,0.37,0.3,1.2
35,-68525423850021.05,kernel,170716747185158.47,3331611685345.248,0.0625,-2.582196031539126e+28,3.0365704032456024e+28,5.328380681789937e+26,-5497558138880.0,0.3926135503985839,0.973468138995933,0.7272727272727273,0.16850951799128794,1.5,-1.0,0.37,0.3,1.2
36,-1307190314194.798,kernel,-15459693085090.756,888783452539.6313,0.001953125,-1.5055920590552282e+27,-4.02799883684851e+27,1.8476495914432726e+26,0.0,0.41406120986131617,0.395625191587076,0.9595959595959597,0.7626141168626728,1.5,-1.0,0.37,0.3,1.2
37,-14451570653118.035,kernel,170572977770296.8,1801262412944.0488,0.0,-1.4444003207572236e+28,3.0160253100035468e+28,3.004791660970424e+26,2199023255552.0,0.421153835534657,0.855965497375841,0.030303030303030304,0.3483234218856474,1.5,-1.0,0.37,0.3,1.2
38,22689833615150.418,kernel,-39458672795402.414,890739233506.0242,0.001953125,4.390215764153084e+27,-9.924215072326626e+27,1.8517337141413258e+26,-2199023255552.0,0.42351104046427107,0.28797811820671854,0.7474747474747475,0.48109569682878667,1.5,-1.0,0.37,0.3,1.2
39,-68974056325602.914,kernel,174676331558934.62,3400277646687.8857,0.015625,-2.7626204649846524e+28,3.277938792573136e+28,5.479703034213805e+26,-1099511627776.0,0.43132615284805265,0.9920235159496553,0.9494949494949496,0.05157209897970516,1.5,-1.0,0.37,0.3,1.2
40,-50536793917472.96,kernel,33351400828414.535,1307293142312.7722,0.001953125,-1.3467698344437358e+28,7.896622056791294e+27,2.22250350886655e+26,-2199023255552.0,0.43370417075678214,0.6823705191653632,0.22222222222222224,0.803976944725521,1.5,-1.0,0.37,0.3,1.2
41,-47496770868541.32,kernel,30584022509070.95,1034648412723.9148,0.0,-1.3096568607947437e+28,7.538308471740249e+27,2.0943419944777888e+26,-2199023255552.0,0.4405736293600199,0.6606075086119791,0.98989898989899,0.2578193152188398,1.5,-1.0,0.37,0.3,1.2
42,39153675858089.61,kernel,-55928408401712.45,896632596876.4756,-0.005859375,1.0144084611872595e+28,-1.5679333964375711e+28,1.864234157437067e+26,-1099511627776.0,0.4573485295523873,0.20852051662770255,0.5656565656565657,0.4794150683254665,1.5,-1.0,0.37,0.3,1.2
43,32392900299182.652,kernel,-49168282835516.24,897282589586.839,0.0,7.268767950143251e+27,-1.2804157040470306e+28,1.8656315356764412e+26,0.0,0.45908587339086865,0.2385735725128295,0.6262626262626263,0.5251445341786275,1.5,-1.0,0.37,0.3,1.2
44,-44508232551170.01,kernel,170113751667091.06,3595692792553.2324,0.046875,-2.132034438634792e+28,3.0287637187038307e+28,5.7387607559133346e+26,4398046511104.0,0.4740961335785016,0.937796604034155,0.787878787878788,0.9804307583711793,1.5,-1.0,0.37,0.3,1.2
