,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
0,-0.01985863307834758,-0.008288491226613475,-0.30184433963854906,0.0,-0.01912380054354235,-0.024748615802094583,0.020321319891605422,0.0,0.003601752119644086,0.007363051260275699,0.9494949494949496,0.5282742354050617,0.2,1.0,0.37,0.3,1.2
1,0.10617994021887744,-0.03871716721459283,0.3727129028541909,0.0,0.13081818394831912,0.00206020311871185,0.37659680163401,0.0,0.015691490226006355,0.5789673322766852,0.2828282828282829,0.17775660921929515,0.2,1.0,0.37,0.3,1.2
2,0.002459710064607355,0.002115495868438209,0.12987628935041418,0.0,-0.03510184480709048,-0.002616874026980805,-0.3735680704126568,0.0,0.023919962794919147,0.842223655425671,0.4040404040404041,0.8420603175266793,0.2,1.0,0.37,0.3,1.2
3,0.013268566070725392,0.0013350886725044927,0.3265502875140051,0.0,-0.0073462930297555264,0.008421190670396978,0.013598996989375276,0.0,0.02448237916006457,0.633311797061925,0.393939393939394,0.1514787711391108,0.2,1.0,0.37,0.3,1.2
4,0.01064171987320045,0.0406274454247712,0.2968711457718165,0.0,-0.03142315043582262,-0.024312294976115204,-0.11155326560456838,0.0,0.04105726527806558,0.6363292318560531,0.3434343434343435,0.020627189835792925,0.2,1.0,0.37,0.3,1.2
5,-0.00854455379373948,-0.013433730762862466,-0.17246540581345013,0.0,-0.015070524733884318,-0.011928074014396441,-0.29730687776941306,0.0,0.04202478669377491,0.28632572250809485,0.6767676767676768,0.8192246177025883,0.2,1.0,0.37,0.3,1.2
6,-0.007746696527839154,0.01026745887931627,0.15850449287175433,0.0,-0.018706949285212278,-0.013500849457324555,0.2823318855147564,0.0,0.052670044107475444,0.3150833207650484,0.33333333333333337,0.7051459798194117,0.2,1.0,0.37,0.3,1.2
7,-0.007274980698032676,-0.013747223618229863,-0.20729025017253436,0.0,-0.009582183368651695,-0.010536604486665166,0.26873774604446954,0.0,0.05599323855117505,0.283569613864303,0.797979797979798,0.7605181297271908,0.2,1.0,0.37,0.3,1.2
8,0.1132842407819703,0.11009692103934449,0.27491322421116515,0.0,-0.24147566915485838,0.053731672365860225,-0.9240209829025625,0.0,0.06545913802781272,0.5457415228950504,0.08080808080808081,0.7856654218137362,0.2,1.0,0.37,0.3,1.2
9,-0.013152558513987972,-0.012625933521083975,0.053654430112453716,0.0,-0.007025829318648165,-0.015256631967234804,0.3514621518795887,0.0,0.06893900446363976,0.18525622697681088,0.8585858585858587,0.2769439569290568,0.2,1.0,0.37,0.3,1.2
10,-0.014410020265306965,-0.014026345166949629,0.11865673306541738,0.0,-0.008371356601891833,0.003685169635392483,0.3116485124752144,0.0,0.08589368473741549,0.6189558604060511,0.595959595959596,0.19903837857830975,0.2,1.0,0.37,0.3,1.2
11,-0.011668338258460479,-0.008724554111633313,0.2836104467789114,0.0,-0.00802173010620608,0.004413468272584747,0.06880469609541284,0.0,0.08624278792379836,0.6564335411371249,0.6565656565656566,0.005893892070135354,0.2,1.0,0.37,0.3,1.2
12,-0.010326435424936142,-0.02383715299469092,-0.2950987048646938,0.0,-0.008668284548062507,-0.012809244903861408,0.05255184742652062,0.0,0.10474070656118223,0.45906051458533803,0.4747474747474748,0.7854422739659845,0.2,1.0,0.37,0.3,1.2
13,-0.014467855651472177,-0.01594967032493965,0.23645559139206201,0.0,-0.002706524602022077,-0.0013903092401167283,-0.24580265337608476,0.0,0.11663889742708267,0.6658957212751386,0.7171717171717172,0.17151999534269013,0.2,1.0,0.37,0.3,1.2
14,-0.008763383572460546,-0.005436140187800762,-0.2831374086658432,0.0,0.0017020931460331058,0.007478186846839834,0.12342121309513582,0.0,0.13281590263658938,0.7858153462220463,0.42424242424242425,0.5253066239764509,0.2,1.0,0.37,0.3,1.2
