,xt_x0,xt_v0,xt_t,xt_rand,xt_energy,xt_alpha,xt_beta,xt_delta,xt_gamma,xt_omega,vt_x0,vt_v0,vt_t,vt_rand,vt_energy,vt_alpha,vt_beta,vt_delta,vt_gamma,vt_omega,x0,v0,t,rand,energy,alpha,beta,delta,gamma,omega,explainer
0,0.0011898349487105592,-0.0039066302434745325,-0.0054789051445555854,-0.004692593935532865,-0.00034772910091220396,0.0,0.0,0.0,0.0,0.0,0.0029776161845563452,-0.021332448254250812,-0.015025818143823205,-0.02548371988591613,-0.0020729677367654718,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.0,0.03595913653165567,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
1,0.0021932442617794007,-0.010376093261950943,-0.006227387270449468,-0.00034351218395199955,0.002600203939986198,0.0,0.0,0.0,0.0,0.0,0.013054496780184407,-0.028180067007152913,-0.0159560114204754,-0.011742125364051911,0.00877722361276156,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.010101010101010102,0.4250367525891076,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
2,0.004138015771266288,-0.009927560446265022,-0.003343245771599496,0.000820791516369533,0.0033552401260259677,0.0,0.0,0.0,0.0,0.0,0.0017865240514254141,-0.01751336933526276,-0.0064722127554335766,0.0033470407849231784,-0.005865813513358619,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.020202020202020204,0.593487642050282,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
3,0.0031864810434662264,-0.006031178905478409,-0.006255091855210427,-0.0014368081388266662,0.0030743954380409817,0.0,0.0,0.0,0.0,0.0,0.019440484951726317,-0.023583375721033577,-0.017739254928508946,-0.0004634037460490402,-0.0037283265540320482,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.030303030303030304,0.43196454374647364,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
4,0.01265268012040328,-0.017805802360600333,-0.009710033450357775,-0.006220408644463277,0.00034805447523003424,0.0,0.0,0.0,0.0,0.0,0.010303827613772867,-0.021664333341164393,-0.020540998561321615,-0.01562868538371676,0.0004094829414183677,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.04040404040404041,0.18276178417338873,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
5,-0.0003590446944394162,-0.0047956680745084865,-0.004649845324207676,-0.0041448610864563765,-0.0007107137128272892,0.0,0.0,0.0,0.0,0.0,0.005525141947147861,-0.021914062863348224,-0.0016328153500012302,-0.017859381172009258,0.0002474255705407506,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.05050505050505051,0.09661190729040209,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
6,0.004277231107867115,-0.006943063838014945,-0.0056487236900026995,-0.006660345802230408,-0.0018137702734860853,0.0,0.0,0.0,0.0,0.0,0.009387247980012541,-0.015224811795406216,-0.016232064006850348,-0.012328395261442048,0.00446412855321389,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.06060606060606061,0.1418480446550573,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
7,0.0010883338205484078,-0.00501813038576188,-0.001526824103679652,-0.004899582974118612,0.0002269436936723746,0.0,0.0,0.0,0.0,0.0,0.011622249640253522,-0.022228343408214776,-0.010512412907942404,-0.004871728509939976,0.005742007149961295,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.07070707070707072,0.26416267499813273,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
8,0.004942738208272998,-0.0059709191908930434,-0.004515350976253555,0.0022897657700229695,0.00014477760661678606,0.0,0.0,0.0,0.0,0.0,0.007766468809484182,-0.020093040346100224,-0.01632676257896053,0.01052980181507492,-0.0093789532131242,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.08080808080808081,0.5926984828018959,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
9,0.0054192332412303194,-0.0057333861458375365,-0.009220904480839362,-0.0019882918850849815,0.0009121009416344967,0.0,0.0,0.0,0.0,0.0,0.005152720256104141,-0.012844864573838887,-0.005991313766068337,-0.010079271664931402,0.0002050285352380743,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.09090909090909091,0.4495189353167232,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
10,0.003194864470260561,-0.0034177524936466683,-0.0021593934011392545,-0.004777161172015033,-0.0005761038561803174,0.0,0.0,0.0,0.0,0.0,0.004114610544129873,-0.0202009258219828,-0.025921243048877652,-0.026558094902734697,0.005662054976385997,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.10101010101010102,0.131656463155582,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
11,0.002051666280161108,-0.003091265084021807,-0.005227398289572403,7.3770491783718535e-06,-0.0015089166186206637,0.0,0.0,0.0,0.0,0.0,0.00950655987325859,-0.013775502435661051,-0.02481046703556439,0.0140209394662633,0.012858502294479083,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.11111111111111112,0.6257619316203165,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
12,0.005279637192707164,-0.004059007719833898,-0.00491124744240582,-5.873232685564167e-06,-0.003127638560254316,0.0,0.0,0.0,0.0,0.0,0.011981129901210941,-0.01905548195747907,-0.007487551206359779,-0.004092651224771022,0.002789269978608914,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.12121212121212122,0.48416831538581584,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
13,8.040717164023926e-05,-0.0025206356915442527,-0.0018764410510134332,-0.0018932975026290306,-0.0009406541312457441,0.0,0.0,0.0,0.0,0.0,0.0068417116056232775,-0.005853736101300639,-0.00821673585534213,-0.011445285515876053,0.00011320589821944903,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.13131313131313133,0.4107966223982177,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
14,0.004311820408750048,-0.0052165506326586715,-0.006458994565657219,0.0034767605778183715,7.451067574933734e-05,0.0,0.0,0.0,0.0,0.0,0.027797442235044736,-0.00648052785984177,-0.046101936628700095,0.01209417795486024,0.011741968623828945,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.14141414141414144,0.9414393465147416,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
15,0.0061647522249283805,-0.006255315932730613,-0.010303891004334521,0.002350834907810856,0.0008787667611103797,0.0,0.0,0.0,0.0,0.0,0.01023904874884248,-0.005412803784025595,-0.01654717719903907,-0.007158393131572926,-0.0004496961754800178,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.15151515151515152,0.4006324202357289,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
16,0.004619605141983123,-0.010416980096930314,-0.009176271967777655,-0.0064518952893040495,-0.0012930100887390535,0.0,0.0,0.0,0.0,0.0,0.017498779359751845,-0.02541106065461341,-0.022250659266911384,-0.021892837695314804,0.0044130422532334505,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.16161616161616163,0.18063252506509425,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
17,0.005324420004974387,-0.008551862131974996,-0.009262493630892831,0.0005388726822314226,0.0024360996337511585,0.0,0.0,0.0,0.0,0.0,0.009711712872982118,-0.013258051977696469,-0.012787944882558053,0.007179118045581794,-0.008657375695810316,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.17171717171717174,0.6108834175868723,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
18,0.0026231793079212547,-0.0030340653278637356,-0.0028607612198943066,0.0010182714809120925,0.0016649868262056976,0.0,0.0,0.0,0.0,0.0,0.008092287456369113,-0.01232672042016217,-0.006006950202884404,0.004156438144452009,0.0005277241437656129,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.18181818181818182,0.5372920532434029,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
19,0.0014860627979909004,-0.0032669128915083787,0.0005775595922146135,0.0007795422853719836,0.0016928672255357533,0.0,0.0,0.0,0.0,0.0,0.011727381667235052,-0.01651282688168211,-0.014667562439124072,0.008596152323048287,0.0076156105227517075,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.19191919191919193,0.8842940881015275,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
20,0.0033761320453926918,-0.0035876577586201877,-0.006916323279510805,0.0030017200004849166,-0.00021911039759363852,0.0,0.0,0.0,0.0,0.0,0.007942535755841505,-0.01128526161484169,-0.0024981770515060805,0.004939558243921227,-0.0039871118121535196,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.20202020202020204,0.605162476031866,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
21,0.010014080859898208,-0.008354113107724786,-0.014634784133112092,0.004338747104830025,0.005895103302927983,0.0,0.0,0.0,0.0,0.0,0.016128790526952992,-0.029360658942946215,-0.0168090340928837,0.012922586830121187,0.008344047077123514,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.21212121212121213,0.8666953106247615,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
22,0.002649675784212193,-0.005550862763253466,-0.005506335392458359,0.0007301707195695442,0.0006453564583195053,0.0,0.0,0.0,0.0,0.0,0.017979630680738778,-0.016862167659336447,-0.013893276596608951,-0.0021818497946788844,-0.014862466810017355,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.22222222222222224,0.34805630230382467,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
23,0.0071541042858950495,-0.0067103427178838385,-0.005686587321478195,0.0010694855155002796,0.0013184823525527012,0.0,0.0,0.0,0.0,0.0,0.014263707646700237,-0.017595348823506822,-0.008155988555265909,-0.0026019648510016325,-0.005406107123059354,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.23232323232323235,0.4472568467285143,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
24,0.0030916420836805637,-0.004500609565135953,-0.0027754076595736367,0.0019773704768192304,0.0005473622404759077,0.0,0.0,0.0,0.0,0.0,0.009887224992717271,-0.017027327372222647,-0.012099955192390214,0.0029031587142175548,-0.0011499662898600488,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.24242424242424243,0.6391967143912619,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
25,0.0029470566555485004,-0.004192503267470493,-0.002003738068498387,-0.0008535124648104229,-0.00264078546458965,0.0,0.0,0.0,0.0,0.0,0.003757589183676461,-0.005589205615430029,0.0009131749528670818,-0.007234168079445429,-0.00039400653492160936,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.25252525252525254,0.44607892075808775,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
26,0.005771738167626134,-0.00785411626682357,0.002917831755263265,0.0021130128059343484,-0.004258062510923038,0.0,0.0,0.0,0.0,0.0,0.009106355239489375,-0.011949667519635386,-0.007746595935173553,0.003776972150238966,0.0013327707755202197,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.26262626262626265,0.6726408684637477,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
27,0.0028922272491815706,-0.005153082512535728,-0.003372316991841529,-0.0008438705359094811,-5.7206706900567354e-06,0.0,0.0,0.0,0.0,0.0,0.007375492815893322,-0.020102499359074304,-0.011968807363312923,-0.01532495606929274,0.0016622246027156505,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.27272727272727276,0.12911026266450937,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
28,0.006472167765995477,-0.008680298819638483,-0.0031334580609591813,0.007330548041505869,0.0016387445820622043,0.0,0.0,0.0,0.0,0.0,0.015327899314849302,-0.02196611150594952,-0.0050164813096748575,0.015243725052013664,-0.0053786152853953426,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.2828282828282829,0.9937598971694972,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
29,0.0017678806937683263,-0.002390518937561938,-0.0019548549189550265,-0.0032329019484518204,0.0004765384456672546,0.0,0.0,0.0,0.0,0.0,0.007943938099767692,-0.019941602153183476,-0.001999548769419006,-0.0009912531656715371,-0.007380978916103105,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.29292929292929293,0.23450703700156655,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
30,0.003468148976131434,-0.007666344659780139,-0.0010254169399787853,0.0034581257153255044,0.0013222251058224634,0.0,0.0,0.0,0.0,0.0,0.015168400746481502,-0.018248197813539896,-0.003136276714971784,0.007755642923497761,0.0014238146438504905,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.30303030303030304,0.6645967059821682,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
31,0.0023832053343949486,-0.003335421638696427,-0.0010833293327216105,0.001960132359130778,0.0016218061424353699,0.0,0.0,0.0,0.0,0.0,0.006820162156552777,-0.014133394702597224,-0.004858968595869441,0.013530458496428333,0.004600367107389879,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.31313131313131315,0.7381118562091571,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
32,0.0017381409069285362,-0.0017091238005400775,0.0027505755306375013,-0.003945221925434784,-0.0003346949811793251,0.0,0.0,0.0,0.0,0.0,0.013942603148776052,-0.018142085696818307,0.0024627126588272143,-0.020411978058429786,0.004893178074156984,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.32323232323232326,0.1581157825201518,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
33,0.004388377163180328,-0.0033862221308716433,-0.00046549567609655896,0.0031708951525780977,-0.0009674944049362976,0.0,0.0,0.0,0.0,0.0,0.007482695512197248,-0.02232587454179646,0.003814531278238541,-0.009017826789939726,0.007697598194789819,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.33333333333333337,0.588126889023307,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
34,0.003607168253319522,-0.004782977706931881,-0.0014097540314591752,-0.002518158765370472,0.0012831515476969756,0.0,0.0,0.0,0.0,0.0,0.007265167471664464,-0.022494679434598628,0.0027094906541524823,-0.009174312764274748,0.0012810966813293556,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.3434343434343435,0.07760077185468095,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
35,0.0016015389388398828,-0.0019655976285068858,0.00019026666286855618,6.448372882320159e-05,0.000322883738077374,0.0,0.0,0.0,0.0,0.0,0.01328719608459231,-0.023326691372262887,-0.0005578034949134061,0.0051858487629016905,0.0017891115988241486,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.3535353535353536,0.7103215486646267,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
36,0.000695352456082911,-0.007598851264521873,-0.003943093453354987,0.003790525166686967,-0.003468542216473205,0.0,0.0,0.0,0.0,0.0,0.011352542064662824,-0.008969374883800856,-0.0020809352693619554,0.002285847344054838,0.0011562537991258771,0.0,0.0,0.0,0.0,0.0,0.8506911660423375,0.019546176954187033,0.36363636363636365,0.6057156907575227,0.6557112649608928,0.0,0.0,0.0,0.0,0.0,lime
