,xt_x0,xt_v0,xt_t,xt_rand,xt_energy,xt_alpha,xt_beta,xt_delta,xt_gamma,xt_omega,vt_x0,vt_v0,vt_t,vt_rand,vt_energy,vt_alpha,vt_beta,vt_delta,vt_gamma,vt_omega,x0,v0,t,rand,energy,alpha,beta,delta,gamma,omega,explainer
0,-0.3634473804802301,-0.09515280349662532,-0.9694100456473245,-0.1802802713823385,-0.8876837545839364,0.0,0.0,0.0,0.0,0.0,-0.29271797815323813,-0.2895348845670191,-1.0445384920244654,-0.44137622885761557,-0.4044929230452451,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.0,0.38143874584125015,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
1,-0.11713082994869464,0.03320973388290473,-1.1053304740391732,-0.15393554453682598,-0.57348277241143,0.0,0.0,0.0,0.0,0.0,-0.060601730943452926,-0.2292855926018416,-0.9538825501976954,-0.24214495298791333,-0.2387309915741547,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.010101010101010102,0.6908300955298359,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
2,-0.19992199430679364,-0.2727800013049483,-0.7465844237685285,-0.46299478608179995,-0.6327492629322925,0.0,0.0,0.0,0.0,0.0,-0.2770085978737588,-0.03771316255831523,-1.0460387784167997,-0.07021819849299706,0.09258438286385776,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.020202020202020204,0.7895411046642371,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
3,-0.07648660857987745,-0.3240356078985455,-1.1589407789949953,-0.18868833029075974,0.008119254794136572,0.0,0.0,0.0,0.0,0.0,-0.12536534504116992,-0.22327348201571573,-0.5568134439705141,-0.24070764815173612,-0.152686010854825,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.030303030303030304,0.7665864476917832,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
4,-0.1418039845086613,-0.47899296144284814,-0.9356127200187807,0.08611700742453977,0.00369683294702106,0.0,0.0,0.0,0.0,0.0,-0.521037846431408,-0.14494316303605104,-0.9769924027044633,0.19406500824474893,0.05522671827749658,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.04040404040404041,0.15699670402345234,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
5,-0.04055989852619295,-0.10132830691265493,-0.9203323516435975,-0.15571905744009326,-0.21751694594713336,0.0,0.0,0.0,0.0,0.0,-0.23193062104798537,-0.2097788504517836,-0.7549098538689379,-0.3553069322903624,-0.004963564879817659,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.05050505050505051,0.9604647342313308,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
6,-0.10036224946748369,-0.14356452588566782,-1.11633773050689,0.1930654763556783,-0.3454019747810601,0.0,0.0,0.0,0.0,0.0,-0.16287885368218458,-0.08440132252921954,-0.919572163676925,-0.050552505237437706,-0.2915493747472297,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.06060606060606061,0.5649463611810568,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
7,0.10159894120178613,-0.05638788070375553,-0.7447472298715048,-0.013125744528248983,-0.09836031700540224,0.0,0.0,0.0,0.0,0.0,-0.089643499377805,-0.1161076532701884,-0.32660544855318296,-0.10949183614866614,-0.04943625234106571,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.07070707070707072,0.05792482544612271,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
8,0.10935865986176427,-0.12528701712217707,-0.857066790836131,-0.16822348914879723,0.03657586044200378,0.0,0.0,0.0,0.0,0.0,-0.07658816518015409,-0.0007457813982371935,-0.508282012472055,-0.1229487008168129,-0.14776207571496744,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.08080808080808081,0.296022251898648,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
9,-0.06521131728334718,-0.0575308616085549,-0.9768898762253654,0.23623688552958308,0.21835125403270678,0.0,0.0,0.0,0.0,0.0,-0.20154819618454609,0.052098877011305784,-0.8167739843805689,0.0490042759224672,-0.4225541464256506,0.0,0.0,0.0,0.0,0.0,0.3873569451271064,0.7332860691212957,0.09090909090909091,0.5150112415521666,0.7998636702539949,0.0,0.0,0.0,0.0,0.0,lime
