,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
51,-11357325321481.32,kernel,-12600381647197.71,-8085827807779.691,-0.00390625,-1.1218437610865569e+27,-1.1909667395446691e+27,-7.35024597265051e+26,-549755813888.0,0.5331601898172724,0.46808495807964795,0.030303030303030304,0.5663842074564321,0.7,-0.1,0.37,0.3,1.2
52,-116892899153966.42,kernel,83529969957665.2,1319394419842.2773,-0.0078125,-1.177635786886191e+28,8.639084882111504e+27,8.94378888541308e+25,-1649267441664.0,0.5396420986243939,0.9718162929711716,0.6363636363636365,0.5624047633425349,0.7,-0.1,0.37,0.3,1.2
53,8722031480286.524,kernel,-40457150851129.85,-308415405615.7344,-0.00390625,4.9083326536979376e+26,-3.525902868126263e+27,-1.2765495139808339e+25,549755813888.0,0.5424253552659746,0.14946669448730676,0.26262626262626265,0.3446069973221647,0.7,-0.1,0.37,0.3,1.2
54,10162846349385.84,kernel,-41895085969587.984,-311295156256.35547,-0.0078125,7.488137611295844e+26,-3.783643634182234e+27,-1.3005224843627643e+25,0.0,0.5543150498088374,0.14808087355698607,0.43434343434343436,0.4920626263635926,0.7,-0.1,0.37,0.3,1.2
55,-51398707096719.97,kernel,19355172320261.426,0.38671875,-0.0078125,-4.4396295752721774e+27,1.3917944773759017e+27,-274877906944.0,-1649267441664.0,0.5577139172034022,0.8094894542546412,0.6060606060606061,0.9351405779919376,0.7,-0.1,0.37,0.3,1.2
56,-95614244225975.38,kernel,62825667227667.35,745042221849.6289,0.0,-8.839098204981909e+27,5.753137048408449e+27,3.8126058677182763e+25,0.0,0.5669954360084355,0.9292326820293568,0.38383838383838387,0.8667127586088549,0.7,-0.1,0.37,0.3,1.2
57,-12744684204469.316,kernel,-19298850571989.285,-0.15625,-0.0078125,-1.3621688205157896e+27,-1.6856662773804885e+27,549755813888.0,0.0,0.5713280859096048,0.2537323925708156,0.5151515151515152,0.8871908240076959,0.7,-0.1,0.37,0.3,1.2
58,-15912336480653.832,kernel,-16131198295804.738,0.40625,-0.00390625,-1.512995400551981e+27,-1.5348396973442958e+27,0.0,-549755813888.0,0.5729429214526118,0.6635037052215897,0.8181818181818182,0.4806521824855656,0.7,-0.1,0.37,0.3,1.2
59,46644260618572.85,kernel,-78687795395031.44,0.24609375,0.00390625,4.402715587410516e+27,-7.450550685306793e+27,0.0,-549755813888.0,0.5781350127444005,0.00930911339018986,0.8080808080808082,0.10161166047522474,0.7,-0.1,0.37,0.3,1.2
60,43938012373309.555,kernel,-75981547149768.16,0.02734375,0.00390625,3.917485518207389e+27,-6.965320616103664e+27,0.0,-2199023255552.0,0.59322052773912,0.024912286180948318,0.9090909090909092,0.37003117767439064,0.7,-0.1,0.37,0.3,1.2
61,45449859248053.93,kernel,-77493394024512.5,0.36328125,0.00390625,4.047251246205878e+27,-7.095086344102155e+27,274877906944.0,-549755813888.0,0.5984429098177472,0.02415227514183399,0.5555555555555556,0.8621294204689804,0.7,-0.1,0.37,0.3,1.2
62,-12223314386161.035,kernel,-19820220390297.574,0.07421875,0.0078125,-1.3070866994059452e+27,-1.7407483984903318e+27,0.0,-549755813888.0,0.5989735517205638,0.31603536639429464,0.19191919191919193,0.2718912586204356,0.7,-0.1,0.37,0.3,1.2
63,-12769922194357.94,kernel,-19273612582100.617,0.4296875,-0.01171875,-1.3650030406344614e+27,-1.6828320572618158e+27,0.0,-549755813888.0,0.6053873802676966,0.4334040179759706,0.23232323232323235,0.5332609958496964,0.7,-0.1,0.37,0.3,1.2
64,-87516231489458.69,kernel,55060826151936.7,411870561063.58984,-0.00390625,-8.135990542412961e+27,5.065390323090998e+27,2.2765121425687333e+25,-1649267441664.0,0.6164998546232513,0.9198092484818882,0.6666666666666667,0.8217656966927799,0.7,-0.1,0.37,0.3,1.2
65,47428426331862.1,kernel,-79471961108320.77,-0.35546875,-0.00390625,4.2743287524862084e+27,-7.322163850382486e+27,0.0,0.0,0.6204438703521831,0.004308819579719736,0.5757575757575758,0.16949225660694056,0.7,-0.1,0.37,0.3,1.2
66,-12705931771587.145,kernel,-19337603004871.465,-0.15625,0.0,-1.3550338480073542e+27,-1.6928012498889225e+27,0.0,-549755813888.0,0.6213210271779865,0.5218465417570697,0.5151515151515152,0.44648442990491893,0.7,-0.1,0.37,0.3,1.2
67,-11606967109371.156,kernel,-20436567667087.44,0.296875,0.00390625,-1.2872890385049112e+27,-1.7605460593913658e+27,0.0,-549755813888.0,0.6218207610725941,0.3569949672281153,0.7171717171717172,0.6793321372837929,0.7,-0.1,0.37,0.3,1.2
