,xt_x0,xt_v0,xt_t,xt_rand,xt_energy,xt_alpha,xt_beta,xt_delta,xt_gamma,xt_omega,vt_x0,vt_v0,vt_t,vt_rand,vt_energy,vt_alpha,vt_beta,vt_delta,vt_gamma,vt_omega,x0,v0,t,rand,energy,alpha,beta,delta,gamma,omega,explainer
0,0.0001367316233952199,0.0019424180681537713,-0.0042687936515582925,0.0024021639262233104,0.0011140112997970171,0.0,0.0,0.0,0.0,0.0,-0.00045192096888364104,0.00046178908088245204,-0.0011898130358025752,0.0015055945635126737,0.000961678414283595,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.0,0.9236585181514894,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
1,-0.004352213589717271,0.00021070903737964694,-0.005160185895757336,0.0034869529283885936,0.0022737293438189247,0.0,0.0,0.0,0.0,0.0,-0.00042864361787281236,0.0005213985551118257,-0.0010678629492373898,0.0002974559454469893,-0.0006141516200594416,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.010101010101010102,0.6315978537090254,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
2,-0.00691877771458169,0.0025827445387547063,-0.004995454568292911,0.003946095890584787,0.0031907950557052817,0.0,0.0,0.0,0.0,0.0,-0.0011867214711794192,0.0019131220816901756,-0.0035552288039033255,0.0005988350509215459,-0.0010817299217177633,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.020202020202020204,0.6951324195006414,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
3,-0.0013989103172841774,0.0007460961284760258,-0.003620266872287198,-0.0037726555572928167,0.0018913288163979118,0.0,0.0,0.0,0.0,0.0,-0.00418292125230142,0.002751808687560225,-0.002028324329090838,-0.004058774499768197,0.0014549933889767691,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.030303030303030304,0.13236622701535877,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
4,-0.0019505988948874521,0.0027315733781700944,-0.004856030165242402,-0.007257753023537527,0.0008753595081507718,0.0,0.0,0.0,0.0,0.0,-0.00027231470622189206,0.0014317487612418348,-0.004177086107174871,-0.004772257427300121,0.0009758317069112314,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.04040404040404041,0.14723350232738536,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
5,-0.0035988864854979807,0.0036628699531269975,-0.004414143230186783,-0.0012556369004123487,0.000605548066129602,0.0,0.0,0.0,0.0,0.0,-0.0014170540655644198,0.0009649243762423657,-0.00570381404738797,-0.004084403710102688,-0.001886645870122889,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.05050505050505051,0.016829112448199568,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
6,-0.0026553914978258396,0.002511488850655627,-0.002162006261888226,0.001553751931038055,0.001985784412789497,0.0,0.0,0.0,0.0,0.0,-0.0007593342470951122,0.0017009292422441678,-0.0037951891263091724,0.00012342064453723316,0.0005330986100109519,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.06060606060606061,0.681719589227725,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
7,-0.0017575629345638417,0.0007220835538435781,-0.0022070465640819307,0.000435783912236554,0.001124022443859392,0.0,0.0,0.0,0.0,0.0,-0.0018626726506728972,0.0014198497472115007,-0.002676614227716026,-0.001997399354101578,0.000588256771604093,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.07070707070707072,0.3264353488425852,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
8,-0.002055179231646275,0.0024424608241917158,-0.004296596468601918,-0.0014881504258116517,-0.0004958466856804452,0.0,0.0,0.0,0.0,0.0,-0.0012885009741784642,5.0759307973792146e-05,-0.0053644491204048,-0.0020888419684849903,0.0012125801786557742,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.08080808080808081,0.19952278411926672,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
9,-8.023698084527785e-06,0.0014799143218403258,-0.004573151221505698,0.0014488811808113548,0.0006485772023994194,0.0,0.0,0.0,0.0,0.0,-0.002458026030371974,0.0009290942741167923,-0.006388097166956485,0.002998516766279133,0.0020670153464375086,0.0,0.0,0.0,0.0,0.0,0.35529293437197085,0.6647733157989951,0.09090909090909091,0.6942308048044412,0.7175368455866995,0.0,0.0,0.0,0.0,0.0,lime
