,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega,explainer
99,-31354725537400.266,23252921410861.594,-798067178065.1182,-0.001953125,-2.680931220826833e+27,1.8943917679219426e+27,-4.273503966475337e+25,-137438953472.0,0.16064291831310434,0.927805876977446,0.797979797979798,0.018418634273416334,-0.1,-0.1,0.37,0.3,1.2,kernel
0,-14567162635881.219,9749357358504.652,-1.8457442818303744,0.0,-1.2698525660910897e+27,8.734781812415662e+26,-3.3573339271612266,0.0,0.19868062590289348,0.7119513899644774,0.07070707070707072,0.09540420052626208,-0.1,-0.1,0.37,0.3,1.2,sample
1,-10485594276134.264,5667792011503.852,-0.14614324522645739,0.0,-7.978656019109268e+26,4.014914050021e+26,-0.23297596196102105,0.0,0.8995302078943164,0.7107432706182953,0.4040404040404041,0.3542710200958331,-0.1,-0.1,0.37,0.3,1.2,sample
2,27762391377663.28,-32580195610898.35,-0.46227830803881353,0.0,2.265979596261434e+27,-2.6623538930927114e+27,-0.6794832052371886,0.0,0.8650259436160623,0.24945573920442243,0.9494949494949496,0.9371328499953259,-0.1,-0.1,0.37,0.3,1.2,sample
3,-22424112801368.93,17606312937131.42,0.28080477319199565,0.0,-1.8219573829677546e+27,1.4255833725730466e+27,0.35265125147422355,0.0,0.39854823887698665,0.8637326440729247,0.13131313131313133,0.18491755281151911,-0.1,-0.1,0.37,0.3,1.2,sample
4,33785834232443.125,64391871650920.24,1775784664793.1025,0.0,-8.784663604114711e+25,2.105413845447848e+27,4.1619680305965985e+25,0.0,0.41804301370817454,0.5470168674541854,0.4545454545454546,0.6062144347993866,-0.1,-0.1,0.37,0.3,1.2,sample
5,-3494567881613.8374,-1323233642719.4814,0.019775875692116012,0.0,-1.1429912270704951e+26,-2.820749737529251e+26,0.05775923432575898,0.0,0.8817915260658846,0.8394753974414186,0.06060606060606061,0.8432826229406616,-0.1,-0.1,0.37,0.3,1.2,sample
6,4522535242263.206,-10515555727718.541,1175215389248.8499,0.0,2.3502296410583058e+26,-6.975191405270683e+26,6.612178340045067e+25,0.0,0.1774030360699519,0.3038025272160778,0.33333333333333337,0.9144677841464401,-0.1,-0.1,0.37,0.3,1.2,sample
7,11509114088874.18,-16326917938488.459,-0.12053103537946917,0.0,7.676113110971519e+26,-1.1639856147899372e+27,-0.18543756755048377,0.0,0.1774030360699519,0.3038025272160778,0.686868686868687,0.7700102654203885,-0.1,-0.1,0.37,0.3,1.2,sample
8,18981201605663.793,-25170950908607.24,1371948846602.8914,0.0,1.465143364088228e+27,-1.9785647853561298e+27,1.1704747752656967e+26,0.0,0.632984389922161,0.052763072800039945,0.797979797979798,0.14484866303879623,-0.1,-0.1,0.37,0.3,1.2,sample
9,-10863097926031.207,5281748587494.693,763543893429.5332,0.0,-8.22792264939076e+26,3.7131686147149907e+26,5.510102000792123e+25,0.0,0.5257983708420308,0.7922908262542482,0.05050505050505051,0.2634427967593872,-0.1,-0.1,0.37,0.3,1.2,sample
10,-18872653975544.91,14054850686633.645,0.006865898105803847,0.0,-1.5464079302277828e+27,1.150033728607942e+27,-0.00951499164839829,0.0,0.1832493037047505,0.894380801254377,0.696969696969697,0.5655114705065325,-0.1,-0.1,0.37,0.3,1.2,sample
11,-23834136078131.387,20295122192308.926,-1278788808708.4082,0.0,-1.96259462333013e+27,1.675859695566562e+27,-1.0963924910843974e+26,0.0,0.4108517344713883,0.602518325333889,0.5151515151515152,0.9901130277076038,-0.1,-0.1,0.37,0.3,1.2,sample
12,-3962755701676.753,-1249734198886.3005,394687182256.5565,0.0,-3.914911162871836e+26,-6.381003314533757e+25,5.892699430651911e+25,0.0,0.4874055723522688,0.3653678469161593,0.10101010101010102,0.8829481042954963,-0.1,-0.1,0.37,0.3,1.2,sample
13,19887791311087.562,-24705591831866.92,0.08505639224138313,0.0,1.566011973538331e+27,-1.962386008824942e+27,0.183061595851818,0.0,0.8823223052095199,0.3433703830584105,0.26262626262626265,0.8860729362982869,-0.1,-0.1,0.37,0.3,1.2,sample
14,-15775892494857.424,10958088770179.83,-0.025740264075392504,0.0,-1.2475814503403215e+27,8.512071673784042e+26,-0.0828568983715306,0.0,0.04940052600415168,0.4998742730867418,0.13131313131313133,0.003597267576057106,-0.1,-0.1,0.37,0.3,1.2,sample
15,12850539865551.023,-17668344862567.875,-0.03848643062753177,0.0,8.194232109995948e+26,-1.2157975515608075e+27,-0.07189847968507576,0.0,0.3477163755212917,0.03396700736678537,0.7373737373737375,0.41362220731758814,-0.1,-0.1,0.37,0.3,1.2,sample
16,30326741819128.723,-35144547545558.07,-0.18590617126338388,0.0,2.506651493705938e+27,-2.9030259728035966e+27,-0.2977752456656416,0.0,0.978254713552029,0.26316593371029096,0.6161616161616162,0.22418934551777897,-0.1,-0.1,0.37,0.3,1.2,sample
17,-14426348846693.334,9608546270041.172,0.11980869141337687,0.0,-1.2172196244630295e+27,8.208454533173792e+26,0.1660941143111502,0.0,0.5064047673880926,0.9251354235123781,0.8080808080808082,0.015013910180044221,-0.1,-0.1,0.37,0.3,1.2,sample
18,-20962811761260.63,15173921105512.613,971089669895.3248,0.0,-1.7031394760126834e+27,1.283982454956426e+27,2.2782971041682066e+25,0.0,0.23002344450114348,0.7669138171538847,0.32323232323232326,0.8974972190167196,-0.1,-0.1,0.37,0.3,1.2,sample
19,30942281546914.758,-32439492650716.32,-3320591779654.176,0.0,2.3203976399365376e+27,-2.551080181940793e+27,-1.6569160319129717e+26,0.0,0.7552117489261152,0.018092986384941,0.6666666666666667,0.4755603943370617,-0.1,-0.1,0.37,0.3,1.2,sample
20,-625492283239.108,-4192310690319.23,-0.05116744547568663,0.0,-5.663300073597736e+24,-3.907108908243496e+26,-0.10352265336560601,0.0,0.9541138881185778,0.4759811919375402,0.4646464646464647,0.519116279148548,-0.1,-0.1,0.37,0.3,1.2,sample
21,5888912133557.315,-10706715074833.984,0.002086362672171749,0.0,5.006005574682443e+26,-8.969747138586802e+26,-0.00797588504590113,0.0,0.6218207610725941,0.3569949672281153,0.33333333333333337,0.42713885603804724,-0.1,-0.1,0.37,0.3,1.2,sample
22,21668602867388.67,-25542145375662.61,-944261581859.047,0.0,1.774801459531761e+27,-2.1500373232450212e+27,-2.1138414812008824e+25,0.0,0.7312237175865189,0.27067362032910813,0.08080808080808081,0.7012011118502326,-0.1,-0.1,0.37,0.3,1.2,sample
23,18651885626881.6,-23469688891476.152,-0.21835832319209636,0.0,1.5871368190471768e+27,-1.9835110669220697e+27,-0.28553130317392494,0.0,0.7312237175865189,0.27067362032910813,0.686868686868687,0.5120015935800684,-0.1,-0.1,0.37,0.3,1.2,sample
24,-16181867914973.102,11364061714272.041,0.12375312637870546,0.0,-1.343769645836126e+27,9.473952112549113e+26,0.2303397188937465,0.0,0.20383266978087633,0.9616187527413549,0.23232323232323235,0.4159423845618756,-0.1,-0.1,0.37,0.3,1.2,sample
25,8673096095775.068,-12824075978580.217,-666823349712.0646,0.0,5.808892841267211e+26,-9.25526764476139e+26,-5.173671890687177e+25,0.0,0.44559546804955075,0.34253503525150764,0.8484848484848485,0.23203318720110389,-0.1,-0.1,0.37,0.3,1.2,sample
26,1559935349801.636,-7129323155063.059,751583548636.585,0.0,9.490669997942829e+25,-5.895685179678059e+26,9.828750933918872e+25,0.0,0.1838304661537254,0.27545812322371277,0.030303030303030304,0.8045551879327355,-0.1,-0.1,0.37,0.3,1.2,sample
27,27206259526658.043,-32024062586011.895,-0.01287777470458682,0.0,2.169592533713749e+27,-2.5659667390635263e+27,0.014386870772424096,0.0,0.8522090920951264,0.1817244016400525,0.4545454545454546,0.6175391954285504,-0.1,-0.1,0.37,0.3,1.2,sample
28,12527559151365.994,-18294969651236.715,949609443863.6808,0.0,1.0293554015920728e+27,-1.4475144384994652e+27,2.1784967275545563e+25,0.0,0.6437829605702313,0.24931241375874064,0.4646464646464647,0.5558241723946323,-0.1,-0.1,0.37,0.3,1.2,sample
29,-3202601172048.1426,-1615200606010.874,-0.05663950302143738,0.0,-1.3801588159336346e+26,-2.5835821382744007e+26,-0.09426121982129987,0.0,0.8324994220852394,0.9330926842318457,0.23232323232323235,0.25205957420135444,-0.1,-0.1,0.37,0.3,1.2,sample
30,-179637245295408.25,-195119105055290.62,-8525763256713.305,0.0,-1.5302968115697338e+28,-1.6384654179154262e+28,-7.48130338377736e+26,0.0,0.21130310401748326,0.31064351953174196,0.21212121212121213,0.0073284740158710004,-0.1,-0.1,0.37,0.3,1.2,sample
31,1611235197552.455,-6429036149939.519,0.06117036200097916,0.0,1.3328507150275506e+26,-5.2965917955878004e+26,0.0887354254574943,0.0,0.4505699109023287,0.3772908182764463,0.9292929292929294,0.24513145699695538,-0.1,-0.1,0.37,0.3,1.2,sample
32,16518853633435.113,-21336656872084.203,-0.16152051013137828,0.0,1.3841018002122652e+27,-1.780476076053815e+27,-0.17592079384566703,0.0,0.7581815116517585,0.2774735963497603,0.36363636363636365,0.35615350762293946,-0.1,-0.1,0.37,0.3,1.2,sample
33,-7232644068880.678,2414837273924.992,0.1144412329264113,0.0,-4.703658711225607e+26,7.399138462871056e+25,0.18831166304054325,0.0,0.6986786455056502,0.9298560227087338,0.5454545454545455,0.42865683317122166,-0.1,-0.1,0.37,0.3,1.2,sample
34,-11067326717231.074,6249523287205.115,0.0,0.0,-8.289132515066523e+26,4.3253901096746956e+26,0.0,0.0,0.902096956646316,0.5694722200356156,0.888888888888889,0.7315815656046245,-0.1,-0.1,0.37,0.3,1.2,sample
35,4760720405977.964,-9578525356472.107,-0.09232625406287365,0.0,2.2860760815808862e+26,-6.249820016179756e+26,-0.1896196915868796,0.0,0.17510751669566,0.3059160415155595,0.20202020202020204,0.3712113833633627,-0.1,-0.1,0.37,0.3,1.2,sample
36,-36240609595340.31,30084005177741.926,1338797703085.568,0.0,-2.871854209883715e+27,2.4288625393426026e+27,4.661714076561476e+25,0.0,0.09701037519030553,0.6168207814828057,0.686868686868687,0.5824759669663153,-0.1,-0.1,0.37,0.3,1.2,sample
37,-25570717342215.297,20752911930148.445,0.20308968646073716,0.0,-1.9650228152816837e+27,1.5686484318013592e+27,0.2841479350858331,0.0,0.3409867489429397,0.8054571601546878,0.27272727272727276,0.20913473057821508,-0.1,-0.1,0.37,0.3,1.2,sample
38,5354073457600.088,-9259292360432.695,-912583186942.1165,0.0,2.6101670136866795e+26,-6.36529080469073e+26,-2.086176107383694e+25,0.0,0.18546498872983685,0.273406198492931,0.5050505050505051,0.23663695987293376,-0.1,-0.1,0.37,0.3,1.2,sample
39,-23447686195763.418,18629880252424.305,-0.025611217035525796,0.0,-1.9678877425429368e+27,1.5715133013728328e+27,0.13092827443269844,0.0,0.15829264679919275,0.7763417799489487,0.29292929292929293,0.9550366155250354,-0.1,-0.1,0.37,0.3,1.2,sample
40,104853675045463.2,135385397627741.12,7324532829350.697,0.0,5.393410799315545e+27,7.974228100426206e+27,4.860038024664823e+26,0.0,0.30560367510547337,0.7671551449511773,0.4747474747474748,0.21721580034283555,-0.1,-0.1,0.37,0.3,1.2,sample
41,-13422485250063.84,9574768038396.967,-970086733198.1769,0.0,-1.113900196382851e+27,7.634052242702604e+26,-4.587929180547371e+25,0.0,0.12863935359233997,0.7245557593722391,0.010101010101010102,0.9105027740101984,-0.1,-0.1,0.37,0.3,1.2,sample
42,-12341824193750.947,8541829945485.988,-1017812688526.708,0.0,-8.781794297130547e+26,5.605991497294681e+26,-7.879426794465246e+25,0.0,0.5396420986243939,0.9718162929711716,0.18181818181818182,0.8220169328395613,-0.1,-0.1,0.37,0.3,1.2,sample
43,-16519079873779.879,11701277506011.098,-0.11458717470403795,0.0,-1.4863299212740362e+27,1.08995570203808e+27,-0.18392543888540602,0.0,0.3336814739095135,0.4922512013022541,0.8686868686868687,0.6885025438125141,-0.1,-0.1,0.37,0.3,1.2,sample
44,11455202836.356323,-4829258020048.911,0.04690586140340391,0.0,-7.3068329380165645e+25,-3.233058773435106e+26,0.02672675170251187,0.0,0.08168398209205585,0.22364577836647476,0.43434343434343436,0.3508750803367898,-0.1,-0.1,0.37,0.3,1.2,sample
45,-186038076544697.34,-205107152392047.7,-4462655228255.046,0.0,-1.649806691095985e+28,-1.7669218426375445e+28,-3.9162108001840726e+26,0.0,0.5011653871564786,0.0673042424842859,0.24242424242424243,0.013362039459576869,-0.1,-0.1,0.37,0.3,1.2,sample
46,1013252689725.4977,3134423029878.05,-8965478939863.055,0.0,2.245542673383593e+26,1.4303566519651571e+26,-7.639641170395689e+26,0.0,0.882539291101478,0.8361149732536193,0.020202020202020204,0.05219570351906855,-0.1,-0.1,0.37,0.3,1.2,sample
47,-9922422937633.379,5104623819278.15,0.46762792665402414,0.0,-7.469709419208725e+26,3.50596990624875e+26,0.7331494348383164,0.0,0.48874197114198903,0.554172938177695,0.5555555555555556,0.05518196279538545,-0.1,-0.1,0.37,0.3,1.2,sample
48,-19101300563682.246,14283499439947.986,0.13561886851835955,0.0,-1.5638764291888648e+27,1.1675024063129128e+27,0.2321603347406305,0.0,0.2667747882770847,0.9379430412916555,0.6464646464646465,0.16158531246804353,-0.1,-0.1,0.37,0.3,1.2,sample
49,14910284596845.863,-19180333473961.934,-547755542210.48553,0.0,9.765880284580593e+26,-1.3538613030845895e+27,-1.9101006103198857e+25,0.0,0.3031489920769729,0.013360176627322251,0.4444444444444445,0.59664284550607,-0.1,-0.1,0.37,0.3,1.2,sample
50,-12161466706910.043,7343663005000.356,0.18605794187451286,0.0,-9.905587481299053e+26,5.941845058560839e+26,0.29532669491740493,0.0,0.5797737432697836,0.9390642569091845,0.8787878787878789,0.2041251485909859,-0.1,-0.1,0.37,0.3,1.2,sample
51,6596233124554.98,-11414037739323.049,-0.002096480789880939,0.0,5.79109845179181e+26,-9.754841827622776e+26,0.00847125569246808,0.0,0.8986533824299819,0.27964825178611696,0.30303030303030304,0.28556677441946066,-0.1,-0.1,0.37,0.3,1.2,sample
52,39261063642249.125,-45906931038984.305,1828064198391.8108,0.0,3.1935525279284855e+27,-3.6885877436062444e+27,9.866094239206123e+25,0.0,0.9787335637085461,0.04310532737082201,0.8787878787878789,0.8797264347191682,-0.1,-0.1,0.37,0.3,1.2,sample
53,-3187145441791.93,-347577759177.91626,-1283082196362.3635,0.0,-1.2928673185409711e+26,-1.9417628143368752e+26,-7.291137534598631e+25,0.0,0.9188973994474894,0.41704261479633586,0.7777777777777778,0.7780890241309613,-0.1,-0.1,0.37,0.3,1.2,sample
54,-2067959250216.3384,-2749840270747.158,0.04667538685227,0.0,-6.153805946722734e+25,-3.348358887723625e+26,0.08255425898616103,0.0,0.8525608960754316,0.857528674438716,0.15151515151515152,0.44688484225564645,-0.1,-0.1,0.37,0.3,1.2,sample
55,17435091746902.877,-22252893814704.445,-0.04120993935820428,0.0,1.423873726572808e+27,-1.8202478687982628e+27,-0.0944675979149626,0.0,0.5340157343234844,0.18834501397205705,0.8585858585858587,0.5326646335085365,-0.1,-0.1,0.37,0.3,1.2,sample
56,13251806242580.898,-18069608427030.637,-0.11578062024875738,0.0,9.517777252319476e+26,-1.3481518955530886e+27,-0.03113241326994803,0.0,0.4504922889395718,0.04366074882598464,0.12121212121212122,0.5709224720514593,-0.1,-0.1,0.37,0.3,1.2,sample
57,111474826013.67188,-4929277122152.881,-0.23866791203222068,0.0,-1.1737854272176334e+26,-2.7899563784536863e+26,-0.48971748930168824,0.0,0.34900663954986066,0.2524498375698925,0.494949494949495,0.827711767238784,-0.1,-0.1,0.37,0.3,1.2,sample
58,21993063102768.64,-26810865361963.06,0.04799381113296316,0.0,1.8988083098342768e+27,-2.2951824538443577e+27,0.09012232755602534,0.0,0.9933997318931248,0.5161504899131228,0.5353535353535354,0.08902543304487937,-0.1,-0.1,0.37,0.3,1.2,sample
59,-10562296656984.84,5744491369842.463,0.07964366709583487,0.0,-8.954475019217957e+26,4.9907310605967475e+26,0.12238604944204921,0.0,0.3216475661139514,0.5958397415935035,0.5555555555555556,0.04976623651944473,-0.1,-0.1,0.37,0.3,1.2,sample
60,30502339521615.02,61635330716503.95,4794668017565.345,0.0,-3.8905317621143334e+26,2.198306426855927e+27,1.1022526081671714e+26,0.0,0.41312903694439906,0.5910321375167685,0.31313131313131315,0.1935531095724779,-0.1,-0.1,0.37,0.3,1.2,sample
61,11208094680796.223,-16025897714509.205,-0.07317634989616806,0.0,8.422009857145869e+26,-1.2385751947878856e+27,-0.1290895918486759,0.0,0.2721733448972474,0.23149016278299095,0.8484848484848485,0.6183349487387948,-0.1,-0.1,0.37,0.3,1.2,sample
62,-11865830786596.65,7048024798740.57,0.03161663798684122,0.0,-1.0694487456109298e+27,6.730742861718768e+26,0.11670865439637466,0.0,0.25448182948882897,0.6690957123126449,0.5757575757575758,0.14697759569251911,-0.1,-0.1,0.37,0.3,1.2,sample
63,11047358275201.006,-16513639580644.871,648477388308.3718,0.0,6.317061984817053e+26,-1.0376756438232081e+27,9.595140005902196e+24,0.0,0.2733695238585171,0.047547990286560815,0.21212121212121213,0.9209502868582372,-0.1,-0.1,0.37,0.3,1.2,sample
64,-22398577797445.523,16657133912940.309,923638926902.9116,0.0,-1.7335746008233942e+27,1.3165915221232765e+27,2.060870782823757e+25,0.0,0.43132615284805265,0.9920235159496553,0.07070707070707072,0.9708266760327753,-0.1,-0.1,0.37,0.3,1.2,sample
65,3731552143927.035,-8549356797588.874,-0.10613547228507643,0.0,2.2233057410266492e+26,-6.187048856488643e+26,-0.15978813974945455,0.0,0.47219701716639845,0.3431565520991352,0.15151515151515152,0.8480433483550809,-0.1,-0.1,0.37,0.3,1.2,sample
66,19165207460770.062,-22739491617351.055,-1243519104100.1243,0.0,1.5563765253304647e+27,-1.8448263014334788e+27,-1.0792448457771515e+26,0.0,0.6127502209188432,0.14404700159647282,0.7373737373737375,0.9159852784281423,-0.1,-0.1,0.37,0.3,1.2,sample
67,-2540614273868.091,-3493972125232.668,1216781488239.075,0.0,-8.517025202407131e+25,-4.6167857038377845e+26,1.5047448234399639e+26,0.0,0.8839976579521018,0.6271195687631436,0.06060606060606061,0.4023685173534367,-0.1,-0.1,0.37,0.3,1.2,sample
68,10203031892979.191,-15988318695607.57,967483249346.1868,0.0,8.677724132394832e+26,-1.3676853499034313e+27,1.0353871052181508e+26,0.0,0.9606472040310622,0.42163268932577336,0.42424242424242425,0.8971622818625169,-0.1,-0.1,0.37,0.3,1.2,sample
69,-34348892785812.656,29531089365534.89,0.37246255543417406,0.0,-2.6089130277624635e+27,2.2125387124247724e+27,0.555895651134035,0.0,0.0614935559020971,0.7997696590636987,0.5555555555555556,0.010965247160813096,-0.1,-0.1,0.37,0.3,1.2,sample
70,-39250809836614.73,34433005746484.793,0.026179497422971966,0.0,-2.913554425977953e+27,2.517180056165671e+27,0.06107015319005672,0.0,0.0614935559020971,0.7997696590636987,0.8484848484848485,0.746501707105746,-0.1,-0.1,0.37,0.3,1.2,sample
71,2058123703357.5137,-6875926607653.016,-0.05194504406104811,0.0,1.4123544980691134e+26,-5.376097168336492e+26,-0.061065814431371865,0.0,0.7486623566931667,0.5950139832499496,0.98989898989899,0.3774968100516187,-0.1,-0.1,0.37,0.3,1.2,sample
72,8083550406310.008,-12901357733626.768,-0.029152872517506968,0.0,4.408140766355812e+26,-8.371886154917133e+26,-0.11628308048410146,0.0,0.36768966584565566,0.28288307245188615,0.07070707070707072,0.262017011849291,-0.1,-0.1,0.37,0.3,1.2,sample
73,-31203478290163.137,26385672431482.207,0.18755556045739738,0.0,-2.5166572825961583e+27,2.1202828466159865e+27,0.2723458015329844,0.0,0.041516355484450485,0.9274891333588554,0.595959595959596,0.46816745473755245,-0.1,-0.1,0.37,0.3,1.2,sample
74,2361361659939.5664,-7179165433446.453,-0.8407064833109373,0.0,2.9793311142386657e+26,-6.943074040243348e+26,-1.2742739963865635,0.0,0.5654000555929369,0.4528860927471983,0.8989898989898991,0.9139505217705923,-0.1,-0.1,0.37,0.3,1.2,sample
75,-126481323327438.64,-115990907416777.94,-9258777088971.889,0.0,-7.281013479752195e+27,-6.234713209326205e+27,-5.1686915860817964e+26,0.0,0.2500662632234142,0.43342762361703824,0.30303030303030304,0.4241607875611938,-0.1,-0.1,0.37,0.3,1.2,sample
76,17183231247.313232,-5818953495199.379,983968931715.6384,0.0,-1.8975173672960585e+26,-2.7746998973430782e+26,7.0847581245505165e+25,0.0,0.3769577366976217,0.43293113610150913,0.9494949494949496,0.6800055661405949,-0.1,-0.1,0.37,0.3,1.2,sample
77,179777634018696.22,187587771075989.12,2340774875799.1743,0.0,1.5188292005347963e+28,1.5591127762550288e+28,1.960741741579651e+26,0.0,0.8024344724644663,0.8977296816235344,0.8383838383838385,0.2984348325262572,-0.1,-0.1,0.37,0.3,1.2,sample
78,-6550678103188.0,1732874660537.8142,0.04905275719884299,0.0,-6.729312648336009e+26,2.7655704009635707e+26,0.0860796144472705,0.0,0.05407314500236854,0.33101969564882294,0.29292929292929293,0.09495595587421396,-0.1,-0.1,0.37,0.3,1.2,sample
79,-13977185138183.824,9159381173720.293,-0.0731991435332512,0.0,-1.1624178377582273e+27,7.66043583537859e+26,-0.08824319015637215,0.0,0.4574163279029064,0.7301362590102374,0.6464646464646465,0.08298879220208294,-0.1,-0.1,0.37,0.3,1.2,sample
80,-16336644102576.73,11936714931704.756,-417875361862.28186,0.0,-1.1135972398415374e+27,7.967755822570799e+26,-7.955271302122565e+25,0.0,0.6177300393934635,0.8227217118370982,0.6060606060606061,0.8530560315071463,-0.1,-0.1,0.37,0.3,1.2,sample
81,7282048376142.672,-12099856391000.363,-0.005244800354826138,0.0,6.544546005492501e+26,-1.0508292029876721e+27,-0.022945249526461868,0.0,0.8113886210155731,0.494125169778416,0.8585858585858587,0.5731993771286829,-0.1,-0.1,0.37,0.3,1.2,sample
82,-511020354369.9761,-6655439254131.453,2348657877807.4854,0.0,4.16172852564724e+25,-5.4572322536483075e+26,1.0773178718687695e+26,0.0,0.7049137072546895,0.6409197708968734,0.9393939393939394,0.24131525049009633,-0.1,-0.1,0.37,0.3,1.2,sample
83,-12666114563720.357,7848310229593.348,0.06006852682063121,0.0,-1.0688609350902199e+27,6.724866307513049e+26,0.0965190852779072,0.0,0.47270357408443403,0.670380168781234,0.5555555555555556,0.47918735933162193,-0.1,-0.1,0.37,0.3,1.2,sample
84,11343388406360.424,-17120866046844.725,959674432073.7728,0.0,1.0033358701552248e+27,-1.4219598664529719e+27,2.224976237040125e+25,0.0,0.8163164975880308,0.3778204642439254,0.17171717171717174,0.16504972052808026,-0.1,-0.1,0.37,0.3,1.2,sample
85,-34922654637733.22,30104848706271.24,0.03488261488970076,0.0,-2.8457505208065237e+27,2.4493760776611166e+27,0.027369696366034466,0.0,0.1669455547000731,0.8840771095796337,0.393939393939394,0.30828340657108433,-0.1,-0.1,0.37,0.3,1.2,sample
86,-568541563662.3242,-4249264698598.091,0.0008694599935378111,0.0,1.3685796134718305e+25,-4.1006021839383957e+26,0.0004883598587231042,0.0,0.8895413626448494,0.5768608120950633,0.4747474747474748,0.6760625794643643,-0.1,-0.1,0.37,0.3,1.2,sample
87,-12920953142036.55,8103151735659.7,0.3875721404136613,0.0,-9.676849391790768e+26,5.713108042047735e+26,0.5160953977521775,0.0,0.6164998546232513,0.9198092484818882,0.797979797979798,0.4592289832381986,-0.1,-0.1,0.37,0.3,1.2,sample
88,128325970645798.72,105222269288398.44,1666895419225.0566,0.0,7.290181645718094e+27,5.110229643630119e+27,8.948801134291477e+25,0.0,0.8806914740555118,0.412995668895483,0.5151515151515152,0.3761718147601777,-0.1,-0.1,0.37,0.3,1.2,sample
89,17699461148889.863,-21066678878554.668,-1450590324917.0159,0.0,1.2133346413991828e+27,-1.5315739699123786e+27,-7.813526815265936e+25,0.0,0.1956110054850938,0.11054019010083543,0.686868686868687,0.8044819012171944,-0.1,-0.1,0.37,0.3,1.2,sample
90,-174118221265457.12,-217082311512886.62,-647668471944.6534,0.0,-1.5562535946121809e+28,-1.833178434566969e+28,-9.571033111295117e+24,0.0,0.3699953637741008,0.09052887652474162,0.11111111111111112,0.04023303017171387,-0.1,-0.1,0.37,0.3,1.2,sample
91,-172911729987958.56,-214495156354332.97,-4441313594594.673,0.0,-1.538347378722931e+28,-1.8136455079543508e+28,-3.839623587091181e+26,0.0,0.3699953637741008,0.09052887652474162,0.6464646464646465,0.7115794737276335,-0.1,-0.1,0.37,0.3,1.2,sample
92,-2342292005127.1006,2175437011392.332,-4650947454721.592,0.0,-9.002382367109503e+25,1.0603177905903772e+26,-4.1238213328142615e+26,0.0,0.6446815726939038,0.5596911982650548,0.010101010101010102,0.7574683777572551,-0.1,-0.1,0.37,0.3,1.2,sample
93,-9140013960859.49,4322210062377.25,-0.006849407160126822,0.0,-6.376899592821843e+26,2.413157073192413e+26,-0.013851156712425716,0.0,0.5934073274492455,0.8474683436268474,0.5353535353535354,0.0571400877034875,-0.1,-0.1,0.37,0.3,1.2,sample
94,17483672174408.39,-22301479660817.766,-0.21377777698172104,0.0,1.2792123815929667e+27,-1.675586898602605e+27,-0.3420784402978862,0.0,0.6204438703521831,0.004308819579719736,0.17171717171717174,0.034370791761400954,-0.1,-0.1,0.37,0.3,1.2,sample
95,-9868677006830.719,5050873163342.232,0.2526755306829557,0.0,-6.275438910612075e+26,2.31169634431137e+26,0.41803150725143806,0.0,0.6579754782103908,0.8198905567676407,0.6666666666666667,0.19936062158566326,-0.1,-0.1,0.37,0.3,1.2,sample
96,-188622911650496.6,-198465076750921.4,-5239730393103.465,0.0,-1.6500821054390703e+28,-1.7034369499181347e+28,-4.523228476831802e+26,0.0,0.10786067588537424,0.10108637881928695,0.5252525252525253,0.5866473338430584,-0.1,-0.1,0.37,0.3,1.2,sample
97,11116028679175.283,-14767348094865.748,-1166485107970.1692,0.0,8.237996197746367e+26,-1.1215708396812369e+27,-9.860311062903994e+25,0.0,0.3136654146452814,0.06388557591247995,0.48484848484848486,0.2609297179602774,-0.1,-0.1,0.37,0.3,1.2,sample
98,-13356326750341.682,8538521820877.634,0.05311788028284707,0.0,-1.1359263570307046e+27,7.395519914616906e+26,0.10342604591603193,0.0,0.48236990706729044,0.7266781708947498,0.8787878787878789,0.38316638538029446,-0.1,-0.1,0.37,0.3,1.2,sample
99,-23344761484225.24,17577346597257.92,949609443863.9998,0.0,-1.9266165106541615e+27,1.5084570812443647e+27,2.1784967275545563e+25,0.0,0.16064291831310434,0.927805876977446,0.797979797979798,0.018418634273416334,-0.1,-0.1,0.37,0.3,1.2,sample
0,-22837705127693.703,12483524162028.492,3977438598647.7114,11933642579210.861,-2.5937743171117817e+27,2.74698667745249e+27,2.3631214418580208e+26,-1.9924007315675155e+26,0.19868062590289348,0.7119513899644774,0.07070707070707072,0.09540420052626208,-0.1,-0.1,0.37,0.3,1.2,lime
1,19144648686734.914,21992909141186.637,-21565133034604.453,-1467570052021.2488,3.36170110599114e+27,2.2708723900219556e+27,5.961190401349721e+26,-4.950993316919703e+26,0.8995302078943164,0.7107432706182953,0.4040404040404041,0.3542710200958331,-0.1,-0.1,0.37,0.3,1.2,lime
2,21173061182489.355,-33350791476705.438,166439752469.81076,-6176353887402.783,2.709750453703478e+27,-2.2860382183594083e+27,1.0190799100699942e+26,-5.191153813338416e+24,0.8650259436160623,0.24945573920442243,0.9494949494949496,0.9371328499953259,-0.1,-0.1,0.37,0.3,1.2,lime
3,-7403413056703.932,24933696622217.203,2036191051459.9006,6459880315952.955,3.479439075801366e+26,3.014216353070576e+27,-8.524539049703514e+26,1.0084017197375745e+27,0.39854823887698665,0.8637326440729247,0.13131313131313133,0.18491755281151911,-0.1,-0.1,0.37,0.3,1.2,lime
