,xt_x0,xt_v0,xt_t,xt_rand,xt_energy,xt_alpha,xt_beta,xt_delta,xt_gamma,xt_omega,vt_x0,vt_v0,vt_t,vt_rand,vt_energy,vt_alpha,vt_beta,vt_delta,vt_gamma,vt_omega,x0,v0,t,rand,energy,alpha,beta,delta,gamma,omega,explainer
0,-0.021115243540635917,-0.01584072291943353,-0.13839200733678333,-0.024998824703567655,-0.02027138845568464,0.0,0.0,0.0,0.0,0.0,0.01574183500653613,0.010279642953496341,-0.07977493812171244,-0.011071669727797178,-0.005911066976160306,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.0,0.5718369275476212,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
1,-0.049397972369968866,0.0007141504328192399,-0.17251332144947185,-0.029096973432080574,-0.00932886845750517,0.0,0.0,0.0,0.0,0.0,-0.0028767762167683747,-0.0019919770388419715,-0.07472124977345042,0.01312567023231212,-0.01403572192268452,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.010101010101010102,0.9772504183455797,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
2,-0.05228762783729629,-0.00420819135328208,-0.17792214674717866,-0.01427468778359581,-0.0034630595384080756,0.0,0.0,0.0,0.0,0.0,-0.018548376103568676,-0.005310544496968304,-0.07868538556997982,4.788810485251188e-05,-0.01011270127101048,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.020202020202020204,0.6175296591723527,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
3,-0.003231211727718629,-0.008000373741015702,-0.20815809637176105,-0.026159030196265837,-0.009076189358383023,0.0,0.0,0.0,0.0,0.0,-0.006174837643001127,0.005553263102133372,-0.07140968000331044,-0.018371898308358947,-0.006608630083486395,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.030303030303030304,0.1560768360798751,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
4,-0.03937044698702493,-0.004761144530517932,-0.19916578731373846,-0.028922110376989853,-0.00379355509975871,0.0,0.0,0.0,0.0,0.0,0.00040657173267427996,-0.002217533489731167,-0.0677550389409691,-0.00820706160386094,-0.007820142502451171,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.04040404040404041,0.13149651735410534,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
5,-0.029322624187295997,-0.01761904054281694,-0.17624197337445643,-0.01054152160308898,-0.026056970163564973,0.0,0.0,0.0,0.0,0.0,-0.0052681407581403545,-0.009343462922612174,-0.07874278379011806,0.003608591253811774,-0.005843886640500386,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.05050505050505051,0.09587951873258482,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
6,0.012083255537858512,0.010900527105541622,-0.19437225675101275,-0.00036344317550314687,0.0033541384512669205,0.0,0.0,0.0,0.0,0.0,-0.009018814315437617,-0.0069461160040431005,-0.06914584431761371,-0.021339928880755837,-0.007218062558065805,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.06060606060606061,0.4337591348940909,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
7,-0.01820077748819286,-0.0035636874648462434,-0.148161061198171,-0.00462433657050979,-0.009028271975673097,0.0,0.0,0.0,0.0,0.0,-0.01713350805986048,-0.004640844411387822,-0.07429916799032718,0.0016529230540610763,0.0033052459405326895,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.07070707070707072,0.6129049934392676,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
8,-0.03239599234512482,0.014697038451799222,-0.20912539738962363,-0.0044241217867158344,-0.015261435449304393,0.0,0.0,0.0,0.0,0.0,-0.01061775515223071,0.011831293732166698,-0.09497718534597886,-0.010930850695263285,0.0024744819376572545,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.08080808080808081,0.3219092421947367,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
9,-0.0021119457824579986,-0.008509376631589242,-0.16100993999530333,-0.009788324087920863,-0.011341957460248723,0.0,0.0,0.0,0.0,0.0,-0.008927288770856197,-0.007424661288415646,-0.05669462246156465,-0.0036570313190163522,-0.0035376740006374152,0.0,0.0,0.0,0.0,0.0,0.6103331625289288,0.31963940275354463,0.09090909090909091,0.5126786372458875,0.6956765248229746,0.0,0.0,0.0,0.0,0.0,lime
