,xt_x0,xt_v0,xt_t,xt_rand,xt_energy,xt_alpha,xt_beta,xt_delta,xt_gamma,xt_omega,vt_x0,vt_v0,vt_t,vt_rand,vt_energy,vt_alpha,vt_beta,vt_delta,vt_gamma,vt_omega,x0,v0,t,rand,energy,alpha,beta,delta,gamma,omega,explainer
0,-5.41262744155731e-05,3.571513872284748e-05,-0.0001218910118114327,4.3239786484377086e-05,5.494666831929722e-05,0.0,0.0,0.0,0.0,0.0,3.108542456929134e-05,0.00014240219543752993,-0.00041259792908115815,0.00014181388851301915,0.00015790182817126215,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.0,0.6382057188846924,1.0,0.0,0.0,0.0,0.0,0.0,lime
1,-3.007214009077763e-05,5.80525359821562e-05,-7.735058148052119e-05,-4.0625646739135145e-05,-2.9022679535248295e-06,0.0,0.0,0.0,0.0,0.0,8.030562879306537e-05,0.0002179813470494657,-0.0005122821042484314,-0.00030949890383588695,0.0002518865978633949,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.010101010101010102,0.03854206261590154,1.0,0.0,0.0,0.0,0.0,0.0,lime
2,-9.725714433468596e-06,2.7334026064349114e-05,-4.9960406104272026e-05,-4.063833321192995e-06,3.1395213758912474e-05,0.0,0.0,0.0,0.0,0.0,7.6172125339711e-05,0.00014873323214155897,-0.00041337022839724744,0.00018792576921403595,0.00020554653739314794,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.020202020202020204,0.9982714449676424,1.0,0.0,0.0,0.0,0.0,0.0,lime
3,6.097081774355792e-05,8.127946196349619e-05,1.6594048952433467e-05,7.736201489687132e-05,8.613078511146524e-05,0.0,0.0,0.0,0.0,0.0,-4.799753875349214e-05,8.133282930318088e-05,-0.00021311273988301805,8.810657751923105e-05,0.00010883803656132905,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.030303030303030304,0.6593951375945959,1.0,0.0,0.0,0.0,0.0,0.0,lime
4,1.2590403664063252e-05,0.00011132701805680308,-0.0001268419840735997,4.693789714613298e-05,5.88285355890492e-05,0.0,0.0,0.0,0.0,0.0,-0.00019544388259187123,7.655112483479619e-05,-0.00014519719673451893,4.159779394505263e-06,0.00011795780091374212,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.04040404040404041,0.6965603836806948,1.0,0.0,0.0,0.0,0.0,0.0,lime
5,-0.00010560175361543975,9.09205100354115e-05,-0.0003192679167166229,0.00010108900980644815,5.735591538716573e-05,0.0,0.0,0.0,0.0,0.0,3.377781140559645e-05,9.258041340177329e-05,-9.533132491440228e-05,6.102450751490467e-05,3.2508661703288735e-05,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.05050505050505051,0.6601004216038788,1.0,0.0,0.0,0.0,0.0,0.0,lime
6,-4.233166467313771e-05,8.417839335195875e-05,-0.00019873088990996385,-3.5595899710148086e-06,0.00011367093303192754,0.0,0.0,0.0,0.0,0.0,-2.4965003769038456e-05,0.0001014618827124782,-1.647961725357205e-05,-4.2084945761069454e-05,4.596908182080327e-05,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.06060606060606061,0.419822079656075,1.0,0.0,0.0,0.0,0.0,0.0,lime
7,-4.27503749758501e-05,3.2806134344166865e-05,-9.945211656542232e-05,1.948114292510582e-05,6.482289016930322e-05,0.0,0.0,0.0,0.0,0.0,4.796849537996965e-06,4.929500892693547e-05,-7.233523866970488e-05,-1.6008821806298556e-05,4.857911725807558e-05,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.07070707070707072,0.10760354463839805,1.0,0.0,0.0,0.0,0.0,0.0,lime
8,0.0003693944833626254,0.0008862875114905859,-0.0017566555746926203,-0.0005506701260365623,0.00048511563501363477,0.0,0.0,0.0,0.0,0.0,2.3395778487995275e-05,7.859727274600833e-05,-0.00010806052176824537,-9.736389488005882e-05,2.291527976142438e-05,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.08080808080808081,0.06818274555582171,1.0,0.0,0.0,0.0,0.0,0.0,lime
9,-5.635819934962412e-06,0.00018304415354229755,6.008050784790254e-05,0.00017252920187485227,0.00019319594200173495,0.0,0.0,0.0,0.0,0.0,9.627746526210819e-05,0.00021726334852817993,-0.00045394475847035154,5.765966373923207e-06,0.00015861050904047405,0.0,0.0,0.0,0.0,0.0,0.37107158598146067,1.0,0.09090909090909091,0.5831003324145823,1.0,0.0,0.0,0.0,0.0,0.0,lime
