,xt_x0,xt_v0,xt_t,xt_rand,xt_energy,xt_alpha,xt_beta,xt_delta,xt_gamma,xt_omega,vt_x0,vt_v0,vt_t,vt_rand,vt_energy,vt_alpha,vt_beta,vt_delta,vt_gamma,vt_omega,x0,v0,t,rand,energy,alpha,beta,delta,gamma,omega,explainer
0,-0.15399856432983125,-0.6810181309050375,-1.884478149882494,-1.5245593364886614,-0.4557759339800408,0.0,0.0,0.0,0.0,0.0,-0.2546234230452327,-0.44874600617102806,-0.7798556553073801,-0.8158641352514946,-0.7112841243647711,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.0,0.8629095012655565,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
1,-1.123106791978644,-1.2439772116098686,-1.3936614360946185,-0.02427958402479707,-1.3253331809762503,0.0,0.0,0.0,0.0,0.0,-0.5603946832243416,-0.8392277392949697,-1.9180990824549609,-0.005031209115894077,-0.19754115274189848,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.010101010101010102,0.6917834412104235,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
2,-1.5196306182521568,0.08762281153176833,-1.2643037371567776,-0.30150198608254825,-0.4984171982263654,0.0,0.0,0.0,0.0,0.0,-0.31730880974682024,-0.5434637781531417,-0.9293637867538935,-0.30332489479961483,-0.8642322419123464,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.020202020202020204,0.5860642907697547,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
3,-0.13987145986862337,-1.4787187348668867,-0.6768513075405741,-0.6023980709868886,-0.5289607085485027,0.0,0.0,0.0,0.0,0.0,-0.4664272940926,-0.36458058959466916,-0.7089049186610464,-0.7920491560478551,-0.6365710561481173,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.030303030303030304,0.18006282697526693,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
4,-0.0026792315803188427,-0.8185907438878918,-0.5159283480443695,-0.2684174207976968,-0.06946025014275552,0.0,0.0,0.0,0.0,0.0,-0.22851161809954335,-0.2279298641873543,-0.5098560836802478,-0.23895104078872242,-0.24094876493429057,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.04040404040404041,0.7669969330147317,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
5,0.07271374534700639,-0.7138883821189043,-0.5614277813130198,0.06852992050890626,-0.4392224182425557,0.0,0.0,0.0,0.0,0.0,0.1372276734317135,-0.24530605076317907,-0.5733175653264356,-0.08520212294384313,0.036298663599542355,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.05050505050505051,0.4090112330462581,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
6,0.16363885496530442,-0.5505637851145578,-0.40903574874665993,-0.45064491938496853,-0.3875893185777465,0.0,0.0,0.0,0.0,0.0,-0.019475319894612857,0.12006850703801618,-0.65962150759435,-0.012021558500793145,0.22425511488487856,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.06060606060606061,0.4965804699791516,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
7,0.09652454088335796,0.20544438999567416,-0.7279317698638773,-0.18809142722957667,0.2896788958764849,0.0,0.0,0.0,0.0,0.0,0.004936285634431314,0.14736684850616896,-0.5137652728364425,0.02548302997886194,0.010709400611975789,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.07070707070707072,0.2835124579988197,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
8,-0.12854338654853953,-0.009184750361078242,-0.04737590734628405,-0.11965977960779962,-0.056258314978987936,0.0,0.0,0.0,0.0,0.0,-0.14329778617187,0.14339723582310984,-0.4985958233420664,-0.3689876426657899,0.3351528465143227,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.08080808080808081,0.0677970435371173,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
9,-0.012479443026659135,0.03724389108427065,-0.04394351160838128,-0.07120782186161895,0.05516892342442095,0.0,0.0,0.0,0.0,0.0,0.01534600753533916,0.16321729996577986,-0.3371727226122356,0.05163422950951554,-0.007385056673416618,0.0,0.0,0.0,0.0,0.0,0.2546685311270735,0.8607597806441292,0.09090909090909091,0.7792588648286238,0.9077071420087887,0.0,0.0,0.0,0.0,0.0,lime
