,xt_x0,xt_v0,xt_t,vt_x0,vt_v0,vt_t,x0,v0,t,explainer
11,0.0036127794966219484,-0.022522035000369055,-0.9499261799789207,-0.018105326705474656,0.013392206015634782,0.4081034972168157,0.7005698684577096,0.2560741309197724,0.30303030303030304,kernel
12,-0.0020219490014937638,-0.017624960226192494,0.1463257737442604,0.009884593920126033,0.004727161691407914,-1.0774334064126827,0.27819914320872263,0.48123252343176004,0.9191919191919192,kernel
13,0.06379279603768272,0.04863068392315278,0.619436815183854,0.0639888710824285,-0.07157483725100804,-0.4963341232521413,0.4622264833734991,0.6331327659004957,0.12121212121212122,kernel
14,-0.01913003974982779,-0.025561596811424003,0.1712460527438103,-0.04888535307284276,0.01969176578644194,-1.0335482723849456,0.9082416977974888,0.03180860245621003,0.9191919191919192,kernel
15,-0.0007591871249920225,-0.003736148114740439,0.0034847182793891086,-0.030355574550681268,-0.00453403940235754,-1.0465350845373638,0.6857177469609415,0.9102260070338637,0.4444444444444445,kernel
16,0.003956282539437755,-0.019603933322544127,0.14231655587076572,0.014184617051562,0.0106803199093384,-1.0876852127461736,0.017466350203442504,0.1923633997540687,0.9191919191919192,kernel
17,-0.01598594194168554,-0.010130558976467906,0.26426419790716904,-0.04534409679857301,0.004067377462060217,-0.9902678264941515,0.8840357696690182,0.5111577768464035,0.494949494949495,kernel
18,-0.01435535861367894,-0.02243587194410805,-0.7055530001325152,-0.046299752147579344,0.013508239958110643,-0.8385527011871036,0.8709850228733047,0.1585808377161212,0.5050505050505051,kernel
19,-0.019995760745911476,-0.004032080017274269,-0.7186798366740876,-0.048236660647762,-0.004217551829345544,-0.817985945241423,0.8984955962320003,0.9944300946513348,0.5050505050505051,kernel
20,0.0003386116982058967,-0.009596747500020293,-1.0138766115090754,0.012557513116980584,0.0029691895813025605,-0.25173598403160197,0.08003495185578796,0.5600166829056852,0.6161616161616162,kernel
21,-0.06073389896948292,0.36733479010480985,0.24808931794594957,0.616995997386137,0.027115944196902997,0.7341150998557818,0.2576768809861596,0.8427384934172062,0.010101010101010102,kernel
22,-0.006701881591271892,-0.003805289802753075,0.8247086303765216,-0.03825465227976923,-0.0035762131250591765,-0.14789940238352667,0.7699530329845758,0.8574965611050291,0.9090909090909092,kernel
23,0.013677989403546573,-0.04352377029487496,0.7580750314396144,0.035711565473646456,0.17338741962566515,-0.1637010748984803,0.5519923235469636,0.05883182706779705,0.17171717171717174,kernel
24,-0.0001032474640982003,-0.005388768142267834,-0.5323793441261835,0.008219736982930435,0.0001770579212764271,0.8744141586727832,0.17654612819369903,0.7586367730912966,0.6262626262626263,kernel
25,-0.25009819542366063,-0.044298701841661126,-0.5804978927776245,0.12359334375345761,-0.17218862882184457,-0.27942820275874103,0.7083903868124556,0.5869877958800697,0.030303030303030304,kernel
26,-0.3652833493999613,0.00015949030639003658,-0.05863928047265021,0.29112054993128833,-0.029213019963317988,-0.15536937202107354,0.9944526121364243,0.4384513440534268,0.07070707070707072,kernel
27,0.0017077352995812506,-0.006540172605384226,0.18737544725116062,-0.006254299768018083,-0.00026484761749081143,-1.0427206313384796,0.48625877358643627,0.717237473296741,0.7070707070707072,kernel
28,-0.03797476431019077,-0.05674887047664552,-0.7713767051019726,0.07111012626594652,-0.020587099340278504,0.12631541036420005,0.7911620689768849,0.4830282418318997,0.09090909090909091,kernel
29,-0.006148314148259552,-0.006315005170088795,-0.8973528805585922,-0.036486135452575355,0.00015156092961707973,-0.6022929675359336,0.771494580376082,0.6660948550474957,0.4545454545454546,kernel
30,-0.0009370611967787898,-0.00943033655501336,-1.0202900205698775,0.007691322591503785,-0.0001271807686787866,-0.15750343104791711,0.3395047196428406,0.6638438794718997,0.8282828282828284,kernel
31,-0.001385923979149056,-0.011547531400578308,-0.5732535023202057,-0.027208519304758677,0.004920617968523645,-0.9640018341247262,0.6863216788156372,0.5242414903364342,0.7676767676767677,kernel
32,-0.009366859187337402,-0.005848383273791464,0.47184064400628717,-0.039935857575688544,0.00033797126354591367,-0.8822868540819462,0.810104520859297,0.6900972725272397,0.5454545454545455,kernel
33,0.0007275810530456466,-0.006150290072315387,-0.9647668625660473,-0.0021441109216166153,0.003573788804291999,0.3556529486373144,0.1424635056177776,0.6337011082091515,0.30303030303030304,kernel
34,0.0010704525105041393,-0.009845320525330499,0.24104773214610883,-0.008144878929425647,0.0021464653474162253,0.9346100559472517,0.5085771347741292,0.6213203435370376,0.686868686868687,kernel
35,0.0026623390901210652,-0.0035399647800304747,0.4571035344085886,-0.014737719716337694,-0.004001612922433324,-0.9033886686615787,0.5409580703188053,0.8902152885347279,0.5454545454545455,kernel
36,-0.004419982726446542,-0.0053886981297171415,-0.1080372215769167,-0.03874086636816885,-0.0034390811598996943,1.023102343341534,0.8017275975126883,0.7324738574061843,0.31313131313131315,kernel
37,-0.0027800029525157748,-0.023978217068517278,-0.27181526357530633,0.0012082256455134667,0.005452958326639964,-1.0842749780631835,0.389760615172279,0.32842635778264473,0.6060606060606061,kernel
38,-0.0014007786017642375,-0.0169585089277772,0.19367850587774577,-0.024594090775619602,0.006866331213749745,0.9613878204811297,0.660331455359604,0.41644596659697847,0.4747474747474748,kernel
39,-0.04130221440340631,-0.081723568838123,0.40107133315966675,0.07490683003911958,0.08095282694683088,0.6229770427558523,0.5342436830167543,0.3783291485537956,0.11111111111111112,kernel
40,-0.0009021166929410211,-0.00791621045180359,0.7539516751664073,0.03316764376464762,-0.0022048475829608977,0.40891423509749136,0.0026052611339777987,0.6282435033274987,0.32323232323232326,kernel
41,-0.011962206883213873,-0.020643138540117064,-0.907552852580209,-0.043997290145391145,0.010551697120205115,0.48273705852284476,0.8462678122957933,0.23548606470389438,0.5151515151515152,kernel
42,0.002837978637564011,-0.0029676321125737207,0.7669606180782768,-0.006443475794609592,-0.004517194613946516,-0.438984775895649,0.4652690536289201,0.9087721294709176,0.6464646464646465,kernel
43,0.00626016711909458,-0.0028437670168355487,-0.9793854644442476,-0.007003822238941344,-0.013805146926218143,0.39040522967968916,0.501903014605794,0.9941357518083523,0.30303030303030304,kernel
44,-0.003407154450109369,-0.030722152747118196,-0.8411812319955221,-0.004585751848143563,0.013091569888355855,0.5714534056980389,0.43375310335946154,0.11143830892912937,0.9393939393939394,kernel
45,-0.004779505089101592,-0.01105358020889296,0.42241680154594197,-0.03425620231107732,0.004790837175288051,-0.9256357549770367,0.7550401273724172,0.5199036696448975,0.7575757575757577,kernel
46,-0.2866274905728138,0.016425507965775743,-0.5163096113600623,0.27536354896491233,-0.021846369468305787,0.0017054193256177408,0.7589670545306216,0.3579500852744594,0.030303030303030304,kernel
47,-7.748760725774908e-05,-0.005065606544323238,-1.0227045523669007,0.007803605718286823,-0.004239907919278148,0.04398806183465855,0.3541088203748284,0.680070943081803,0.3535353535353536,kernel
48,-0.0019620486215791814,-0.018232990049445258,-0.9899353013064139,0.009926781659026924,0.005355364234360083,0.1923347696032275,0.27127381867667255,0.46559132263562786,0.7777777777777778,kernel
49,-0.012941152425472356,-0.023728447561948897,-0.8084204570927269,-0.05406443596750486,0.020537946128752226,-0.7591252116475758,0.8686807585193068,0.4986538266209959,0.24242424242424243,kernel
50,-0.0035563863315659708,-0.02992504092794913,-0.7959413035256443,-0.0007649660793863184,0.01198292908027152,-0.7846823413489176,0.4007035387585233,0.13874858012640662,0.9292929292929294,kernel
51,-0.019266893044378827,-0.004287260153452569,0.8425732679123404,-0.04700040741184831,-0.001761187109468064,-0.054961883800329674,0.8981408222781948,0.7930813069454825,0.696969696969697,kernel
52,-0.00032907384815974126,-0.01420268996839576,-0.341708592289633,0.009893376713439837,0.0068229285301361405,-1.0840772583781406,0.156855832156434,0.4714289669048043,0.8181818181818182,kernel
53,-0.0030670963484622747,-0.030105016109634383,0.799539718436363,-0.007681625855861336,0.011425259332204805,0.3317006868306554,0.46383355336497134,0.1433934281617225,0.5353535353535354,kernel
54,-0.2054511698133491,0.001993495925102756,0.10978029809867706,-0.030557733206688,-0.010836288968859055,0.9780958243226556,0.999851184381789,0.875248857744263,0.21212121212121213,kernel
55,-0.005032152464286621,-0.021822286101926564,0.7686812808754229,0.003377551762589189,0.010519173038080002,0.38746545116392195,0.17609819776759145,0.21394802765921828,0.32323232323232326,kernel
56,0.003273112419824819,-0.020677359085608832,-0.7266772046763439,0.01359216970725206,0.012741820919768743,-0.896167604470905,0.032662259449098896,0.14378319475327234,0.5050505050505051,kernel
57,-0.009312541024072758,-0.013578269316642556,0.19878747797178103,-0.04016452319596567,0.006309091821059546,0.9771009053716563,0.8181687175821943,0.4461783158240665,0.4747474747474748,kernel
58,-0.011618809513194675,-0.003663783228186182,-0.2836434919437736,-0.04379796995601552,-0.004882102185630458,-1.0287609271215394,0.8219537536299493,0.9536230293316686,0.6060606060606061,kernel
59,-0.029643673725541112,-0.010682997745479032,0.4969128594681956,-0.04449859843192191,0.003303660634686543,-0.8792375751936053,0.9995292342253459,0.5033671810295226,0.5454545454545455,kernel
60,0.0019330567992526075,-0.012697860268415961,0.46415020297141524,0.014946236293370215,0.004108923924126094,0.8005092388705667,0.024764475186355994,0.4534605808486307,0.6363636363636365,kernel
61,-0.05927920346961374,-0.06751719120980668,-0.6127073146663212,0.011168224056885532,0.0016417707978958092,0.7289794679456896,0.2443578210636433,0.4982476628532585,0.15151515151515152,kernel
62,-9.064573264347744e-05,-0.014063599748321323,0.3698299919003135,-0.022235675586809837,0.005713349280444623,-0.9671159370333621,0.6364275214212896,0.48307473652930527,0.9696969696969697,kernel
63,-0.028239528743202246,-0.009568505721082622,-0.8745211125260264,-0.04256411409011275,0.0018151768065031264,-0.5887381194864266,0.9732874427865692,0.5147577514516145,0.4545454545454546,kernel
64,-0.0015817258456721078,-0.0299677560286859,0.028152786050071613,-0.01640690501967637,0.01124526716574101,-1.0741743701917874,0.5439326630390149,0.16302293108402577,0.4444444444444445,kernel
65,-0.0016138327083320553,-0.008422887609194678,0.8013749808353494,-0.02095883651215888,-0.09966937364707273,-0.16535436748372148,0.40200351278494834,0.8662813978468902,0.22222222222222224,kernel
66,0.0030717026578892213,-0.020070997356330306,0.010339723434254326,0.012011500244936376,0.011742276745499304,0.9469618820996122,0.06703816174455396,0.18273273755037017,0.7373737373737375,kernel
67,0.003481415173085629,-0.021271545419501044,-0.03880643036605661,0.011872607261020478,0.01391138512306614,-1.1126891793931972,0.05602683849608592,0.12158221925971852,0.6565656565656566,kernel
68,0.0003855613524640271,-0.009772949397890482,0.6136705274208456,0.018693469090561812,0.0020145189867876567,0.6597416439403434,0.0423412053572379,0.5797286946565774,0.37373737373737376,kernel
69,0.0010048447990449161,-0.00251581939985131,-0.9391021424185308,0.016211849757089024,-0.003630351108883576,-0.5824803950312387,0.002649436019958651,0.9943887191493257,0.6666666666666667,kernel
70,0.04855904136636564,-0.003740662605605398,0.22102544087160544,0.013592426605710384,-0.007288527660707393,-1.0828814311191366,0.3393141205043464,0.4682997624102296,0.23232323232323235,kernel
71,0.0027308941366264113,-0.003027197635491569,0.8193135214830837,-0.016141808662419044,-0.0048860079327192815,-0.08270203379405255,0.5483651457495086,0.9426003033790604,0.696969696969697,kernel
72,-0.019840163915335468,-0.024639904188394735,-0.9783309959041105,-0.04966527235335304,0.01795052011419669,0.15143651288442211,0.9162214769626227,0.05405666390100189,0.5656565656565657,kernel
73,-0.001160391717954054,-0.02170156135811473,0.3098764924025669,0.009174495775759189,0.00998687129036762,0.8903601454491955,0.2202062981252591,0.34207661627897124,0.8989898989898991,kernel
74,-0.00839464146483683,-0.028987304142206512,0.6779753062924394,-0.04006304666838074,0.020920597522300976,-0.7080470135144117,0.7740117829065367,0.00827630356434056,0.595959595959596,kernel
75,-0.0031889465121340277,-0.028606475322734894,0.26859983264539666,-0.004270728135218273,0.009569464215944337,-1.035667283984589,0.43612097739609224,0.19677813104969416,0.494949494949495,kernel
76,-0.0014635502354158614,-0.022287957301714484,0.021321328633582853,-0.006562163693098714,0.005753721340329037,-1.0784934086406341,0.47374199249878074,0.36196182959328127,0.4444444444444445,kernel
77,-0.008317585908757832,-0.021291946557874395,-0.9633664384204916,-0.040317238449932756,0.010547636352580655,0.31724253510608197,0.8029494051560904,0.236202755373983,0.98989898989899,kernel
78,-0.004650737404590287,-0.027612360572738408,-0.22579759412314382,-0.003968132265051509,0.007132406940972743,-1.0834401765662194,0.4434951127850143,0.2901214062656602,0.393939393939394,kernel
79,-0.014731180739826474,-0.026929507394320814,-0.6660295986757991,-0.015040999878255443,0.0058191581928802635,-0.921825640576394,0.652339812977902,0.17212880713014578,0.29292929292929293,kernel
80,-0.002267374796507262,-0.02937724022096115,0.8495526790483422,-0.01864493634415508,0.011324768402743213,-0.010242199828173967,0.5679406536264286,0.14336787664896333,0.48484848484848486,kernel
81,0.000418389136771077,-0.011021958973879326,0.8172116613848189,-0.007572063926673356,-0.0025234497198567563,0.10624046375776394,0.24497577019105826,0.857433413897807,0.27272727272727276,kernel
82,0.46754931411694034,0.03275455602955091,0.26218007417460987,-0.11290937467837103,-0.3046904826336059,-0.11813586988101443,0.9398827559503593,0.0530284909941805,0.04040404040404041,kernel
83,0.002574221755283987,-0.004229693490215071,0.6403207845103267,-0.01135758435288026,-0.0023643335694532065,0.6379245984148539,0.5231555248384464,0.8210928095963257,0.5858585858585859,kernel
84,0.6498821009003223,0.04328528380474994,0.6311679756397469,-0.1922347873315714,0.4562166762630735,0.06748045786017898,0.13246588757628114,0.00947594186800299,0.020202020202020204,kernel
85,-0.0057702220984840145,-0.025304423588446312,0.6312662541770793,-0.036348671303931546,0.012927252066157705,-0.7609697230038057,0.7454442973541148,0.14946549393585462,0.8080808080808082,kernel
86,0.001733173697186197,-0.018498911533221085,0.5185160826789484,0.011130422471074305,0.00968843132715003,0.760439567124339,0.11324998313639395,0.2896885920395263,0.8484848484848485,kernel
87,-0.003887940235696115,-0.03248390447309219,0.6363381708967406,-0.02712535037777447,0.018424688836194008,-0.7757679617114749,0.6269874443863009,0.011477066102117572,0.8080808080808082,kernel
88,0.03437585614147022,-0.022796673679384913,-0.7177250387370829,-0.11473863061766756,0.00755939449059688,-0.8374728470098913,0.9740758634884097,0.3139519472720582,0.24242424242424243,kernel
89,0.0013501744207929283,-0.00899295262869162,-0.2987206050084833,-0.0160100996916123,0.0028384342892049707,0.9669182643899882,0.5818795291457344,0.6168428002588386,0.5757575757575758,kernel
90,-0.00752950530179312,-0.006142405082346468,0.7563237790340719,-0.0377262136508472,0.0009162232584459147,-0.4875166659740474,0.7881418704946249,0.6750322857246742,0.8585858585858587,kernel
91,0.003873250329763444,-0.026297950895711714,-0.9885056107408444,-0.0038438511107404642,0.022571222079902267,-0.34388684113901663,0.1794480591828042,0.025405721409746895,0.4040404040404041,kernel
92,0.08668591381098442,0.046900596246635395,-0.2643527546293749,-0.0030762392988525344,0.06946417366734993,-0.6406721308277067,0.4713139236492038,0.211295328989056,0.08080808080808081,kernel
93,0.08282415381469167,-0.0046625317550214734,-0.7576353905508193,-0.24302799392815466,0.05167470445468342,-0.31428180473320816,0.9528296944694996,0.9225370935894704,0.14141414141414144,kernel
94,0.0029472529487549514,-0.0029783599996794524,0.6394891966541061,-0.010576397127590023,-0.004985333107014612,-0.7150864009852953,0.4993679860121564,0.9312711560099425,0.595959595959596,kernel
95,-0.016957754284827563,-0.004362344288049238,0.839477650927968,-0.04546429142615602,-0.00134282349363668,0.028925647813904498,0.8771355359766244,0.7703792001914609,0.48484848484848486,kernel
96,-0.02614142241352791,-0.023537918977501973,0.8158981602163312,-0.04869946812729964,0.017601934319676577,0.3631368515291349,0.9760978720666879,0.05950632132369549,0.5353535353535354,kernel
97,0.002769914056263351,-0.005024804053154991,0.003997837899314632,-0.010446996795944257,-0.0007954210108020842,-1.0713880563267084,0.5229103909492705,0.7151850994014911,0.4444444444444445,kernel
98,0.029312449556714415,0.15618333385407634,0.1855913773592769,-0.9634514573660179,0.02625136085075097,-0.7170184137967537,0.8418322586479711,0.651120740863691,0.010101010101010102,kernel
99,0.0008755051576416089,-0.0032655749337124453,-0.29677388873602273,-0.024730308818762113,-0.00506364398446137,-1.0473746560824349,0.6253576691811358,0.9482385071008905,0.6060606060606061,kernel
0,0.007235009751730308,-0.019990318389034565,-0.7300473963755303,-0.0326945730346862,0.011261183162570495,-0.8509916393361501,0.6596292497768395,0.43177143064415846,0.5050505050505051,sampling
1,0.007117370544972683,-0.03312755470283779,0.5277771863860679,0.01939080881220785,0.019888729458694673,0.7419803612664436,0.2982749295736867,0.112242065192173,0.8484848484848485,sampling
2,0.06880874775113881,0.01663959473130381,-0.03713625487523648,0.038430498919660994,0.0672954505451203,-0.7671444554666957,0.9552351159670998,0.09702744353817572,0.13131313131313133,sampling
3,-0.02846253805397216,-0.001968010739173772,-0.6069181341749403,-0.022882462959206117,0.0017419549502669057,-0.9348991059599816,0.9743488169346084,0.8604954026734201,0.9797979797979799,sampling
4,-0.016057381648924934,0.0006901459937313547,0.30235712788691654,-0.055602702443219215,0.008285374187117642,0.9569117408454935,0.9812999600056385,0.9671236587814639,0.8989898989898991,sampling
5,0.014499472347584945,-0.010494613836320341,-0.11138910432780534,-0.0375442539960914,0.0019815753301378187,1.0210446281792724,0.6351779967522099,0.2042698603082147,0.31313131313131315,sampling
6,-0.0019235553710729796,0.001793721397970847,-0.35602126682464064,0.01676198071013263,-0.002505756056490948,-1.0817161681173888,0.48625877358643627,0.717237473296741,0.8181818181818182,sampling
7,-0.009125595092027067,0.0009736642693419101,0.41766332900844577,-0.0331020365837576,0.0026841429075440404,0.8756020235853608,0.7377822726454621,0.04984551716929242,0.42424242424242425,sampling
8,-0.9307564963169161,-0.004266451968706423,-1.011452107879837,0.01150790689729523,0.11592668608837137,0.028173223743657792,0.0401095102811902,0.5533999015818509,0.0,sampling
9,-0.006713441177562855,-0.03220768395848304,-0.9917928658173668,0.012988332425793054,0.01673933163792258,-0.1796530939802137,0.3715697226697881,0.06119203399537465,0.8282828282828284,sampling
10,-0.012463337751999738,-0.020079156747841945,-0.7553270059458621,-0.02863248611656641,-0.0012778985219196331,-0.7952586318875832,0.8361317520310385,0.5320179448393072,0.7171717171717172,sampling
11,0.003125304220935863,-0.0286810564347731,-0.9432796890766467,0.003862501354959584,0.00986459390495308,0.38966331581622266,0.7005698684577096,0.2560741309197724,0.30303030303030304,sampling
12,0.00600133585289911,-0.016621062182801842,0.13729860088972992,0.005259152231749786,0.002608458238977482,-1.070689283812211,0.27819914320872263,0.48123252343176004,0.9191919191919192,sampling
13,0.061347052290043114,0.05577015285217271,0.6147430903920045,0.06922040707951417,-0.07756827546995178,-0.49557224642387765,0.4622264833734991,0.6331327659004957,0.12121212121212122,sampling
14,-0.019326033856367743,-0.025370227425657914,0.17125065953796076,-0.06414772770961105,0.01135908333378517,-1.0099532159760718,0.9082416977974888,0.03180860245621003,0.9191919191919192,sampling
15,-0.00043055018816788517,0.00019466398257939142,-0.0007747002674014132,-0.02236532039580558,-0.011829695836101427,-1.0472296862433712,0.6857177469609415,0.9102260070338637,0.4444444444444445,sampling
16,-0.011624404892422422,-0.014764248950624222,0.15305754094745266,0.0046722661368766225,0.004380797277474374,-1.07187334292136,0.017466350203442504,0.1923633997540687,0.9191919191919192,sampling
17,-0.016556733567048017,-0.006625009066558345,0.26132943045840307,-0.06981446204644573,0.004978093642519542,-0.9667081994265859,0.8840357696690182,0.5111577768464035,0.494949494949495,sampling
18,-0.0125420513428078,-0.024543894160810063,-0.7052582859033757,-0.050982346070141314,0.014164960998873353,-0.8345268305432146,0.8709850228733047,0.1585808377161212,0.5050505050505051,sampling
19,-0.025298518694106136,0.0011585318832126866,-0.7185677003787914,-0.05278393417497235,0.005309687112765162,-0.8229659092350612,0.8984955962320003,0.9944300946513348,0.5050505050505051,sampling
20,0.019897738366380466,-0.013375764795082968,-1.0296567123767202,-0.005978581438366775,0.0017039342892124095,-0.23193464878749867,0.08003495185578796,0.5600166829056852,0.6161616161616162,sampling
21,-0.06964072273184908,0.38771947112565947,0.23661146155145718,0.6509256611104622,0.012387960865468513,0.7149134595428148,0.2576768809861596,0.8427384934172062,0.010101010101010102,sampling
22,-0.011030270153987849,-0.008370364547935303,0.8336020906290809,-0.047745556636520116,0.007615126151242664,-0.14959983457325265,0.7699530329845758,0.8574965611050291,0.9090909090909092,sampling
23,0.009981751992709901,-0.055425310068254914,0.7736728221301439,0.03233106634655628,0.15423948272502733,-0.14117264937117324,0.5519923235469636,0.05883182706779705,0.17171717171717174,sampling
24,0.013021622406923145,-0.004748759804815957,-0.5461442165414367,-0.007356328700649317,-0.006144453531280323,0.8963116984252802,0.17654612819369903,0.7586367730912966,0.6262626262626263,sampling
25,-0.2597044101955966,-0.030734829359296157,-0.5844555545221678,0.1398956812522992,-0.17289801989523682,-0.2950211465652328,0.7083903868124556,0.5869877958800697,0.030303030303030304,sampling
26,-0.38196218901549867,0.02117673350327519,-0.06297766833681838,0.31428504114582395,-0.019737607204928252,-0.18800928403265943,0.9944526121364243,0.4384513440534268,0.07070707070707072,sampling
27,0.0007641371138275173,-0.01187634838268408,0.19365521610249814,-0.00924286123180579,0.015157327128231923,-1.0551542510732295,0.48625877358643627,0.717237473296741,0.7070707070707072,sampling
28,-0.03910095278863214,-0.060112996458279146,-0.7668863642104241,0.07470213506913947,-0.022127384848237577,0.1242637187946338,0.7911620689768849,0.4830282418318997,0.09090909090909091,sampling
29,0.0008314948042948626,-0.014361574430416075,-0.8962861036674394,-0.025149608732813116,0.0024192308791345487,-0.6158971757263927,0.771494580376082,0.6660948550474957,0.4545454545454546,sampling
30,0.0031208090470962804,-0.011971883278141611,-1.02180635156556,0.005575929317050848,0.006032258064314578,-0.1615474539983533,0.3395047196428406,0.6638438794718997,0.8282828282828284,sampling
31,-0.005351163166401895,-0.015773206521028038,-0.5650625786165386,-0.0188807150023438,-0.0010886546254534396,-0.9663203617431951,0.6863216788156372,0.5242414903364342,0.7676767676767677,sampling
32,-0.011344587426495082,-0.0007407642664659622,0.4687107739997971,-0.03268693603651365,0.004316069209886911,-0.8935138882485697,0.810104520859297,0.6900972725272397,0.5454545454545455,sampling
33,-0.001570133843511286,-0.014943700612292023,-0.9536757457985066,0.017503224826066813,-0.0006324876529492508,0.3402118791704612,0.1424635056177776,0.6337011082091515,0.30303030303030304,sampling
34,0.003598067727678452,-0.00908273201909884,0.2377575353538453,-0.020862588816542935,0.011204132187513642,0.9382700964005373,0.5085771347741292,0.6213203435370376,0.686868686868687,sampling
35,0.0005572121318355584,-0.009681835838801759,0.4653505529394887,-0.02786876615520678,-0.01143613159049444,-0.8828231152962067,0.5409580703188053,0.8902152885347279,0.5454545454545455,sampling
36,0.0008682386960256155,-0.006111480688447487,-0.11260262743563018,-0.055263428572695936,-0.00631916669269621,1.0425049667662754,0.8017275975126883,0.7324738574061843,0.31313131313131315,sampling
37,-0.005210932901845054,-0.014221737644404885,-0.2791408138436008,0.010180167975643046,-0.00835261804941312,-1.0794413406419794,0.389760615172279,0.32842635778264473,0.6060606060606061,sampling
38,0.0007180500874728814,-0.012017976607636966,0.18661914982048056,-0.0015137243209663014,-0.006073751598896069,0.9512475186451674,0.660331455359604,0.41644596659697847,0.4747474747474748,sampling
39,-0.04501757694910305,-0.08831711235216187,0.41138021696003707,0.10161439487145141,0.06995526425965684,0.6072670536575907,0.5342436830167543,0.3783291485537956,0.11111111111111112,sampling
40,0.012838269200987178,-0.012472693062635187,0.7447677834525727,0.03111818197809514,-0.006094298965511804,0.41485314986683164,0.0026052611339777987,0.6282435033274987,0.32323232323232326,sampling
41,-0.011033243619336093,-0.01379745838673721,-0.9153274864098663,-0.04240094194284566,0.0104510055586106,0.4812414115562582,0.8462678122957933,0.23548606470389438,0.5151515151515152,sampling
42,0.008850789495050438,-0.005177568414475972,0.7631577738455775,-0.0010983007444495562,-0.010281606166194106,-0.4385655338519548,0.4652690536289201,0.9087721294709176,0.6464646464646465,sampling
43,0.006261514379635129,-0.008297334370293431,-0.9739332323384314,-0.023885366726785456,-0.008672765473447476,0.40215438802980946,0.501903014605794,0.9941357518083523,0.30303030303030304,sampling
44,-0.01217499218583494,-0.02410965418440331,-0.8390259092760609,0.0009542039929507969,0.006514865691916333,0.5724901429007845,0.43375310335946154,0.11143830892912937,0.9393939393939394,sampling
45,-0.0050870336832345665,-0.009765809223656084,0.421436536817096,-0.013452643465187195,0.001955669453651227,-0.9436041355794399,0.7550401273724172,0.5199036696448975,0.7575757575757577,sampling
46,-0.3135496985759078,0.03324912064603834,-0.5062110376239302,0.2558790840211115,-0.025408254775171925,0.024751793090257584,0.7589670545306216,0.3579500852744594,0.030303030303030304,sampling
47,0.0027111087294523907,-0.005240175604182818,-1.0253185711350548,0.003720927451381951,-0.005365147279898747,0.04919598024179032,0.3541088203748284,0.680070943081803,0.3535353535353536,sampling
48,-0.006935472995293072,-0.018302129035656846,-0.9848927658645065,0.008604457902672578,0.015395978767096731,0.18361648147327647,0.27127381867667255,0.46559132263562786,0.7777777777777778,sampling
49,-0.0069705864596917135,-0.026535001416254922,-0.8115844758924883,-0.03747763672092894,0.018042693157251027,-0.7732167489442711,0.8686807585193068,0.4986538266209959,0.24242424242424243,sampling
50,-0.0036964970775694127,-0.04191194715841195,-0.7838143009852311,0.002381880507485873,0.015883633633619252,-0.79172987878766,0.4007035387585233,0.13874858012640662,0.9292929292929294,sampling
51,-0.01136751657815356,-0.002782348642306796,0.8331689817231973,-0.02534374909528956,-0.003042640375018504,-0.07533706745756172,0.8981408222781948,0.7930813069454825,0.696969696969697,sampling
52,-0.004277153084653408,-0.013022990039666388,-0.3389402091119316,0.010876303542226481,0.0023151144709324793,-1.0805523815701665,0.156855832156434,0.4714289669048043,0.8181818181818182,sampling
