,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
0,0.4304509908803663,0.6624212810674466,0.003174297702077007,-0.03458599985489451,-0.022876201922529274,0.012397879730247648,0.010811072422466116,0.038990546630360404,0.01948285795820298,0.01283689179927644,0.797979797979798,0.4672431412703395,-1.0,0.5,0.37,0.3,1.2
1,0.3224540510671474,-0.1132950049224255,-0.059003873743229726,-0.10573594462533865,0.036745028354325124,0.006372105010385649,0.001193436276609683,0.022207683299014312,0.04628202026268047,0.7627001456120766,0.4545454545454546,0.7927717395720341,-1.0,0.5,0.37,0.3,1.2
2,0.5326291529929048,-0.11819624716826926,-0.05808830618201516,-0.014182042308971935,0.027290328304197635,0.01028793246246196,0.014016293358710026,-0.008334400685722436,0.05039221103008884,0.24223047766388256,0.27272727272727276,0.3152765805292993,-1.0,0.5,0.37,0.3,1.2
3,0.5484084512393784,-0.5493522434108692,0.05716478652991039,0.047192394586394265,0.012295873101490964,-0.03848570567591092,-0.026099876854011602,-0.0037789952650533988,0.05277546108116504,0.6204142073283028,0.030303030303030304,0.3562298647413644,-1.0,0.5,0.37,0.3,1.2
4,0.5306113476170655,0.6871561670228026,0.032711249453548134,-0.011145897472641792,-0.015513312644818365,0.018373014110114966,-0.03308728090725882,0.011611946642857763,0.05616372380924911,0.09928190342731641,0.12121212121212122,0.3929053131971314,-1.0,0.5,0.37,0.3,1.2
5,0.5120351012528984,-0.05106349717604423,-0.01992106126981777,-0.019237565572511398,-0.010901846807255377,0.008026881867929173,0.010426641355868115,-0.0013601537415446588,0.056766650868228796,0.3205344200011174,0.3535353535353536,0.8037154042217006,-1.0,0.5,0.37,0.3,1.2
6,0.4884100545432156,-0.051356903912783705,-0.024632025079562657,-0.01135722382770858,-0.008858851180795107,0.0027733547731261777,-0.02263238474679229,0.013696706807575877,0.056766650868228796,0.3205344200011174,0.3434343434343435,0.7394444777089484,-1.0,0.5,0.37,0.3,1.2
7,0.5176967766917876,-0.026002292807432017,-0.08906348089318131,0.004706502360251793,0.030130663096044008,0.03115054607826543,-0.018699394372682844,0.03095578011739684,0.05817111463480795,0.2853337917035006,0.2828282828282829,0.11344340220176902,-1.0,0.5,0.37,0.3,1.2
8,0.4198911817923775,-0.1551288947962657,-0.03898557852617806,-0.02075677418913513,0.007333047100822617,-0.0037820567360241026,-0.009824516215914576,0.027630850251758984,0.06987758099879088,0.9414706448415255,0.18181818181818182,0.27073200716719226,-1.0,0.5,0.37,0.3,1.2
9,0.4796028273038495,0.7365874698836272,-0.012732757785652698,0.004773013255174126,-0.017751583043816896,-0.030172876452968515,-0.01006670213684843,-0.011451702839637562,0.07850977744927362,0.091793731062495,0.25252525252525254,0.5843518384109094,-1.0,0.5,0.37,0.3,1.2
10,0.5606974580565902,-0.5635441983393088,0.02976716196046281,0.012524820760189804,-0.013622210622592204,0.007959671608127376,-0.0033487008020970832,-0.012635263211167763,0.08054880528747971,0.7120966016812147,0.5757575757575758,0.2875567170204779,-1.0,0.5,0.37,0.3,1.2
11,0.4394691146082919,0.705620766554506,-0.031049783780353675,0.013433945913941666,0.011842324736565608,0.023981991167376503,-0.0009831501203506122,-0.00346702072972363,0.08140384676049117,0.09643290625363221,0.9191919191919192,0.8115953061380747,-1.0,0.5,0.37,0.3,1.2
12,0.535501500274693,-0.05523549167853001,-0.038336888333554454,0.10298382056766547,0.028804802014120008,0.004638032678973958,-0.012636390397081056,-0.021922688317656393,0.08200929155820386,0.27250252403905983,0.9595959595959597,0.9824402278557876,-1.0,0.5,0.37,0.3,1.2
13,0.533204243510097,-0.06952304330362609,0.014859306503780267,-0.0014124579051414297,-0.021536940664307155,-0.022647491127405224,0.0059974272123710535,0.005726922607442568,0.09606556892566287,0.3120736041796868,0.08080808080808081,0.27827945697206113,-1.0,0.5,0.37,0.3,1.2
14,0.5055588308562927,0.7122778213873742,0.06452784724489526,0.03247883754530927,0.009550607054585734,-0.026713999912576884,0.008390387612540533,-0.006523004477755744,0.11680913177397856,0.19124797524483922,0.14141414141414144,0.7196990621856545,-1.0,0.5,0.37,0.3,1.2
15,0.48555385653029387,-0.027882052234999444,0.0727302060987731,-0.022471832896660694,0.019337499432627983,-0.013335993021641812,0.017357101071040555,0.017044064650949257,0.11891073874266717,0.4320858462989725,0.6767676767676768,0.10468699737157128,-1.0,0.5,0.37,0.3,1.2
16,0.5623186697454601,-0.5141274853221628,0.01019214928680502,0.04673795266564763,0.0033860171582343443,-0.029337925558644295,-0.0020787046215504272,0.021568551445412476,0.11936857724308453,0.6165092619386897,0.6666666666666667,0.9109458822581866,-1.0,0.5,0.37,0.3,1.2
17,0.5254441999506616,-0.041679950999577726,-0.02450646424550613,0.018626694211542037,0.009636749567251423,0.023823549570843837,-0.016672085190457122,-0.019738904321186752,0.13553327609019916,0.3529408708511122,0.27272727272727276,0.26635538119969193,-1.0,0.5,0.37,0.3,1.2
18,0.5745633272326209,-0.5485554868812784,-0.023142902796885023,0.01804518236671896,-0.015989051158975625,0.007466824908073462,-0.020329060287935363,0.005876210491625888,0.14108020643245173,0.7377106600989437,0.05050505050505051,0.24590142801974596,-1.0,0.5,0.37,0.3,1.2
