,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
0,226943416765901.5,lime,67689943893846.05,11682137050684.799,20341696693.64606,-5.263035363986415e+28,-1.4465023329211888e+28,-2.843715488782466e+27,1.1569883694270945e+27,0.0,0.40704278687560114,0.33333333333333337,0.6914353818612851,1.5,-1.0,0.37,0.3,1.2
1,221899303455267.12,lime,-248856286609094.94,-2406614459071.929,1656544684022.5508,-5.166293913375192e+28,4.7533608061745385e+28,1.755829587752529e+26,-3.134600709196821e+26,0.02216301661751341,0.9668408660848014,0.8383838383838385,0.7455691588860882,1.5,-1.0,0.37,0.3,1.2
2,224638087639782.25,lime,65732664536858.82,-2127809797727.414,4639816020396.025,-5.209132295917403e+28,-1.4308613498141382e+28,1.6567700537623434e+27,-6.681172737106646e+26,0.032778935168955026,0.49323833583263427,0.6666666666666667,0.04381762895096469,1.5,-1.0,0.37,0.3,1.2
3,220944644364348.06,lime,-235528499854692.1,27999958422.914566,-2893912313412.3623,-5.316985025293558e+28,4.707168597723795e+28,-4.530579890926162e+26,-3.197042464136753e+26,0.04241153473044762,0.9550488567420237,0.4040404040404041,0.38827369830627695,1.5,-1.0,0.37,0.3,1.2
4,223625950248535.97,lime,68996193955276.41,-2689223929182.2295,1550051526096.7327,-5.3668473263681e+28,-1.4453826112809655e+28,2.65355429992795e+27,1.3952709517384796e+27,0.07289240799841318,0.25001886452297417,0.797979797979798,0.5857088583715211,1.5,-1.0,0.37,0.3,1.2
5,212588944312056.44,lime,-236538209034903.06,-6234050868772.679,6217353245525.247,-5.1673650320977165e+28,4.648646519165981e+28,1.2027980774237279e+27,1.1789724867671614e+27,0.08486501305003469,0.9486068163326032,0.23232323232323235,0.12979753826830298,1.5,-1.0,0.37,0.3,1.2
6,228190026936296.97,lime,67171232517169.69,12687530544440.307,7392892742146.558,-5.317176715784666e+28,-1.4313154371675002e+28,1.3140624241879667e+26,7.18282985084993e+26,0.08854491450405244,0.2446451407183608,0.9090909090909092,0.8313138558321438,1.5,-1.0,0.37,0.3,1.2
7,219380147725507.9,lime,70695022205540.6,-7655183083691.939,-3993989751253.0796,-5.394776873249588e+28,-1.3882263102963593e+28,-4.230666295943083e+26,-7.030536056725475e+26,0.08854491450405244,0.2446451407183608,0.030303030303030304,0.16599555056101162,1.5,-1.0,0.37,0.3,1.2
8,220411371560538.8,lime,-34550554552485.09,-5515892914060.779,-7464078614747.095,-5.060633293813012e+28,8.343714448516679e+27,1.9213833953604008e+27,1.7237470063394292e+27,0.09207120967811955,0.730150443946345,0.5757575757575758,0.1724432023728384,1.5,-1.0,0.37,0.3,1.2
9,227460093833444.22,lime,221203811472483.12,-1517818557858.5322,7291765091699.307,-5.252345806675449e+28,-4.166619687490188e+28,1.2611421874980955e+27,-2.02660078880391e+27,0.10714144852586788,0.08895035281278107,0.26262626262626265,0.07983282779634904,1.5,-1.0,0.37,0.3,1.2
10,220629866875660.25,lime,72560368631216.97,4734587847171.193,4201234902859.9453,-5.088130019605068e+28,-1.5052231399185312e+28,3.509129060709517e+26,-4.8969131160539756e+26,0.11552252212046221,0.4019151651942312,0.030303030303030304,0.6014385972139086,1.5,-1.0,0.37,0.3,1.2
