,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
33,-15938467636529.314,lime,-11705150312642.67,5130395425818.204,9630994880271.146,-1.8623454022002558e+27,-1.6966891586636367e+27,-1.7392382880454246e+27,1.2215122515324973e+27,0.38520297324466446,0.7208232545082305,0.18181818181818182,0.6367202168286887,0.7,-0.1,0.37,0.3,1.2
34,-18228978668741.676,lime,-19640704360512.266,-9719254228262.408,-10659023404918.336,-1.4156626114434015e+27,-1.4556829173815555e+27,2.666432237976467e+26,4.608715644339596e+26,0.38665906626903324,0.3063385247228618,0.32323232323232326,0.09481727278534102,0.7,-0.1,0.37,0.3,1.2
35,-20569386028959.836,lime,91027463385028.52,-19448866771747.914,-9185706165147.193,-2.3604961490541426e+27,8.285780096383546e+27,4.8375248558901174e+26,7.266917946087036e+26,0.3926135503985839,0.973468138995933,0.7272727272727273,0.16850951799128794,0.7,-0.1,0.37,0.3,1.2
36,-10952002804467.256,lime,-11299372042829.367,-15182054906512.92,2928618944134.209,-6.795097377786964e+26,-8.359919256507038e+26,1.5407952639166372e+27,1.0321257951258886e+27,0.41406120986131617,0.395625191587076,0.9595959595959597,0.7626141168626728,0.7,-0.1,0.37,0.3,1.2
37,-35130906166099.117,lime,109194463231443.8,9508009379915.732,1432932929832.8328,-3.3607380672130344e+27,1.1090071702716808e+28,-1.3124555699641677e+27,-1.6651515839832222e+27,0.421153835534657,0.855965497375841,0.030303030303030304,0.3483234218856474,0.7,-0.1,0.37,0.3,1.2
38,-7110188859333.48,lime,-10311508221120.371,1116479907080.3208,4016448884367.556,-1.4936501172656963e+27,-1.5155014304760907e+27,-1.4156046828675788e+27,1.2440492278574136e+26,0.42351104046427107,0.28797811820671854,0.7474747474747475,0.48109569682878667,0.7,-0.1,0.37,0.3,1.2
39,-28839996662686.137,lime,109451421433762.6,2683294363036.0933,-7678458855632.19,-2.552370937239394e+27,8.556445349366328e+27,-2.4730396079566714e+27,2.2239344414787385e+27,0.43132615284805265,0.9920235159496553,0.9494949494949496,0.05157209897970516,0.7,-0.1,0.37,0.3,1.2
40,-20215956677001.746,lime,-15950071535309.629,-1924857352652.2573,-6094113590538.345,-1.7736188134398283e+27,-1.743951924308727e+27,4.6515103693116185e+26,-5.485303629551839e+26,0.43370417075678214,0.6823705191653632,0.22222222222222224,0.803976944725521,0.7,-0.1,0.37,0.3,1.2
41,-10299899302797.326,lime,-5778695230589.18,4438166863968.73,1280193769978.253,-8.58923921665469e+26,-6.435129788449744e+26,-2.1330075169526755e+27,-8.043454342809323e+25,0.4405736293600199,0.6606075086119791,0.98989898989899,0.2578193152188398,0.7,-0.1,0.37,0.3,1.2
42,-939143999817.2119,lime,-71309166868092.95,-19735686832604.305,-8915510870228.646,-1.425389855903636e+27,-3.89178376930921e+27,-1.1368381659835044e+27,1.8130930148053e+26,0.4573485295523873,0.20852051662770255,0.5656565656565657,0.4794150683254665,0.7,-0.1,0.37,0.3,1.2
43,-17124870735940.02,lime,-58631350657112.71,8258505589824.135,-10929266813870.617,-2.185756449729661e+27,-5.501696644740345e+27,5.68118690196367e+26,3.006392528649541e+27,0.45908587339086865,0.2385735725128295,0.6262626262626263,0.5251445341786275,0.7,-0.1,0.37,0.3,1.2
44,-20984115746639.355,lime,92361922736818.81,-582379840165.1012,-6370572231107.561,-2.0828548360667603e+27,7.186687007037972e+27,-1.0944983153361808e+27,1.268863989609227e+27,0.4740961335785016,0.937796604034155,0.787878787878788,0.9804307583711793,0.7,-0.1,0.37,0.3,1.2
45,861223657126.8296,lime,-95170253936968.62,-301775760104.7995,-7228157411248.962,-1.3582539603634787e+27,-5.74994423545531e+27,1.0206092174599423e+27,-1.9352392353848465e+26,0.48437174979205305,0.20147521841022703,0.7777777777777778,0.3464222846707796,0.7,-0.1,0.37,0.3,1.2
46,-23587061190755.18,lime,-26713245778390.824,11474153459366.875,5063030442212.908,-1.6262858979903498e+27,-1.522191766292175e+27,-1.2173676184893161e+26,-3.777127823000227e+26,0.48651568754720376,0.47433156410971433,1.0,0.30063353957292915,0.7,-0.1,0.37,0.3,1.2
47,-16135529320516.62,lime,-15223224688643.797,-7410222932581.772,-3158695236371.8345,-1.747114600892492e+27,-1.5492239156379162e+27,2.8221970494501177e+26,-4.5907233801530104e+26,0.48874197114198903,0.554172938177695,0.17171717171717174,0.22428544314271553,0.7,-0.1,0.37,0.3,1.2
48,-16431306635200.2,lime,-75134365582453.97,-13776423958536.52,-15945446468331.076,-1.661337095965848e+27,-5.389292412266192e+27,1.366561262402754e+27,-3.646135076853448e+26,0.5080164574925925,0.10011444030389538,0.09090909090909091,0.32393026189818286,0.7,-0.1,0.37,0.3,1.2
49,-14756485039177.953,lime,-14734738850735.346,5764544311757.105,-4917185403568.554,-1.806803532418013e+27,-1.604713932132713e+27,-6.053022105080678e+26,-1.1707529751428656e+27,0.5102832527344774,0.5004565786799989,0.20202020202020204,0.46135245228967536,0.7,-0.1,0.37,0.3,1.2
50,-6475924365114.193,lime,91011117698846.25,3687457005528.5513,-25803973555454.83,-7.938004275172853e+26,7.682234427539183e+27,-6.232217173206188e+26,-5.159568615114992e+26,0.5257983708420308,0.7922908262542482,0.37373737373737376,0.9934120109809675,0.7,-0.1,0.37,0.3,1.2
51,-8575331717413.388,lime,-23097920161146.81,-12252015721101.543,5502894381921.404,-4.7327701857344076e+26,-1.2467682346188506e+27,6.403033602478554e+26,-1.4291871544238977e+27,0.5331601898172724,0.46808495807964795,0.030303030303030304,0.5663842074564321,0.7,-0.1,0.37,0.3,1.2
52,-4990347050572.15,lime,104413778854211.22,-6304661243181.28,147691757362.40915,-1.3436739769254952e+27,9.069363342117823e+27,-1.384520970030552e+27,-3.5986540624388344e+26,0.5396420986243939,0.9718162929711716,0.6363636363636365,0.5624047633425349,0.7,-0.1,0.37,0.3,1.2
53,-4131918422552.366,lime,-79604023960155.62,13999496547703.262,-12060445076789.29,-9.879978464095192e+26,-6.540054652706942e+27,4.460454863129374e+26,2.6687807221629784e+26,0.5424253552659746,0.14946669448730676,0.26262626262626265,0.3446069973221647,0.7,-0.1,0.37,0.3,1.2
54,7826134998688.752,lime,-80618316618673.52,4717455769763.187,-20240771506046.12,-1.880100629077279e+27,-6.879079843779735e+27,-2.2964171532975255e+27,-1.8841098724350715e+27,0.5543150498088374,0.14808087355698607,0.43434343434343436,0.4920626263635926,0.7,-0.1,0.37,0.3,1.2
55,111601829485.10573,lime,87542902434087.95,8883931447594.164,1634306947829.145,-7.834282685709852e+26,8.903723486370786e+27,-5.91524313212012e+25,-5.605448499609436e+26,0.5577139172034022,0.8094894542546412,0.6060606060606061,0.9351405779919376,0.7,-0.1,0.37,0.3,1.2
56,-8317087999903.873,lime,102406725298773.89,493650876761.35266,-11316523103288.959,-1.2691554336005988e+27,8.567697286162009e+27,1.712625924453135e+27,1.223310839499236e+27,0.5669954360084355,0.9292326820293568,0.38383838383838387,0.8667127586088549,0.7,-0.1,0.37,0.3,1.2
57,8457410328345.31,lime,-4432947307361.272,11429549529153.172,8283632189999.987,-6.298873026740809e+26,-1.1506610872119319e+27,-1.0839572951577399e+27,6.849290155581829e+26,0.5713280859096048,0.2537323925708156,0.5151515151515152,0.8871908240076959,0.7,-0.1,0.37,0.3,1.2
58,-998536878575.3848,lime,-12400545866330.002,-1765777213837.6367,5070638866535.075,-3.1266447517215316e+26,-1.3384074199301625e+27,1.1971882702801259e+27,-8.266103900946911e+26,0.5729429214526118,0.6635037052215897,0.8181818181818182,0.4806521824855656,0.7,-0.1,0.37,0.3,1.2
59,-11322324403880.32,lime,-72186866394198.58,-6145883619885.349,-324626976308.0867,-1.1193173525864739e+27,-7.81100280772805e+27,-4.458395866381459e+26,-5.533955172942141e+25,0.5781350127444005,0.00930911339018986,0.8080808080808082,0.10161166047522474,0.7,-0.1,0.37,0.3,1.2
60,6955843596392.396,lime,-76127935642096.66,16933534818939.434,10145972897728.355,4.5765748095014724e+26,-5.482692667195594e+27,-1.4620736774183783e+27,-6.655877234905114e+26,0.59322052773912,0.024912286180948318,0.9090909090909092,0.37003117767439064,0.7,-0.1,0.37,0.3,1.2
61,3710516494595.3325,lime,-78629409075073.4,1775395166783.2576,-14303438422709.232,9.460758354308359e+24,-6.626029061977679e+27,-3.98201425366427e+26,-7.942973763707874e+26,0.5984429098177472,0.02415227514183399,0.5555555555555556,0.8621294204689804,0.7,-0.1,0.37,0.3,1.2
62,-1234460165559.652,lime,-7444056148606.603,-9327835736320.736,1689363157829.411,-7.193249509709922e+26,-1.6688885904624667e+27,4.02413146183205e+26,-8.055382043204739e+26,0.5989735517205638,0.31603536639429464,0.19191919191919193,0.2718912586204356,0.7,-0.1,0.37,0.3,1.2
63,5937226952696.084,lime,-6586630478964.877,-15622452713363.414,-14398140871985.467,-1.2519323471299377e+27,-2.2954880475037333e+27,1.302617735544084e+27,1.5015827148430267e+26,0.6053873802676966,0.4334040179759706,0.23232323232323235,0.5332609958496964,0.7,-0.1,0.37,0.3,1.2
64,-6361004103720.662,lime,88442576421643.47,5152764538372.396,-4825232408865.656,-1.4179108237248816e+27,9.158531944333803e+27,1.9081514742659138e+26,-6.21802014897375e+26,0.6164998546232513,0.9198092484818882,0.6666666666666667,0.8217656966927799,0.7,-0.1,0.37,0.3,1.2
65,13353395037970.55,lime,-70507426085825.44,-2286589680718.4785,-24716986067904.848,-1.0062421090607564e+27,-6.417009558258239e+27,5.922841891316143e+26,-4.333396013525368e+26,0.6204438703521831,0.004308819579719736,0.5757575757575758,0.16949225660694056,0.7,-0.1,0.37,0.3,1.2
66,-3321030940604.4165,lime,-14322260929226.227,-7069598404991.176,-488129934972.9441,-6.089521457759702e+26,-5.370701519057676e+26,2.280794104119513e+26,-2.502106218333113e+27,0.6213210271779865,0.5218465417570697,0.5151515151515152,0.44648442990491893,0.7,-0.1,0.37,0.3,1.2
67,-2598889498950.223,lime,-22689157979858.402,-6725978093579.5625,-4810725607358.539,-4.427871832506512e+26,-1.5295233870035095e+27,1.8313475282220202e+27,1.026513265887055e+27,0.6218207610725941,0.3569949672281153,0.7171717171717172,0.6793321372837929,0.7,-0.1,0.37,0.3,1.2
68,4948507612748.73,lime,76617360464463.0,-2159646533908.8276,2565315077811.815,-2.6370930304245745e+27,1.243417976712548e+28,2.870645433653926e+27,2.995737507570352e+27,0.633165248621517,0.8926249249628897,0.18181818181818182,0.3820454610181207,0.7,-0.1,0.37,0.3,1.2
69,-13289775823233.998,lime,98333776368274.3,9488851364856.814,2636339790932.336,-1.2344700033202342e+27,8.983927730336211e+27,2.455849526847116e+26,4.2454404662844915e+26,0.6557986356085675,0.9957834654116532,0.797979797979798,0.7360240673271343,0.7,-0.1,0.37,0.3,1.2
70,10473600375608.785,lime,103210979127062.28,-8338471032036.409,36462951489397.13,-1.9117800420691937e+27,8.169214052127691e+27,-9.374512675284123e+25,-4.544744557889038e+25,0.6557986356085675,0.9957834654116532,0.5858585858585859,0.8361336600136149,0.7,-0.1,0.37,0.3,1.2
71,-8105984453475.946,lime,-86470536310882.62,-4263829449191.4243,-8657593426936.706,8.998402681607408e+26,-5.99549976647302e+27,6.023130883276993e+26,4.6898703460391236e+26,0.6844829767756571,0.0226392334326172,0.4747474747474748,0.40097904749074137,0.7,-0.1,0.37,0.3,1.2
72,7029414352204.477,lime,-1773166051013.0596,729255827247.0292,-11533878512778.732,-4.062519919542301e+26,-9.598877373017181e+26,-9.949747404356762e+26,1.1242468563386994e+27,0.7034647870809578,0.6125849708642276,0.38383838383838387,0.3502383819686622,0.7,-0.1,0.37,0.3,1.2
73,-5936326745698.452,lime,-20408350605631.613,-13777087552076.094,-2234553202924.3013,-5.417300845936857e+26,-1.2732665041968904e+27,-1.5217063772547867e+27,1.1891868737550415e+27,0.7050305454922585,0.2910593727468805,0.8484848484848485,0.08438444019434371,0.7,-0.1,0.37,0.3,1.2
74,-4538575897626.474,lime,-72432527354306.28,1357585634340.1746,5475654559227.031,-1.811892513489089e+27,-7.398168318633156e+27,-7.058909879217929e+26,1.0093419584416311e+27,0.7183741244339719,0.12950135107548782,0.686868686868687,0.873987212116937,0.7,-0.1,0.37,0.3,1.2
75,88075676151073.47,lime,-26050366199073.89,-19215172187450.332,-1485943417314.3323,6.013608095189042e+27,-1.8014426063887926e+27,9.977493341153884e+26,-9.618978727203701e+26,0.7206595395390796,0.2747848383025318,0.9595959595959597,0.021529744639625592,0.7,-0.1,0.37,0.3,1.2
76,104079687675603.11,lime,113782503310082.05,-16248576534300.6,-31451313283274.28,1.0651743473463715e+28,1.241624033491672e+28,1.0531987165408529e+27,3.2050586307598313e+27,0.7240493079095016,0.8268482247310049,0.3434343434343435,0.5800281388394881,0.7,-0.1,0.37,0.3,1.2
77,96383368445244.86,lime,-80135780200214.53,-24968331903430.48,-8457478821415.918,9.9419141108914e+27,-6.38019799668756e+27,-7.540646058003548e+26,8.909561725593106e+26,0.7340926352759604,0.030483002506004997,0.4141414141414142,0.11703992325968715,0.7,-0.1,0.37,0.3,1.2
78,102039674572883.36,lime,128424125385671.36,-9663921766618.5,-8429718474410.918,8.89268923789984e+27,1.0839070372350909e+28,-7.637592365032033e+26,6.1158759402482646e+26,0.750019945509628,0.803329203398554,0.8787878787878789,0.4717906651058841,0.7,-0.1,0.37,0.3,1.2
79,85111855751374.52,lime,-20409989651402.723,-9677982243258.928,-10534554506096.5,1.0473030625492397e+28,-2.777634288427037e+27,1.4821708805665716e+26,1.6580490692930008e+27,0.7581815116517585,0.2774735963497603,0.14141414141414144,0.7175240147930986,0.7,-0.1,0.37,0.3,1.2
80,67737242653221.586,lime,-63223347471532.38,-12369728972153.752,9449678203055.545,9.159798019455902e+27,-5.825739176751804e+27,2.2479181486204584e+25,-5.114401556464142e+26,0.7797604581213974,0.0760631074516685,0.8484848484848485,0.6562175466011877,0.7,-0.1,0.37,0.3,1.2
81,81115494128115.89,lime,-13074371901934.232,-6815672870948.418,-14965299433387.21,6.592711377135668e+27,-1.6999184928266622e+27,2.5399338622144604e+27,8.211032558274125e+25,0.7979297845577946,0.6385179142749692,0.6060606060606061,0.30866229117607624,0.7,-0.1,0.37,0.3,1.2
82,93391498544503.42,lime,-29516552955061.098,6009690419559.688,9674294968933.674,9.389933812827972e+27,-2.8213457132728756e+27,8.192484851633297e+26,4.732366163638815e+26,0.8010477435587207,0.49857379113767697,0.7171717171717172,0.48511102198862205,0.7,-0.1,0.37,0.3,1.2
83,110445655763932.36,lime,-18995405799460.26,1361733065120.9304,19371543810724.293,6.963806522265916e+27,-1.0031958454081655e+27,-9.687861784677484e+25,-5.1312856562514e+26,0.8116441646514861,0.6530281707508435,0.8383838383838385,0.2345285992036899,0.7,-0.1,0.37,0.3,1.2
84,97431295477820.33,lime,102612600219476.81,2923367121742.0786,15628726060492.584,9.341516070183584e+27,1.0822231183915219e+28,-1.4900309864215575e+26,1.1285647892149452e+26,0.8242329744848418,0.9130982981289135,0.595959595959596,0.8718999183767076,0.7,-0.1,0.37,0.3,1.2
85,102862959770245.34,lime,-19641236977039.594,-8083619327674.135,2416563253736.956,7.749579905831056e+27,-1.8384406949962216e+27,-8.453991206475086e+26,-9.255234788315676e+26,0.8287462116159416,0.5232037236352646,0.8484848484848485,0.8114495405273255,0.7,-0.1,0.37,0.3,1.2
86,123845319289170.73,lime,122365918129610.22,-24647746688798.95,37400644681069.3,1.0771011974933566e+28,1.0481121122070484e+28,-1.681592853925322e+27,5.576041774595595e+26,0.8331091525355758,0.7632588461311953,0.5151515151515152,0.9614496431770871,0.7,-0.1,0.37,0.3,1.2
87,109183757504820.67,lime,-90492725753579.23,3549197764778.8306,-1447505303615.3303,8.081909467345293e+27,-5.909374728183652e+27,2.4615393690326166e+26,1.7667106968075919e+27,0.8352774926866722,0.1822010928936354,0.5454545454545455,0.5258303895897483,0.7,-0.1,0.37,0.3,1.2
88,92863334813332.19,lime,-31820169661339.457,-5223142878142.272,18820649388683.152,8.043695490147444e+27,-2.2571709673486298e+27,-5.8945149934418685e+26,-2.1169269469956788e+26,0.8839976579521018,0.6271195687631436,0.18181818181818182,0.09702320962338351,0.7,-0.1,0.37,0.3,1.2
89,81322325619028.39,lime,-14101425162898.479,-24502325911611.625,-18567669865424.555,9.654833372772571e+27,-2.6474451559868916e+27,-9.722130051262232e+26,-5.7363617539529756e+26,0.8929419905331908,0.44582836651171404,0.9393939393939394,0.005675828635625102,0.7,-0.1,0.37,0.3,1.2
90,85196218810356.3,lime,-77423320897174.14,1335513937940.472,8078198609926.0,6.933346840422106e+27,-5.674891261135117e+27,9.069976416310304e+26,-4.301710769616932e+26,0.9126844662380234,0.17725336962646898,0.37373737373737376,0.3608097982907764,0.7,-0.1,0.37,0.3,1.2
91,74130944744899.84,lime,-72215565114044.3,7832628257087.227,-11997753359048.326,7.696553569236948e+27,-6.914960014531552e+27,3.147469939525178e+26,-1.680382707480926e+27,0.9126844662380234,0.17725336962646898,0.9090909090909092,0.5412480939739668,0.7,-0.1,0.37,0.3,1.2
92,83251853945354.4,lime,-8179164306118.101,-6773207300065.449,-21748312122633.24,7.571842330408637e+27,-2.333209580916501e+27,-1.393375073955594e+27,-1.4508641271877843e+27,0.9391186146340975,0.47071161639383363,0.7171717171717172,0.9488898835999227,0.7,-0.1,0.37,0.3,1.2
93,96450152332906.38,lime,-79585928103136.38,-25857502918026.03,-8708932419535.929,9.934465343661732e+27,-6.455866268076389e+27,9.541014376194898e+24,1.5143932076182393e+26,0.9516425752350337,0.12405158637063246,0.8080808080808082,0.0952555867253384,0.7,-0.1,0.37,0.3,1.2
94,92723169745888.1,lime,115035338593281.08,-736085251219.4285,-2751841984110.1104,9.359997222024766e+27,1.063067151754199e+28,-1.9177696801751062e+26,1.1481625009744684e+25,0.9542491509234008,0.7739677102310811,0.4141414141414142,0.07291029904150648,0.7,-0.1,0.37,0.3,1.2
