,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
0,0.016962302676531118,-0.002277506291990217,-0.011371512225599754,-0.0032498682048228123,0.0005414722498983769,0.00864096133217303,-0.0036831567839706834,-0.0021699021009375704,0.003601752119644086,0.007363051260275699,0.9494949494949496,0.5282742354050617,0.2,1.0,0.37,0.3,1.2
1,-0.005746111332640535,-0.005061738482923851,-0.028637227281558906,0.006583495455912786,-0.003927924798676059,-0.008960025597868126,-0.015211820830002354,0.00564469703156325,0.015691490226006355,0.5789673322766852,0.2828282828282829,0.17775660921929515,0.2,1.0,0.37,0.3,1.2
2,0.0068691418286585424,-0.0013788594864239795,0.006868531623439291,-0.013784141851931565,0.026744372024353386,-0.02248845409126679,0.01567744024180551,0.005701210873695955,0.023919962794919147,0.842223655425671,0.4040404040404041,0.8420603175266793,0.2,1.0,0.37,0.3,1.2
3,0.012098015026379472,0.0003858840278718972,-0.012063392289286995,-0.01623294683983829,0.014175175030532667,-0.008367980830008285,0.010068666036237305,0.007992610104475436,0.02448237916006457,0.633311797061925,0.393939393939394,0.1514787711391108,0.2,1.0,0.37,0.3,1.2
4,0.01205717997795016,-0.002595351272866878,-0.0017842483083714603,-0.0012362589300386276,-0.005194256787985214,0.02289295143710296,0.030484756564975877,0.0025304354192436937,0.04105726527806558,0.6363292318560531,0.3434343434343435,0.020627189835792925,0.2,1.0,0.37,0.3,1.2
5,0.008089017253105893,0.00841523828819703,0.012620984299025263,0.014327253872034392,-0.01359460295836431,0.008860707983382184,-0.008958289212819598,-0.02040331275936167,0.04202478669377491,0.28632572250809485,0.6767676767676768,0.8192246177025883,0.2,1.0,0.37,0.3,1.2
6,-0.013322804908542178,0.014743124435639307,0.002066559888827007,-0.00015595312421731025,-0.004756110608821975,0.014965219607768233,0.007027251485781023,0.01290272207069876,0.052670044107475444,0.3150833207650484,0.33333333333333337,0.7051459798194117,0.2,1.0,0.37,0.3,1.2
7,-0.014752612747041344,0.008150937552772195,-0.016264969703251794,-0.01580518881636644,-0.00259686977853627,0.0012701101631197578,0.009436124525562608,0.008693832076282229,0.05599323855117505,0.283569613864303,0.797979797979798,0.7605181297271908,0.2,1.0,0.37,0.3,1.2
8,-0.006999837846184169,0.009230222815537908,0.0006140292969564922,-0.0034241682212995703,-0.017435828871296636,0.006647401903232459,-0.01093913599244661,-0.02140473288868124,0.06545913802781272,0.5457415228950504,0.08080808080808081,0.7856654218137362,0.2,1.0,0.37,0.3,1.2
9,-0.011695245330477303,-0.00594701958039655,-0.01682423285953147,0.000981549528298437,0.003590195614534791,-0.004441561236494665,-0.00830163887973743,0.001056986810706444,0.06893900446363976,0.18525622697681088,0.8585858585858587,0.2769439569290568,0.2,1.0,0.37,0.3,1.2
