,0,1,2,3,4
83,100.0,-1.0,0.3939393939393939,-1.0418245744267045,-0.25538799527587797
84,100.0,-1.0,0.4060606060606061,-1.041827003153131,-0.25538536008454304
85,100.0,-1.0,0.4181818181818181,-1.0418137506414968,-0.2553998776240732
86,100.0,-1.0,0.4303030303030303,-1.041783587577011,-0.25543288516670487
87,100.0,-1.0,0.4424242424242425,-1.0417376466590533,-0.25548307479022797
88,100.0,-1.0,0.4545454545454545,-1.0416793022070268,-0.2555468008327074
89,100.0,-1.0,0.4666666666666667,-1.0416203142780531,-0.25561105019752894
90,100.0,-1.0,0.4787878787878789,-1.041575930752645,-0.2556594418092266
91,100.0,-1.0,0.49090909090909085,-1.041564573912751,-0.2556717965021632
92,100.0,-1.0,0.503030303030303,-1.0416517093370203,-0.2555768980012243
93,100.0,-1.0,0.5151515151515152,-1.0422192230859797,-0.254953792599654
94,100.0,-1.0,0.5272727272727272,-1.0413438800051662,-0.2559112086810073
95,100.0,-1.0,0.5393939393939394,-1.0417586281158762,-0.2554602372617395
96,100.0,-1.0,0.5515151515151516,1.0683466159921755,0.7446382951743611
97,100.0,-1.0,0.5636363636363636,-0.6152034860089228,0.33163909708011613
98,100.0,-1.0,0.5757575757575758,-0.6147030216468841,0.33232853103686877
99,100.0,-1.0,0.587878787878788,1.1217296432305635,0.1520462266837708
100,100.0,-1.0,0.6,1.0778519555953103,0.7407717430036601
101,100.0,-0.9797979797979798,-0.6,1.0657597016306661,0.7456313388012117
102,100.0,-0.9797979797979798,-0.5878787878787879,1.0656432664093634,0.7456753154947925
103,100.0,-0.9797979797979798,-0.5757575757575757,1.065554723673669,0.7457089544554514
104,100.0,-0.9797979797979798,-0.5636363636363636,1.0654870070052072,0.7457345604712835
105,100.0,-0.9797979797979798,-0.5515151515151515,1.0654355341212822,0.7457540208770319
106,100.0,-0.9797979797979798,-0.5393939393939393,1.0653968727746377,0.7457686246284355
107,100.0,-0.9797979797979798,-0.5272727272727272,1.0653675658459136,0.7457796492312471
108,100.0,-0.9797979797979798,-0.5151515151515151,1.0653459233694174,0.7457877475877595
109,100.0,-0.9797979797979798,-0.503030303030303,1.0653299280444462,0.7457938596002703
110,100.0,-0.9797979797979798,-0.4909090909090909,1.065318738644466,0.7457981080477493
111,100.0,-0.9797979797979798,-0.47878787878787876,1.06531077631084,0.7458012858577194
112,100.0,-0.9797979797979798,-0.4666666666666667,1.065305601137845,0.7458032390991337
113,100.0,-0.9797979797979798,-0.45454545454545453,1.0653027245482687,0.745804325057007
114,100.0,-0.9797979797979798,-0.4424242424242424,1.0653026506137455,0.7458041881893466
115,100.0,-0.9797979797979798,-0.4303030303030303,1.06530511011215,0.7458034222757013
116,100.0,-0.9797979797979798,-0.41818181818181815,1.0653111139103388,0.745800962341843
117,100.0,-0.9797979797979798,-0.406060606060606,1.06532187825549,0.7457970951037075
118,100.0,-0.9797979797979798,-0.3939393939393939,1.0653393464866676,0.7457905062742751
119,100.0,-0.9797979797979798,-0.38181818181818183,1.065367115047827,0.7457798434542269
120,100.0,-0.9797979797979798,-0.36969696969696964,1.065411698104215,0.7457631743338249
121,100.0,-0.9797979797979798,-0.35757575757575755,1.065483767789889,0.74573577510163
122,100.0,-0.9797979797979798,-0.34545454545454546,1.0656011351213797,0.7456912657599398
123,100.0,-0.9797979797979798,-0.3333333333333333,1.0657963824105654,0.7456172934757948
124,100.0,-0.9797979797979798,-0.32121212121212117,1.0661229489539563,0.7454932632687372
125,100.0,-0.9797979797979798,-0.3090909090909091,1.0666574874276689,0.7452894883038252
126,100.0,-0.9797979797979798,-0.29696969696969694,1.0674567771692451,0.7449826697932109
127,100.0,-0.9797979797979798,-0.28484848484848485,1.0683414821773898,0.744640289786018
128,100.0,-0.9797979797979798,-0.2727272727272727,1.0683896857559405,0.7446215437752777
129,100.0,-0.9797979797979798,-0.26060606060606056,1.0661868250998727,0.7454689266257554
130,100.0,-0.9797979797979798,-0.24848484848484848,1.0634990727886156,0.7464789853838631
131,100.0,-0.9797979797979798,-0.23636363636363633,1.065199969341459,0.7458430438817985
132,100.0,-0.9797979797979798,-0.22424242424242424,1.0662510980340512,0.7454446086730597
133,100.0,-0.9797979797979798,-0.2121212121212121,1.0627797769977045,0.7467450725132513
134,100.0,-0.9797979797979798,-0.19999999999999996,1.121329704075085,0.15599244258589173
135,100.0,-0.9797979797979798,-0.18787878787878787,-1.031337957533882,-0.17342338056193926
136,100.0,-0.9797979797979798,-0.17575757575757572,-1.042044338674376,-0.2551467382207392
137,100.0,-0.9797979797979798,-0.16363636363636364,-1.043739819503353,-0.2532342471042071
138,100.0,-0.9797979797979798,-0.1515151515151515,1.0951332374131821,0.7328076036824812
139,100.0,-0.9797979797979798,-0.13939393939393935,-1.0425028142974229,-0.2546389684841507
140,100.0,-0.9797979797979798,-0.12727272727272726,1.1214769481757954,0.15441450198648657
141,100.0,-0.9797979797979798,-0.11515151515151512,-0.61449686815962,0.3326078441057415
142,100.0,-0.9797979797979798,-0.10303030303030303,-0.6155261369366943,0.33118630200867316
143,100.0,-0.9797979797979798,-0.09090909090909094,-0.5885324638292695,0.3673556167433285
144,100.0,-0.9797979797979798,-0.07878787878787874,-0.3060403210257443,0.6223840524185997
145,100.0,-0.9797979797979798,-0.06666666666666665,-1.0384049334552399,-0.2589699102344207
146,100.0,-0.9797979797979798,-0.054545454545454564,-0.6105703158889054,0.3377532103454335
147,100.0,-0.9797979797979798,-0.042424242424242364,-1.043834309828939,-0.2531242632782949
148,100.0,-0.9797979797979798,-0.030303030303030276,1.0654270530788637,0.7457572258462231
149,100.0,-0.9797979797979798,-0.018181818181818188,-0.5007435381140918,0.2256679305726977
150,100.0,-0.9797979797979798,-0.006060606060605989,1.1218796982719752,0.1507536681881369
151,100.0,-0.9797979797979798,0.0060606060606061,-0.6142504156590004,0.33293624043824366
152,100.0,-0.9797979797979798,0.018181818181818188,1.120873070370581,0.1583463527176195
153,100.0,-0.9797979797979798,0.030303030303030276,-1.0427081546869175,-0.25440944706879964
154,100.0,-0.9797979797979798,0.042424242424242475,-0.6222678075411482,0.287683198218232
155,100.0,-0.9797979797979798,0.054545454545454564,-0.30630015910516184,0.6225787382959319
156,100.0,-0.9797979797979798,0.06666666666666665,-0.30567298055775005,0.6221076150156183
157,100.0,-0.9797979797979798,0.07878787878787885,-0.3059970003108817,0.6223515216278019
158,100.0,-0.9797979797979798,0.09090909090909094,1.12185777435006,0.1509388420164565
159,100.0,-0.9797979797979798,0.10303030303030303,-1.0487316171434367,-0.24460302892009922
160,100.0,-0.9797979797979798,0.11515151515151523,-0.31429633601926155,0.6282210147338061
161,100.0,-0.9797979797979798,0.12727272727272732,-0.6155284133461416,0.33118308926248385
162,100.0,-0.9797979797979798,0.1393939393939394,-1.026036685469907,-0.27712651801727706
163,100.0,-0.9797979797979798,0.1515151515151515,-0.30520561205520813,0.6217538062924508
164,100.0,-0.9797979797979798,0.1636363636363637,-0.6150358035964228,0.33187192497996726
165,100.0,-0.9797979797979798,0.17575757575757578,-0.6145903514046798,0.3324817227188575
166,100.0,-0.9797979797979798,0.18787878787878787,1.064162631224339,0.7462321666064198
167,100.0,-0.9797979797979798,0.20000000000000007,-0.3125424278603603,0.6270089729970224
168,100.0,-0.9797979797979798,0.21212121212121215,-1.0421912487543643,-0.2549847204484459
169,100.0,-0.9797979797979798,0.22424242424242424,-1.0423482547599414,-0.25481085196388326
170,100.0,-0.9797979797979798,0.23636363636363633,-1.041159921927265,-0.2561099075991961
171,100.0,-0.9797979797979798,0.24848484848484853,-1.041760689259981,-0.255457900939274
172,100.0,-0.9797979797979798,0.2606060606060606,-1.0424265857390618,-0.254723714184449
173,100.0,-0.9797979797979798,0.2727272727272727,-1.0421764925168189,-0.2550010154965164
174,100.0,-0.9797979797979798,0.2848484848484849,-1.0418733402349607,-0.25533459766670147
175,100.0,-0.9797979797979798,0.296969696969697,-1.0417306217179076,-0.2554907812244309
176,100.0,-0.9797979797979798,0.3090909090909091,-1.0416859857022185,-0.2555395687282689
177,100.0,-0.9797979797979798,0.3212121212121213,-1.0416878564229703,-0.2555374713740607
178,100.0,-0.9797979797979798,0.33333333333333337,-1.0417168007474604,-0.25550583801878296
179,100.0,-0.9797979797979798,0.34545454545454546,-1.0417587059784426,-0.2554600930290082
180,100.0,-0.9797979797979798,0.35757575757575755,-1.0418050326125086,-0.25540942104491365
181,100.0,-0.9797979797979798,0.36969696969696975,-1.0418465597213924,-0.2553639193565346
182,100.0,-0.9797979797979798,0.38181818181818183,-1.0418784393708287,-0.2553289963868791
183,100.0,-0.9797979797979798,0.3939393939393939,-1.0418966832296934,-0.25530897979899453
184,100.0,-0.9797979797979798,0.4060606060606061,-1.0419003602166002,-0.25530496858581253
185,100.0,-0.9797979797979798,0.4181818181818181,-1.0418876533228953,-0.25531890468897483
186,100.0,-0.9797979797979798,0.4303030303030303,-1.041856747730356,-0.25535276817168
187,100.0,-0.9797979797979798,0.4424242424242425,-1.0418055616350974,-0.2554088414635624
188,100.0,-0.9797979797979798,0.4545454545454545,-1.04173601328213,-0.2554848636714643
189,100.0,-0.9797979797979798,0.4666666666666667,-1.0416578183822585,-0.25557023743808105
190,100.0,-0.9797979797979798,0.4787878787878789,-1.0415923117198722,-0.2556416109272382
191,100.0,-0.9797979797979798,0.49090909090909085,-1.041561318490761,-0.2556753904683209
192,100.0,-0.9797979797979798,0.503030303030303,-1.0416043704888256,-0.25562844400166573
193,100.0,-0.9797979797979798,0.5151515151515152,-1.0420678399198844,-0.25512081738380943
194,100.0,-0.9797979797979798,0.5272727272727272,-1.0415808076188964,-0.25565410109274767
195,100.0,-0.9797979797979798,0.5393939393939394,-1.0416905590990788,-0.25553451969206015
196,100.0,-0.9797979797979798,0.5515151515151516,-0.6146790046199591,0.33235127482213095
197,100.0,-0.9797979797979798,0.5636363636363636,-0.6154800765631144,0.33125130991311724
198,100.0,-0.9797979797979798,0.5757575757575758,-0.6146536641324383,0.3323955819499043
199,100.0,-0.9797979797979798,0.587878787878788,-0.305483665979088,0.6219645899579905
200,100.0,-0.9797979797979798,0.6,-1.0438652749212258,-0.2530860352879114
201,100.0,-0.9595959595959596,-0.6,1.0652885149521016,0.7458094906873222
202,100.0,-0.9595959595959596,-0.5878787878787879,1.0652983328894965,0.7458058460102559
203,100.0,-0.9595959595959596,-0.5757575757575757,1.0653106263064238,0.7458011462147627
204,100.0,-0.9595959595959596,-0.5636363636363636,1.0653254841592263,0.7457957331618845
205,100.0,-0.9595959595959596,-0.5515151515151515,1.0653412628080516,0.7457897760663157
206,100.0,-0.9595959595959596,-0.5393939393939393,1.0653580275355146,0.7457833106149343
207,100.0,-0.9595959595959596,-0.5272727272727272,1.0653760542149833,0.7457766401840179
208,100.0,-0.9595959595959596,-0.5151515151515151,1.0653933561745275,0.7457699092469428
209,100.0,-0.9595959595959596,-0.503030303030303,1.0654101371845677,0.7457637630976455
210,100.0,-0.9595959595959596,-0.4909090909090909,1.0654250118181359,0.7457579500889453
211,100.0,-0.9595959595959596,-0.47878787878787876,1.065437986280919,0.7457531065831073
212,100.0,-0.9595959595959596,-0.4666666666666667,1.0654476139104758,0.7457493312093639
213,100.0,-0.9595959595959596,-0.45454545454545453,1.0654543690218796,0.7457467784573695
214,100.0,-0.9595959595959596,-0.4424242424242424,1.0654577635673927,0.7457457667625578
215,100.0,-0.9595959595959596,-0.4303030303030303,1.0654559347891115,0.7457464563511573
216,100.0,-0.9595959595959596,-0.41818181818181815,1.065449674054725,0.74574882278417
217,100.0,-0.9595959595959596,-0.406060606060606,1.0654387636192764,0.7457529458936218
218,100.0,-0.9595959595959596,-0.3939393939393939,1.0654228969532893,0.7457589413879248
219,100.0,-0.9595959595959596,-0.38181818181818183,1.0654032174178183,0.7457661999711948
220,100.0,-0.9595959595959596,-0.36969696969696964,1.0653798212334067,0.7457750568822629
221,100.0,-0.9595959595959596,-0.35757575757575755,1.0653543836093076,0.7457848220105096
222,100.0,-0.9595959595959596,-0.34545454545454546,1.065327893668168,0.7457948222061924
223,100.0,-0.9595959595959596,-0.3333333333333333,1.065302378883763,0.7458044551761271
224,100.0,-0.9595959595959596,-0.32121212121212117,1.0652800783331835,0.7458128707592285
225,100.0,-0.9595959595959596,-0.3090909090909091,1.065263478392297,0.745819134227881
226,100.0,-0.9595959595959596,-0.29696969696969694,1.065256603872476,0.7458217278123372
227,100.0,-0.9595959595959596,-0.28484848484848485,1.065267082375626,0.745817771969242
228,100.0,-0.9595959595959596,-0.2727272727272727,1.0653137305333753,0.7458001698998501
229,100.0,-0.9595959595959596,-0.26060606060606056,1.0654458947534846,0.7457502507776383
230,100.0,-0.9595959595959596,-0.24848484848484848,1.0657893328284054,0.7456201039617115
231,100.0,-0.9595959595959596,-0.23636363636363633,1.0666115359922692,0.745307054244566
232,100.0,-0.9595959595959596,-0.22424242424242424,1.0680582501866076,0.744750135850739
233,100.0,-0.9595959595959596,-0.2121212121212121,1.068120379159174,0.7447260441620827
234,100.0,-0.9595959595959596,-0.19999999999999996,1.0640681806651597,0.74626730855016
235,100.0,-0.9595959595959596,-0.18787878787878787,1.0658416263543518,0.7456001802388086
236,100.0,-0.9595959595959596,-0.17575757575757572,1.0680237767456784,0.7447635825149438
237,100.0,-0.9595959595959596,-0.16363636363636364,0.8348932333526496,0.7719568145680499
238,100.0,-0.9595959595959596,-0.1515151515151515,1.2296222841557705,0.6298178945652414
239,100.0,-0.9595959595959596,-0.13939393939393935,-1.0415041153299975,-0.2557375859680991
240,100.0,-0.9595959595959596,-0.12727272727272726,-0.4297791090844092,-0.1399042854791938
241,100.0,-0.9595959595959596,-0.11515151515151512,-1.0404388375741125,-0.25688120447147095
242,100.0,-0.9595959595959596,-0.10303030303030303,-1.041517966863067,-0.25572282525975787
243,100.0,-0.9595959595959596,-0.09090909090909094,-0.6145116574190737,0.3325879350555357
244,100.0,-0.9595959595959596,-0.07878787878787874,-0.6160556632673249,0.33043045240248603
245,100.0,-0.9595959595959596,-0.06666666666666665,1.1218389848404702,0.15109807033558317
246,100.0,-0.9595959595959596,-0.054545454545454564,1.071901269407676,0.7432314628706153
247,100.0,-0.9595959595959596,-0.042424242424242364,-0.20514576562285886,0.465174411961763
248,100.0,-0.9595959595959596,-0.030303030303030276,-1.0410672599345743,-0.25620983060411057
249,100.0,-0.9595959595959596,-0.018181818181818188,1.1465296531204712,0.7006694611665348
250,100.0,-0.9595959595959596,-0.006060606060605989,-0.3069105592361545,0.6230342040454332
251,100.0,-0.9595959595959596,0.0060606060606061,1.1218559776380208,0.15095404309638233
252,100.0,-0.9595959595959596,0.018181818181818188,-0.6140430498474481,0.3332083741443504
253,100.0,-0.9595959595959596,0.030303030303030276,-0.27179880102950976,0.5854227587486096
254,100.0,-0.9595959595959596,0.042424242424242475,1.1216453208622974,0.15280118079911462
255,100.0,-0.9595959595959596,0.054545454545454564,-1.0428345344522492,-0.24709349913021347
256,100.0,-0.9595959595959596,0.06666666666666665,-0.30636623420160136,0.6226281359604869
257,100.0,-0.9595959595959596,0.07878787878787885,-0.30556140741744897,0.6220233707049021
258,100.0,-0.9595959595959596,0.09090909090909094,-0.6108989913510924,0.332280997923457
259,100.0,-0.9595959595959596,0.10303030303030303,1.068009460123482,0.7447691241005352
260,100.0,-0.9595959595959596,0.11515151515151523,-1.0408621720768447,-0.25642992091383554
261,100.0,-0.9595959595959596,0.12727272727272732,-0.6149403997267783,0.332003588545535
262,100.0,-0.9595959595959596,0.1393939393939394,-0.3094175241860879,0.6255499634908768
263,100.0,-0.9595959595959596,0.1515151515151515,-0.30884340076810235,0.6244194588603393
264,100.0,-0.9595959595959596,0.1636363636363637,-0.6147401256934267,0.33227800705798377
265,100.0,-0.9595959595959596,0.17575757575757578,-0.6153430344921565,0.331444057586752
266,100.0,-0.9595959595959596,0.18787878787878787,-0.30512986956205274,0.6216962104654253
267,100.0,-0.9595959595959596,0.20000000000000007,-1.0408576621222136,-0.25643473733487315
268,100.0,-0.9595959595959596,0.21212121212121215,-1.0424425874063183,-0.2547060364953951
269,100.0,-0.9595959595959596,0.22424242424242424,-1.0424216373666124,-0.2547293288331882
270,100.0,-0.9595959595959596,0.23636363636363633,-1.0411317373016693,-0.25614028157050917
271,100.0,-0.9595959595959596,0.24848484848484853,-1.0419682752971997,-0.25523039950066956
272,100.0,-0.9595959595959596,0.2606060606060606,-1.0424130276437342,-0.25473890638927194
273,100.0,-0.9595959595959596,0.2727272727272727,-1.0420720678656703,-0.25511620648299027
274,100.0,-0.9595959595959596,0.2848484848484849,-1.0418110504853066,-0.255402833375259
275,100.0,-0.9595959595959596,0.296969696969697,-1.0417097296412503,-0.2555135909662771
276,100.0,-0.9595959595959596,0.3090909090909091,-1.0416904635594948,-0.255534626464642
277,100.0,-0.9595959595959596,0.3212121212121213,-1.0417132297784522,-0.25550977523489077
278,100.0,-0.9595959595959596,0.33333333333333337,-1.0417599117493175,-0.2554588352921121
279,100.0,-0.9595959595959596,0.34545454545454546,-1.0418156213561343,-0.25539782986159465
280,100.0,-0.9595959595959596,0.35757575757575755,-1.041870452194878,-0.25533776343891645
281,100.0,-0.9595959595959596,0.36969696969696975,-1.0419158837535758,-0.2552879363809489
282,100.0,-0.9595959595959596,0.38181818181818183,-1.0419474845580383,-0.25525325693054934
283,100.0,-0.9595959595959596,0.3939393939393939,-1.0419642536318703,-0.2552348370703695
284,100.0,-0.9595959595959596,0.4060606060606061,-1.041966584408626,-0.2552322786754379
285,100.0,-0.9595959595959596,0.4181818181818181,-1.0419533924724964,-0.25524677046567995
286,100.0,-0.9595959595959596,0.4303030303030303,-1.0419222654103641,-0.2552809133914161
287,100.0,-0.9595959595959596,0.4424242424242425,-1.0418686648630933,-0.2553397313117571
288,100.0,-0.9595959595959596,0.4545454545454545,-1.041790317122161,-0.25542552366958515
289,100.0,-0.9595959595959596,0.4666666666666667,-1.041695570724275,-0.25552898893783443
290,100.0,-0.9595959595959596,0.4787878787878789,-1.0416094443554196,-0.25562289087219453
291,100.0,-0.9595959595959596,0.49090909090909085,-1.0415614867694039,-0.2556750944949001
292,100.0,-0.9595959595959596,0.503030303030303,-1.0415871635262377,-0.25564715091420537
293,100.0,-0.9595959595959596,0.5151515151515152,-1.0420291594414464,-0.2551634509108255
294,100.0,-0.9595959595959596,0.5272727272727272,-1.0414985564642616,-0.25574358671907954
295,100.0,-0.9595959595959596,0.5393939393939394,-1.0421449024450042,-0.25503589434243257
296,100.0,-0.9595959595959596,0.5515151515151516,1.0811003316649281,0.7393704870282289
297,100.0,-0.9595959595959596,0.5636363636363636,1.1228592334811633,0.14270906418943521
298,100.0,-0.9595959595959596,0.5757575757575758,1.1219027338922276,0.15056033139269423
299,100.0,-0.9595959595959596,0.587878787878788,-0.30564021168635097,0.6220828870669076
300,100.0,-0.9595959595959596,0.6,1.0662497187120064,0.7454449579308267
301,100.0,-0.9393939393939394,-0.6,1.0656479915433152,0.7456735267087662
302,100.0,-0.9393939393939394,-0.5878787878787879,1.0657062860190134,0.745651581163934
303,100.0,-0.9393939393939394,-0.5757575757575757,1.0657656144848116,0.7456292353465154
304,100.0,-0.9393939393939394,-0.5636363636363636,1.0658250837313066,0.7456064112460801
305,100.0,-0.9393939393939394,-0.5515151515151515,1.0658845551842273,0.7455839243966083
306,100.0,-0.9393939393939394,-0.5393939393939393,1.0659420504282524,0.7455621300886071
307,100.0,-0.9393939393939394,-0.5272727272727272,1.065996790616632,0.7455413603024871
308,100.0,-0.9393939393939394,-0.5151515151515151,1.0660477231205712,0.7455218651765804
309,100.0,-0.9393939393939394,-0.503030303030303,1.0660946373407851,0.7455040304661463
310,100.0,-0.9393939393939394,-0.4909090909090909,1.066136466085801,0.7454881963849805
311,100.0,-0.9393939393939394,-0.47878787878787876,1.06617306663566,0.7454742863527326
312,100.0,-0.9393939393939394,-0.4666666666666667,1.0662027546368105,0.7454629696243854
313,100.0,-0.9393939393939394,-0.45454545454545453,1.0662256153945284,0.745454267016336
314,100.0,-0.9393939393939394,-0.4424242424242424,1.0662409909292618,0.7454484129039468
315,100.0,-0.9393939393939394,-0.4303030303030303,1.0662483209515525,0.7454456215272706
316,100.0,-0.9393939393939394,-0.41818181818181815,1.0662469486295807,0.7454461443545455
317,100.0,-0.9393939393939394,-0.406060606060606,1.066236204447567,0.7454502355334338
318,100.0,-0.9393939393939394,-0.3939393939393939,1.0662154528999015,0.7454581359960182
319,100.0,-0.9393939393939394,-0.38181818181818183,1.0661837762138207,0.7454701929621789
320,100.0,-0.9393939393939394,-0.36969696969696964,1.066140177445476,0.7454868443093039
321,100.0,-0.9393939393939394,-0.35757575757575755,1.066084825927373,0.7455080383687108
322,100.0,-0.9393939393939394,-0.34545454545454546,1.066016837153276,0.7455337440062973
323,100.0,-0.9393939393939394,-0.3333333333333333,1.0659363565193416,0.745564315705025
324,100.0,-0.9393939393939394,-0.32121212121212117,1.065844230942414,0.7455992251035224
325,100.0,-0.9393939393939394,-0.3090909090909091,1.0657431353291005,0.7456377550774328
326,100.0,-0.9393939393939394,-0.29696969696969694,1.0656369984001994,0.7456779660033027
327,100.0,-0.9393939393939394,-0.28484848484848485,1.0655309488856741,0.7457178247289785
328,100.0,-0.9393939393939394,-0.2727272727272727,1.0654332913084954,0.7457548214708981
329,100.0,-0.9393939393939394,-0.26060606060606056,1.065350843410833,0.7457861589295905
