,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,explainer
12,-0.0025803725826267776,-0.019689420137476543,0.8462774464259786,0.0,-0.03843204672992402,0.012213314632631617,-0.16460493487414968,0.0,0.7517421720407745,0.21195968143489136,0.9090909090909092,0.578094311592706,kernel
13,-0.015530977836518647,-0.01211473083990866,0.39309979388539074,0.0,-0.048596841087104464,0.010058849190882513,-0.9465898423124455,0.0,0.9159970332754515,0.38990220626518235,0.9696969696969697,0.8990659101398412,kernel
14,0.009324675452350273,0.0017535256125466026,-0.6949253095408582,0.0,0.05953302442583384,-0.06826997752645812,0.04872744054273794,0.0,0.8439387859065628,0.2121448913836963,0.09090909090909091,0.34774551298098244,kernel
15,-0.11677001920263308,-0.5162377586712523,-0.5506303030793667,0.0,0.16115903507911625,0.03829457747150272,0.37054459452457034,0.0,0.40516163584366466,0.048771631023577844,0.010101010101010102,0.14089341973442154,kernel
16,-0.004647257014776182,0.00478265861858157,-0.23955352461388668,0.0,0.017364572159343256,-0.009129026411406005,0.9525489414408962,0.0,0.1794435616204081,0.7574828020061564,0.787878787878788,0.24837754394909972,kernel
17,0.0026609708245203534,0.005669892136519361,-0.6974317131346986,0.0,-0.010069751715341052,-0.01729018990837916,0.8100884586879291,0.0,0.5390675773593138,0.9409406536563392,0.888888888888889,0.4314843993059171,kernel
18,-0.020680723138579105,-0.030773240248299638,0.7476391672372695,0.0,0.1650166993385747,0.16883398327538043,-0.14466972322798116,0.0,0.28505559892250654,0.26900364147698674,0.17171717171717174,0.8860354590656339,kernel
19,-0.009177805764145452,0.004060895157846689,0.7817818978862916,0.0,-0.037731519859818166,-0.011469468428616125,-0.40247118822142347,0.0,0.8088879726326461,0.831470054395873,0.6464646464646465,0.9863147957686588,kernel
20,-0.053450302899189936,0.06044993374851229,-0.36437876564694366,0.0,-0.05866327756007936,-0.0047881362434787356,-0.7623091615927782,0.0,0.6785759224464902,0.328739036132804,0.08080808080808081,0.5564256335933662,kernel
21,-0.024092719455044875,-0.025530526299129663,0.7437583965574995,0.0,0.17139754576128347,0.14471125965046014,-0.13837567584637306,0.0,0.32636133897772107,0.3075948968963922,0.17171717171717174,0.18089735275479257,kernel
22,-0.00012580632543102155,0.0040515433128627265,-1.0259547843294996,0.0,-0.023748137882805,-0.016195981859527447,0.08457178439868045,0.0,0.6855338776081938,0.8530476039594064,0.3535353535353536,0.24067056583716728,kernel
23,-0.00826868275392044,0.004161462421405471,0.5157009857299756,0.0,-0.03676091264638526,-0.011795606419539695,0.8283140577515784,0.0,0.7984998850881007,0.8379067328178949,0.8484848484848485,0.953071565739922,kernel
24,0.11893057037467661,0.09652276476378721,0.019238701441296552,0.0,0.02047085037720303,0.06520935176749054,-0.9479086831575928,0.0,0.2780449530636526,0.1350542831855432,0.13131313131313133,0.5137895435656501,kernel
25,0.002270083547666335,0.003947076268461469,-0.6338146519907322,0.0,-0.0032368088911334247,-0.010262525176451542,-0.944033364095239,0.0,0.4707301900735133,0.8101063914709015,0.9797979797979799,0.5274621795026869,kernel
26,-0.0016672236988128364,-0.002087270419003029,-1.0145397232638051,0.0,0.010783307120199164,0.004017392812833219,0.04332545342506001,0.0,0.31673708833285674,0.6177618130696784,0.3535353535353536,0.14755167345641523,kernel
27,0.03350733168301087,0.0003237539920832866,-0.8405987008596371,0.0,-0.07423267088136001,-0.05075308301470027,-0.6761761247691046,0.0,0.4368184663624034,0.4131134306938572,0.19191919191919193,0.25306298516125747,kernel
28,0.00035809921124910216,-0.017888287305094064,0.7031249563660411,0.0,-0.004029127674152505,0.009091165444762794,0.5557435607890141,0.0,0.4090430898473933,0.4067714935178687,0.797979797979798,0.06088214766225003,kernel
29,-0.004233130330426493,-0.020327566994527646,0.7769271557963305,0.0,-0.03985997916325429,0.012562833811723517,-0.49865615420190024,0.0,0.7733847430147294,0.17245654411872058,0.8585858585858587,0.8044146648265958,kernel
30,0.018244245104138974,0.05270952755534052,-0.10663703753875259,0.0,-0.054576040919131485,0.00661853462399975,-0.9946873742036465,0.0,0.5828580073582078,0.3247670198546927,0.13131313131313133,0.4631178226764989,kernel
31,0.01871742576278354,0.02155291713691393,-0.5131636659510223,0.0,-7.379950201602536e-05,0.05009089099869757,0.8638937328639026,0.0,0.6807555802076148,0.6135774276565776,0.15151515151515152,0.03254039166012851,kernel
32,-0.003514739480508594,-0.013604029538976548,-0.5112352482481997,0.0,0.006951512091609907,0.009746962733185649,0.8648570145191108,0.0,0.2718740974477488,0.45973207551461087,0.6262626262626263,0.7960401545088226,kernel
33,-0.004817375190402928,0.004575008497726074,-0.5228369625896045,0.0,-0.032103878309157396,-0.014546919162296779,-0.9671286751535655,0.0,0.7481622250531846,0.8895705296654925,0.5555555555555556,0.7721844255867589,kernel
34,-0.0590322886186474,-0.03831133793742603,0.8187675465950975,0.0,0.12162017017231791,0.08096621936267334,0.12879932893100188,0.0,0.9764889936529085,0.09629484297985624,0.22222222222222224,0.5214286213079157,kernel
35,0.001853615317433721,-0.018394124064478212,-0.5571154209009519,0.0,-0.015898852254209367,0.009910983134089113,0.8609692655692602,0.0,0.5202392174506639,0.3454711010900687,0.4141414141414142,0.40188726805104,kernel
36,0.002612179097042422,-0.00011988619552738555,-1.0152993669012385,0.0,-0.010908456779374756,-0.0005228938220580709,0.134621342927781,0.0,0.5351774242776565,0.6912779852250541,0.5656565656565657,0.7597198519411184,kernel
37,-0.0022471319102733145,-0.017662063802541594,0.48565942262923883,0.0,0.014677985334939886,0.011746645412122447,-0.9505779324756993,0.0,0.1812563973987294,0.13630581212335652,0.5454545454545455,0.9795609519110651,kernel
38,0.0017528316947664768,-0.017928448337549918,-0.5129199407707752,0.0,0.016543961730765694,0.00944653505705706,0.8544666931705192,0.0,0.13260283468381906,0.05213825086491786,0.6262626262626263,0.7364558726848396,kernel
39,-0.011026183650027027,-0.018571812303516233,-0.8358911327811449,0.0,-0.04592711042938484,0.012667702513506574,0.6117043265499218,0.0,0.8650273726536932,0.16921427813594958,0.9393939393939394,0.015966165761393036,kernel
40,0.13302917773979284,-0.014634201156590088,0.48075750615163354,0.0,-0.14458881845215651,0.011498330115162214,0.6439970737755852,0.0,0.05262845082190093,0.3663613421800046,0.16161616161616163,0.848144619350532,kernel
41,-0.005669970168058133,0.0014438148879863666,-0.2854131183914243,0.0,0.0125738268612125,-0.0024813800125287333,-1.0883197395984106,0.0,0.23192394405066868,0.6884357917272563,0.6060606060606061,0.02320729167527602,kernel
42,-0.03299636298450612,0.0012219632278606118,0.8451691058327929,0.0,0.08799087695427307,-0.015640781705881394,0.023594363968063838,0.0,0.9646213686622327,0.48192891353345507,0.22222222222222224,0.9806024659026054,kernel
43,-0.004753698785086892,-0.004251609215312369,0.20148913809102034,0.0,0.0129616116097305,0.0036614415597400196,-1.0674633589239666,0.0,0.20259663834558828,0.582166855921167,0.7070707070707072,0.5665552315792375,kernel
44,0.0032004891762166254,0.0037657150001236817,-1.0278740692999406,0.0,-0.010138162859286072,-0.01610453108884317,0.0618477992791255,0.0,0.5343061307317821,0.7818287649773357,0.3535353535353536,0.6238189957747138,kernel
45,0.000519830157380996,-0.023595215213326082,-0.6660143257954187,0.0,-0.019406018317473628,0.010673022517404096,0.7914885472335826,0.0,0.5580536315351371,0.19788566195004975,0.888888888888889,0.4271821443721347,kernel
46,-0.04853487477333543,-0.1588457049544617,0.21078186084681377,0.0,0.025801432967149908,0.24424123750605373,-0.36768236822146727,0.0,0.5834480137534539,0.008849456050727511,0.07070707070707072,0.8797464907495209,kernel
47,0.002250953038725481,0.004661529641694195,0.409752533395924,0.0,-0.0018725490491423302,-0.01206571037172044,-0.9427333659644919,0.0,0.45821322657207525,0.8388388133476578,0.7575757575757577,0.5448428645916075,kernel
48,-0.0012131454059575164,-0.026208898362607647,-0.955852840086355,0.0,-0.008776190921418639,0.010557678213531235,0.28411327878076853,0.0,0.46583624183838085,0.11808720545213108,0.98989898989899,0.7226071796891744,kernel
49,-0.004856808818802738,-0.006437629161809455,-0.9192893160365649,0.0,0.012616448561848903,0.005747852007613186,0.43085343151806177,0.0,0.20679720682874014,0.5476215528914881,0.5151515151515152,0.004751186080093672,kernel
50,-0.023849629127215055,-0.0418821459703258,0.8202760323230622,0.0,0.1296040498298423,0.13944595903759102,0.026701710587895194,0.0,0.3335498448392867,0.1367711001463222,0.22222222222222224,0.8399366519538634,kernel
51,-0.0047148577762965715,0.007497473832981827,-0.8223597448236363,0.0,0.018760415430622568,-0.015768429913839088,-0.7778441071275906,0.0,0.1865179763367955,0.8771101266867916,0.9292929292929294,0.4281232013137638,kernel
52,-0.027398251554206665,-0.027541459008874614,-0.8678886882545634,0.0,-0.027455568295935914,0.006732550869797904,0.5637325360762462,0.0,0.29661960025849776,0.4566620133613905,0.25252525252525254,0.9865306489131869,kernel
53,-0.0018550698888026018,-0.0037245711426197037,0.8026006654192259,0.0,0.01488147384797768,0.0023066585543794482,0.23484715529655706,0.0,0.15006350214776698,0.5850441360881454,0.7474747474747475,0.23188967970697633,kernel
54,-0.002749452864749369,-0.011969412233173604,-1.0061104506529226,0.0,0.006251289242683984,0.008365505777459398,-0.1660636619348911,0.0,0.2878986800431469,0.5039376504966796,0.8282828282828284,0.9933860507182448,kernel
55,-0.0005015211508350437,-0.024741483333032943,0.7108235474496029,0.0,-0.010370009984952522,0.01041830432851637,0.560845113211076,0.0,0.4717547199494947,0.1795746649179511,0.797979797979798,0.3221752693814145,kernel
56,0.0012449221026846896,-0.016854861630546142,-0.280735847183585,0.0,0.015920953811354277,0.011023965121906842,0.9250229283909224,0.0,0.14688647372989705,0.12940055185375887,0.5757575757575758,0.5045331416735291,kernel
57,-0.03022255269537473,-0.0415260441203464,0.22918926725331432,0.0,0.011936625922823685,0.03160032121631595,0.9608758586713095,0.0,0.45318585444865755,0.40189812629629496,0.21212121212121213,0.2504268607544389,kernel
58,0.013865412905971347,-0.013083037117157525,-0.7910523308544425,0.0,-0.03674167203414991,-0.015519665995949339,-0.8257020814267527,0.0,0.43770881471186096,0.36905561046061375,0.24242424242424243,0.8959776484694522,kernel
59,-0.0013525119922239426,0.0067661701114167805,0.5061804275596542,0.0,0.021818051275140582,-0.01812011602381114,0.7760319628080814,0.0,0.10490952833969575,0.9482526249530323,0.8484848484848485,0.7745828029048379,kernel
60,0.00172448400214531,0.005445754472535369,-0.7411894036850464,0.0,0.004482989129889814,-0.016041345453362887,-0.86103175456018,0.0,0.3957583277520954,0.9107025262086793,0.5050505050505051,0.48397943142019123,kernel
61,0.009366579489150512,-0.018039283111631277,0.7205377268545501,0.0,-0.02390868547889513,-0.14912872094029067,-0.4665091650760764,0.0,0.5126495788595344,0.7617135770706551,0.17171717171717174,0.40355047655520165,kernel
62,-0.005472667781555654,-0.0019192682925428667,0.1439775291948909,0.0,-0.039292900411252774,0.002686781364614199,-1.0278390514953588,0.0,0.789917865234042,0.6318437347089018,0.9191919191919192,0.5273858588554164,kernel
63,0.031129770988579067,-0.016450559188749908,0.13774455262664906,0.0,-0.0006306737234149373,0.02053852972099901,0.9498992818498001,0.0,0.20225132448391908,0.2695677192489477,0.26262626262626265,0.08227440715464668,kernel
64,-0.027165477566444426,-0.01881288719256724,0.5106577206577964,0.0,-0.0419193519081483,0.011662666501852548,-0.8915733519831761,0.0,0.9977625931302141,0.054750213518924395,0.5454545454545455,0.20093747273388873,kernel
65,0.09535389153947811,-0.008761772300489301,0.2723328324305719,0.0,0.0002824833171755081,-0.013387101816311864,-0.9798013881048506,0.0,0.9900291181290062,0.7821221883191762,0.23232323232323235,0.05707875862398659,kernel
66,-0.0015510160324822136,-0.02198367306568888,0.38901767731912296,0.0,-0.0341725095878041,0.012061025785199408,-0.9629827586660723,0.0,0.709931935029828,0.1592733076729076,0.9696969696969697,0.40591098448882,kernel
67,0.005531533820764427,-0.017649630118472343,-0.22725972057969218,0.0,0.016780921548430916,0.009002417823520292,0.9350134410820603,0.0,0.05575233566635601,0.047024807158602244,0.787878787878788,0.4717861146677983,kernel
68,0.0014630570504949036,-0.017725877173574545,0.8451388063972076,0.0,-0.010381623934814337,0.009403729226084928,-0.1048110878264571,0.0,0.47408770861662036,0.39976778933231016,0.696969696969697,0.012564980554025384,kernel
69,0.0009149905807373515,-0.021640497842150164,-0.9101153373887462,0.0,-0.013561774220521405,0.010282308570369048,-0.5678507093279377,0.0,0.5010587798837326,0.286833114347155,0.6666666666666667,0.8882434456333292,kernel
70,0.004452957209834629,0.005430795082600248,0.8438270124734708,0.0,0.03050151435926995,-0.03361645682520917,-0.1705597739082971,0.0,0.276425310654928,0.5605596339668553,0.22222222222222224,0.34835884308823983,kernel
71,0.0034139173246750254,-0.02981605213848504,-0.9435743229274307,0.0,-0.01594203776950502,0.009846356584266636,0.4015539820517236,0.0,0.6867282539330851,0.1014064453116586,0.30303030303030304,0.8960637034363758,kernel
72,-0.0017413413608109996,-0.028143742077248235,0.8269925637113691,0.0,-0.009874360442363055,0.00994135095566931,0.251793751425595,0.0,0.4958850485057885,0.027620401258227734,0.7474747474747475,0.060664663537739416,kernel
73,-0.009469688429291273,-0.015382002653416493,-0.8070114258692823,0.0,-0.016042445448670672,-0.011726905782171282,-0.7925725047114998,0.0,0.5415608619313619,0.2798116555882226,0.24242424242424243,0.09258852459101297,kernel
74,0.002207977476007761,0.0018576227364466291,-1.0249718380484343,0.0,-0.0053668938853731335,-0.005429371458710794,-0.1407299089397834,0.0,0.48383493780873205,0.7420895851233169,0.8282828282828284,0.6723245979284919,kernel
75,-0.004456545430453818,-0.0049476369210176285,-0.3407071081719004,0.0,0.008467514656166769,-0.0011372235844678835,0.92970700893999,0.0,0.25390567270896247,0.6364442585053618,0.36363636363636365,0.3218881071560886,kernel
76,0.0031092334428877814,-0.00873049782803553,0.011384632238631036,0.0,0.014169512420161567,0.006384760789695076,-1.1043316936979002,0.0,0.02326618223150162,0.48212135776459975,0.4444444444444445,0.9142868747697924,kernel
77,-2.4811744289671145e-05,-0.016530208308911026,0.26503900688365306,0.0,-0.03627238980465125,0.012170852725603587,-1.0095542838431142,0.0,0.7297873256072148,0.3226775048454133,0.494949494949495,0.7312403517352126,kernel
78,0.0014333881963847495,-0.021161139290384545,0.38509305428631335,0.0,-0.018035748558612397,0.010517951352000954,-0.9775303158654698,0.0,0.54495821296597,0.28601997815562563,0.9696969696969697,0.7400891857346756,kernel
79,-0.0016815404455653576,-0.024605049619500774,0.39163760167267414,0.0,-0.030069962452305504,0.01103583361260807,-0.9659978516725272,0.0,0.674485545558574,0.08868082594251403,0.9696969696969697,0.6026087615022756,kernel
80,0.020748984525752266,0.08852282414171343,-0.07749005321802158,0.0,-0.05090962352345446,0.07666744699794226,-0.9150008710459441,0.0,0.6709970827040738,0.032976207651666756,0.13131313131313133,0.06649928231655422,kernel
81,-0.010407680917166762,0.03619587812157776,0.44166581895752327,0.0,-0.4513413329183967,0.04093733025599855,-0.07124730891436273,0.0,0.8576011817243664,0.5325306043713718,0.06060606060606061,0.44772390491356306,kernel
82,-0.0019232183130885455,-0.027354869084844968,-0.21006553519681903,0.0,-0.002238037262675213,0.01104430979391402,0.9519777162610263,0.0,0.42440227354646565,0.050540840630172834,0.787878787878788,0.3634589996454557,kernel
83,0.006746992718520155,-0.014367194456544205,-0.03910309681242396,0.0,0.015164397192695522,0.00954250624439612,-1.1132699826220782,0.0,0.0058773306300919925,0.293404383863706,0.6565656565656566,0.5181603211189814,kernel
84,0.021796922866976626,0.008703716149858653,-0.8118554126321074,0.0,-0.0025011715992973305,-0.021096090412988766,-0.7996606272561163,0.0,0.037645731722387554,0.8803818024842531,0.24242424242424243,0.8233179098014622,kernel
85,-0.0016691423078294132,-0.01929018564048668,-0.2683676738833787,0.0,-0.0368218650918995,0.012425934498130009,-1.0546201674990305,0.0,0.7363801359673486,0.23933225584035267,0.6060606060606061,0.9895438751916045,kernel
86,-0.03094399059584517,0.005745418477454717,0.22050154258044652,0.0,-0.0367992811610805,-0.01682115102954218,-0.9953763206638969,0.0,0.9928335585043659,0.9869612463570929,0.7070707070707072,0.5034578899599277,kernel
87,-0.006937212997094919,-0.01683266018625179,0.43570471614689316,0.0,0.014983393533290867,0.011306766489740494,0.8230806549722507,0.0,0.20539654360787168,0.2430620503055677,0.42424242424242425,0.4773135603825665,kernel
88,-0.05025583339237541,0.008490949873602952,0.09774596942906223,0.0,-0.031474866733424284,0.0031692721521084932,1.0385799407916751,0.0,0.932003069335976,0.5422544376336162,0.26262626262626265,0.7907357010507967,kernel
89,0.004486136553165002,-0.011640862084947412,0.4236845430756509,0.0,0.014070763352913684,0.007902683455139448,-0.978734599427308,0.0,0.05694089908455108,0.4045997222792866,0.7575757575757577,0.2759603081434411,kernel
90,0.4206423642638859,-0.04488276998619489,0.0577162614623013,0.0,0.05937394238326424,0.028072456620510944,0.7182028196659156,0.0,0.03336680246080054,0.41220521117313413,0.10101010101010102,0.32143872790992434,kernel
91,0.0024349115554133383,-0.016974609386457784,-0.8511576818637903,0.0,-0.026056091706432707,0.01131528039523455,0.5930879088529619,0.0,0.632265645779241,0.36148655524210477,0.9393939393939394,0.4953749151086776,kernel
92,-0.022278115056887052,0.03241244832108292,-0.5116681350378447,0.0,-0.05494473676697875,0.039351334965210705,0.8502914893070321,0.0,0.7982516971986817,0.6778182796513892,0.15151515151515152,0.3459306001406983,kernel
93,-0.02248431755838573,0.00413014874072315,-0.9113300729417082,0.0,-0.04310286957392245,-0.012791111745261152,0.5036909088798012,0.0,0.9277626702136679,0.8438216259026035,0.5151515151515152,0.18223797094589933,kernel
94,-0.0034542080159692262,-0.023256353307291644,0.5286442486457281,0.0,-0.027045640478905286,0.007824529415561887,-0.8840389081803007,0.0,0.637141399064419,0.2387145450288095,0.33333333333333337,0.7733257570923844,kernel
95,-0.015923831963725182,-0.01797599790133131,-0.8301904004236287,0.0,0.07130323596350228,0.014664534481745928,-0.7587673923357133,0.0,0.12843930530277214,0.3831239227855099,0.24242424242424243,0.45006834730773476,kernel
96,0.005054516209000659,-0.013146693714581464,-0.23127945569225597,0.0,0.014171734534797198,0.008893344775428247,0.9377325394081302,0.0,0.054460053435775424,0.34185516910806285,0.787878787878788,0.06502109857818661,kernel
97,0.005104402959168891,-0.004797932595856369,0.8081129183620521,0.0,-0.031380382160976064,-0.05736442778449319,-0.18664929418189596,0.0,0.5539147509964244,0.8265974670207741,0.22222222222222224,0.7259881217485401,kernel
98,0.0011225159549119734,0.004727341542766217,0.6797670997399277,0.0,0.006329767119889668,-0.012594192369839441,0.5673116938411388,0.0,0.3687530808853806,0.8422503186490345,0.797979797979798,0.4737230083792458,kernel
99,-0.002435254587546176,-0.01651348562391175,-0.9804105117104402,0.0,0.007786794808066683,0.014671663378744787,-0.3406047097220749,0.0,0.20451792421047305,0.2733462413786115,0.4040404040404041,0.6908451225637912,kernel
0,0.00020245995784841971,-0.005010827832909868,-0.8949778560368638,0.0,0.0035189449370134573,-0.009659269522883951,0.5225472044955145,0.0,0.16666729946127606,0.9822374897174224,0.7272727272727273,0.997828626928269,sampling
1,-0.0024525461214611848,-0.02303167625960891,-0.8401582596590992,0.0,0.006756482088492336,0.01142223392618122,0.5601102807650304,0.0,0.41592658507203384,0.1121157852961075,0.9393939393939394,0.33265819917916783,sampling
2,-0.08769401968253432,-0.14393069200185157,0.24750568923360294,0.0,0.06251327565081602,0.03550090812241203,0.8179151603481294,0.0,0.3250618856013286,0.002915858707189245,0.16161616161616163,0.02782611289906478,sampling
3,-0.009518843670042222,-0.026879724131074225,0.14091423634089417,0.0,-0.02793382350564017,-0.0029697981316862557,-1.054835331679211,0.0,0.7656140635503322,0.7048791629402347,0.23232323232323235,0.9897576980018363,sampling
4,-0.010002457082623319,-0.02082136938924016,-0.9900078272623578,0.0,-0.01915012001368509,0.008861208630317528,-0.14114198272576328,0.0,0.6121458174892607,0.28279248131867807,0.8282828282828284,0.054108469142170434,sampling
5,0.005549947365932549,0.0020686673438159195,-0.054440885478954225,0.0,-0.012215014553377288,-0.014978360163427065,-1.0613921527944106,0.0,0.47558782297768415,0.9065263044732534,0.6565656565656566,0.9927054918902483,sampling
6,-0.008453880535338862,0.0055298275439107005,-0.8965446787374619,0.0,-0.020227748591515094,-0.0029770582979642655,-0.6175886705951287,0.0,0.6941654768555708,0.6906295493317633,0.4545454545454546,0.9630243149116768,sampling
7,0.004011056399130348,-0.002791688085396307,0.18604867379013976,0.0,0.010697880262800413,-0.016319019251623348,0.9467459925733201,0.0,0.4167917597786919,0.9628868206491812,0.4747474747474748,0.6713082360507592,sampling
8,-0.012808947163305,-0.016891691298748398,0.49308519770274367,0.0,0.007739018575792429,0.010977932809126338,0.7994093297346689,0.0,0.24875254896896276,0.24694974748454146,0.6363636363636365,0.7657210544833888,sampling
9,-0.0012258638587657853,-0.026665392882096826,-0.028077976851480346,0.0,0.00030048158068837056,0.005134763524302444,0.9650116285553227,0.0,0.4162827484048747,0.3094929513443379,0.5252525252525253,0.7890604715380635,sampling
10,-0.01121732515510588,-0.015929980896064722,0.8484218259011853,0.0,-0.04018298003349326,0.003121170166232639,0.07291432439746426,0.0,0.17447831073989556,0.16787033041803973,0.27272727272727276,0.3809738122367922,sampling
11,0.0009056834631849895,0.023804763766620853,0.13049454931133553,0.0,-0.05719503510091398,0.0010415591025329561,-1.027008830301914,0.0,0.7655845632283558,0.958084441529367,0.23232323232323235,0.7219157040597616,sampling
12,-0.004247147970040307,-0.026929820154201842,0.8551846229420962,0.0,-0.03644487568966845,0.0074888802309419624,-0.1618676791810365,0.0,0.7517421720407745,0.21195968143489136,0.9090909090909092,0.578094311592706,sampling
13,-0.020379790840017793,-0.0015636096059562909,0.3873975020734937,0.0,-0.058767154489606434,0.006974719625475159,-0.9333354021370489,0.0,0.9159970332754515,0.38990220626518235,0.9696969696969697,0.8990659101398412,sampling
14,0.01392470673749993,-0.0021142360535392137,-0.6956575728611752,0.0,0.04763649136273927,-0.07148889549795015,0.0638428727202476,0.0,0.8439387859065628,0.2121448913836963,0.09090909090909091,0.34774551298098244,sampling
15,-0.118107088740615,-0.5085163386742735,-0.5570146293362943,0.0,0.15900297103722053,0.04119664712351532,0.36979857350746836,0.0,0.40516163584366466,0.048771631023577844,0.010101010101010102,0.14089341973442154,sampling
16,-0.004464242527095642,0.008022204186884197,-0.24297606516157144,0.0,0.025076638771272464,0.002937551317416275,0.9327703043674783,0.0,0.1794435616204081,0.7574828020061564,0.787878787878788,0.24837754394909972,sampling
17,0.005093042982658461,-0.011770291628836074,-0.6824236185820236,0.0,-0.01196657737515304,-0.020075108347060316,0.8147701653912225,0.0,0.5390675773593138,0.9409406536563392,0.888888888888889,0.4314843993059171,sampling
18,-0.019563081973984937,-0.03542439013231444,0.7511726677066486,0.0,0.13540715042214468,0.19083535726683795,-0.13706157063929955,0.0,0.28505559892250654,0.26900364147698674,0.17171717171717174,0.8860354590656339,sampling
19,-0.0034715979263371366,-0.0029275620646886766,0.7830641567555984,0.0,-0.04337271055410395,-0.007270374889825748,-0.4010290870558338,0.0,0.8088879726326461,0.831470054395873,0.6464646464646465,0.9863147957686588,sampling
20,-0.061969706196008174,0.07823806312866943,-0.37364749146329157,0.0,-0.04951313593444402,0.005507773574373257,-0.7817552244972261,0.0,0.6785759224464902,0.328739036132804,0.08080808080808081,0.5564256335933662,sampling
21,-0.022761551013111888,-0.028121087062373856,0.7450177932175356,0.0,0.18096939577105742,0.14245762169366102,-0.14569390506143384,0.0,0.32636133897772107,0.3075948968963922,0.17171717171717174,0.18089735275479257,sampling
22,0.0016870674477909337,0.010242754273751358,-1.0339588780781621,0.0,-0.027885209043428734,-0.024060006451102754,0.09657287175561172,0.0,0.6855338776081938,0.8530476039594064,0.3535353535353536,0.24067056583716728,sampling
23,-0.005548757717145118,0.002965522811901302,0.5141769991696963,0.0,-0.05101445869962194,-0.02466685497176961,0.8554388212634183,0.0,0.7984998850881007,0.8379067328178949,0.8484848484848485,0.953071565739922,sampling
24,0.10502408482543886,0.11305815633698298,0.016609799644663456,0.0,0.03998783019282457,0.06542514077128912,-0.9676414316738732,0.0,0.2780449530636526,0.1350542831855432,0.13131313131313133,0.5137895435656501,sampling
25,0.0023937867303480097,-0.0038822965967454377,-0.6261090030833941,0.0,-0.003945025339507909,0.012591622405873606,-0.9661792644626965,0.0,0.4707301900735133,0.8101063914709015,0.9797979797979799,0.5274621795026869,sampling
26,-0.0005696549312667908,0.005487977962538266,-1.0232125343117995,0.0,0.00886943989084239,0.00027155866948719125,0.048985150340954915,0.0,0.31673708833285674,0.6177618130696784,0.3535353535353536,0.14755167345641523,sampling
27,0.017946949354209405,0.01128564227925727,-0.8360001949350814,0.0,-0.05939320699038234,-0.06444025661626952,-0.6773283985766418,0.0,0.4368184663624034,0.4131134306938572,0.19191919191919193,0.25306298516125747,sampling
28,0.003107330098138097,-0.01686965852500668,0.6993571127108064,0.0,-0.006480151471772055,0.005745901638968452,0.5615398440411359,0.0,0.4090430898473933,0.4067714935178687,0.797979797979798,0.06088214766225003,sampling
