,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
66,62490250161517.51,-91744935303615.12,-0.02286220883522105,0.0,6.089273479941417e+27,-1.0201357753529428e+28,0.3060714834716593,0.0,0.7404573264446507,0.31400793577054903,0.48484848484848486,0.12076367531252985,0.5,-0.2,0.37,0.3,1.2
67,60002776145505.805,-86654199490597.66,-2603266221656.972,0.0,5.528387777099541e+27,-9.516210891868403e+27,-1.2426162517991482e+26,0.0,0.7404573264446507,0.31400793577054903,0.6666666666666667,0.7260620222977401,0.5,-0.2,0.37,0.3,1.2
68,77939486495467.97,282313617008632.7,10303955686732.246,0.0,1.0736294312423438e+28,3.441571865200777e+28,1.301259928465373e+27,0.0,0.75372374853236,0.8835105713256606,0.8181818181818182,0.26816101390677405,0.5,-0.2,0.37,0.3,1.2
69,32208732928077.133,-59812271029714.664,-1651153103531.42,0.0,2.838485321906574e+27,-6.850536232636743e+27,-1.0003406502994893e+26,0.0,0.7668867889933553,0.4261667280370496,0.11111111111111112,0.2661362173594538,0.5,-0.2,0.37,0.3,1.2
70,67282138040812.42,-91885988670955.34,-4650839991508.148,0.0,6.138128062313778e+27,-9.884007682134832e+27,-3.662050815533012e+26,0.0,0.7706227625168228,0.2691034836290988,0.9494949494949496,0.07242155415815504,0.5,-0.2,0.37,0.3,1.2
71,67727714276017.36,-96982399948935.19,-0.20545850521580047,0.0,6.237019186867917e+27,-1.03491035566343e+28,-0.009740540802652665,0.0,0.7773413868355621,0.26514624956181854,0.31313131313131315,0.6994396242177359,0.5,-0.2,0.37,0.3,1.2
72,39675981802917.586,-67642713721905.65,-1287952074048.6606,0.0,3.8061753544288716e+27,-7.862641426966281e+27,-5.561813439382041e+25,0.0,0.7828424386752375,0.4102387658867561,0.15151515151515152,0.7318563446053026,0.5,-0.2,0.37,0.3,1.2
73,159068067635584.88,156903731358663.47,9062310201070.326,0.0,1.7789855437273676e+28,1.6611131547319574e+28,1.1913370894143094e+27,0.0,0.7832230535522287,0.6334603942673163,0.4040404040404041,0.6119150708886237,0.5,-0.2,0.37,0.3,1.2
74,68979658583209.84,50818954828795.38,-149053306993690.88,0.0,7.691296295159336e+27,4.918493032405219e+27,-1.6721874790485207e+28,0.0,0.8010389991505578,0.6145061278447481,0.010101010101010102,0.9386887237714069,0.5,-0.2,0.37,0.3,1.2
75,80650238807174.92,-253267686919739.3,-5026351512113.039,0.0,1.0937499213768945e+28,-2.1779950739812305e+28,-2.3459399439936785e+26,0.0,0.8043972376170963,0.11232706321696112,0.13131313131313133,0.5687716704872495,0.5,-0.2,0.37,0.3,1.2
76,29584321424372.97,236608282633148.03,3367521966573.1875,0.0,-1.6041188639373667e+25,2.3799726589474666e+28,3.4810264030571804e+26,0.0,0.8289208350481668,0.9214336452387695,0.9191919191919192,0.09429998152385727,0.5,-0.2,0.37,0.3,1.2
77,65601910813720.74,-271419572761367.62,-8331098843103.682,0.0,9.948371177717475e+27,-2.4283495593935627e+28,-5.915357714318186e+26,0.0,0.8422352278179868,0.14999007773644352,0.8585858585858587,0.19801362349680474,0.5,-0.2,0.37,0.3,1.2
78,7069882281635.029,128349122759536.9,-164673693142485.53,0.0,-1.493956588502147e+27,1.3452116164086677e+28,-1.6070243848467762e+28,0.0,0.8479401587479708,0.9123735698905631,0.020202020202020204,0.2805552340945753,0.5,-0.2,0.37,0.3,1.2
79,79658920937764.78,-108913604924314.11,0.020566095728491166,0.0,9.503775296131017e+27,-1.3615859016570954e+28,0.3150009351968956,0.0,0.848752469123786,0.317871904207536,0.17171717171717174,0.9151386090283506,0.5,-0.2,0.37,0.3,1.2
80,164609850609863.4,130940073872407.08,2263000647171.639,0.0,1.8457219836079104e+28,1.1029938882981486e+28,2.384939189155125e+26,0.0,0.8493726079806712,0.6467381465853735,0.07070707070707072,0.36816014198992353,0.5,-0.2,0.37,0.3,1.2
